ID,pair_id,cluster,time
20090101090640,1,Cluster 1  | n =  2670,t1
20090101090643,2,Cluster 1  | n =  2670,t1
20090101090644,3,Cluster 4  | n =  1195,t1
20090101090755,4,Cluster 1  | n =  2670,t1
20090101090793,5,Cluster 1  | n =  2670,t1
20090101090798,6,Cluster 4  | n =  1195,t1
20090101090845,7,Cluster 3  | n =  1221,t1
20090101090878,8,Cluster 3  | n =  1221,t1
20090101090944,9,Cluster 4  | n =  1195,t1
20090101090991,10,Cluster 1  | n =  2670,t1
20090101091015,11,Cluster 4  | n =  1195,t1
20090101091025,12,Cluster 1  | n =  2670,t1
20090101091029,13,Cluster 1  | n =  2670,t1
20090101091034,14,Cluster 2  | n =  256,t1
20090101091059,15,Cluster 1  | n =  2670,t1
20090101091085,16,Cluster 1  | n =  2670,t1
20090101091112,17,Cluster 4  | n =  1195,t1
20090101091134,18,Cluster 3  | n =  1221,t1
20090101091153,19,Cluster 4  | n =  1195,t1
20090101091184,20,Cluster 4  | n =  1195,t1
20090101091218,21,Cluster 3  | n =  1221,t1
20090101091238,22,Cluster 3  | n =  1221,t1
20090101091279,23,Cluster 1  | n =  2670,t1
20090101091329,24,Cluster 3  | n =  1221,t1
20090101091334,25,Cluster 1  | n =  2670,t1
20090101091422,26,Cluster 3  | n =  1221,t1
20090101091448,27,Cluster 1  | n =  2670,t1
20090101091462,28,Cluster 3  | n =  1221,t1
20090101091497,29,Cluster 1  | n =  2670,t1
20090101091517,30,Cluster 1  | n =  2670,t1
20090101091542,31,Cluster 1  | n =  2670,t1
20090101091573,32,Cluster 4  | n =  1195,t1
20090101091601,33,Cluster 3  | n =  1221,t1
20090101091686,34,Cluster 4  | n =  1195,t1
20090101091747,35,Cluster 1  | n =  2670,t1
20090101091951,36,Cluster 1  | n =  2670,t1
20090101092027,37,Cluster 4  | n =  1195,t1
20090101092057,38,Cluster 1  | n =  2670,t1
20090101092071,39,Cluster 1  | n =  2670,t1
20090101092083,40,Cluster 3  | n =  1221,t1
20090101092098,41,Cluster 4  | n =  1195,t1
20090101092161,42,Cluster 3  | n =  1221,t1
20090101092179,43,Cluster 3  | n =  1221,t1
20090101092214,44,Cluster 3  | n =  1221,t1
20090101092276,45,Cluster 3  | n =  1221,t1
20090101092287,46,Cluster 4  | n =  1195,t1
20090101092343,47,Cluster 4  | n =  1195,t1
20090101092397,48,Cluster 1  | n =  2670,t1
20090101092422,49,Cluster 1  | n =  2670,t1
20090110080503,50,Cluster 1  | n =  2670,t1
20090110081010,51,Cluster 1  | n =  2670,t1
20090110082505,52,Cluster 2  | n =  256,t1
20090111080005,53,Cluster 1  | n =  2670,t1
20090111080529,54,Cluster 4  | n =  1195,t1
20090111080534,55,Cluster 3  | n =  1221,t1
20090111080610,56,Cluster 1  | n =  2670,t1
20090111080616,57,Cluster 3  | n =  1221,t1
20090111080623,58,Cluster 3  | n =  1221,t1
20090111080653,59,Cluster 4  | n =  1195,t1
20090111080670,60,Cluster 3  | n =  1221,t1
20090111080725,61,Cluster 3  | n =  1221,t1
20090111080787,62,Cluster 1  | n =  2670,t1
20090111080791,63,Cluster 1  | n =  2670,t1
20090111080803,64,Cluster 1  | n =  2670,t1
20090111080814,65,Cluster 1  | n =  2670,t1
20090111080843,66,Cluster 1  | n =  2670,t1
20090111080863,67,Cluster 1  | n =  2670,t1
20090111080901,68,Cluster 1  | n =  2670,t1
20090111080903,69,Cluster 1  | n =  2670,t1
20090111080908,70,Cluster 1  | n =  2670,t1
20090111080981,71,Cluster 1  | n =  2670,t1
20090111080999,72,Cluster 1  | n =  2670,t1
20090111081003,73,Cluster 1  | n =  2670,t1
20090111081024,74,Cluster 1  | n =  2670,t1
20090111081027,75,Cluster 3  | n =  1221,t1
20090111081036,76,Cluster 4  | n =  1195,t1
20090111081049,77,Cluster 1  | n =  2670,t1
20090111081067,78,Cluster 1  | n =  2670,t1
20090111081078,79,Cluster 1  | n =  2670,t1
20090111081092,80,Cluster 1  | n =  2670,t1
20090111081098,81,Cluster 1  | n =  2670,t1
20090111081118,82,Cluster 4  | n =  1195,t1
20090111081140,83,Cluster 1  | n =  2670,t1
