ID,pair_id,cluster,time
20130502130993,NA,Cluster 3  |  n = 1454,t1
20130502132202,NA,Cluster 2  |  n = 364,t1
20130502132457,NA,Cluster 1  |  n = 1538,t1
20130503130047,NA,Cluster 1  |  n = 1538,t1
20130503130528,NA,Cluster 1  |  n = 1538,t1
20130503130533,NA,Cluster 3  |  n = 1454,t1
20130503130594,NA,Cluster 1  |  n = 1538,t1
20130503130634,NA,Cluster 1  |  n = 1538,t1
20130503130641,NA,Cluster 2  |  n = 364,t1
20130503130656,NA,Cluster 1  |  n = 1538,t1
20130503130754,NA,Cluster 1  |  n = 1538,t1
20130503130763,NA,Cluster 1  |  n = 1538,t1
20130503130821,NA,Cluster 1  |  n = 1538,t1
20130503130847,NA,Cluster 1  |  n = 1538,t1
20130503130861,NA,Cluster 3  |  n = 1454,t1
20130503130879,NA,Cluster 3  |  n = 1454,t1
20130503130916,NA,Cluster 1  |  n = 1538,t1
20130503130945,NA,Cluster 1  |  n = 1538,t1
20130503130951,NA,Cluster 3  |  n = 1454,t1
20130503131024,NA,Cluster 1  |  n = 1538,t1
20130503131025,NA,Cluster 1  |  n = 1538,t1
20130503131059,NA,Cluster 3  |  n = 1454,t1
20130503131066,NA,Cluster 1  |  n = 1538,t1
20130503131187,NA,Cluster 1  |  n = 1538,t1
20130503131235,NA,Cluster 1  |  n = 1538,t1
20130503131316,NA,Cluster 3  |  n = 1454,t1
20130503131340,NA,Cluster 2  |  n = 364,t1
20130503131457,NA,Cluster 3  |  n = 1454,t1
20130503131501,NA,Cluster 1  |  n = 1538,t1
20130503131547,NA,Cluster 3  |  n = 1454,t1
20130503131694,NA,Cluster 2  |  n = 364,t1
20130503131790,NA,Cluster 3  |  n = 1454,t1
20130503131801,NA,Cluster 3  |  n = 1454,t1
20130503131824,NA,Cluster 2  |  n = 364,t1
20130503131862,NA,Cluster 1  |  n = 1538,t1
20130503132055,NA,Cluster 1  |  n = 1538,t1
20130503132155,NA,Cluster 1  |  n = 1538,t1
20130503132169,NA,Cluster 1  |  n = 1538,t1
20130503132177,NA,Cluster 1  |  n = 1538,t1
20130503132209,NA,Cluster 1  |  n = 1538,t1
20130503132249,NA,Cluster 1  |  n = 1538,t1
20130503132312,NA,Cluster 1  |  n = 1538,t1
20130503132318,NA,Cluster 1  |  n = 1538,t1
20130503132319,NA,Cluster 1  |  n = 1538,t1
20130503132327,NA,Cluster 3  |  n = 1454,t1
20130503132333,NA,Cluster 3  |  n = 1454,t1
20130503132386,NA,Cluster 1  |  n = 1538,t1
