ID,cluster,time
20040502041305,Cluster 1  |  n = 1762,t1
20040504040061,Cluster 2  |  n = 1420,t1
20040504040068,Cluster 3  |  n = 382,t1
20040504040069,Cluster 2  |  n = 1420,t1
20040504040099,Cluster 1  |  n = 1762,t1
20040504040105,Cluster 2  |  n = 1420,t1
20040504040536,Cluster 1  |  n = 1762,t1
20040504040540,Cluster 1  |  n = 1762,t1
20040504040555,Cluster 1  |  n = 1762,t1
20040504040558,Cluster 1  |  n = 1762,t1
20040504040562,Cluster 3  |  n = 382,t1
20040504040570,Cluster 2  |  n = 1420,t1
20040504040571,Cluster 2  |  n = 1420,t1
20040504040595,Cluster 2  |  n = 1420,t1
20040504040598,Cluster 2  |  n = 1420,t1
20040504040600,Cluster 2  |  n = 1420,t1
20040504040602,Cluster 2  |  n = 1420,t1
20040504040627,Cluster 1  |  n = 1762,t1
20040504040666,Cluster 2  |  n = 1420,t1
20040504040668,Cluster 2  |  n = 1420,t1
20040504040670,Cluster 3  |  n = 382,t1
20040504040671,Cluster 1  |  n = 1762,t1
20040504040691,Cluster 1  |  n = 1762,t1
20040504040702,Cluster 2  |  n = 1420,t1
20040504040714,Cluster 2  |  n = 1420,t1
20040504040716,Cluster 3  |  n = 382,t1
20040504040719,Cluster 1  |  n = 1762,t1
20040504040732,Cluster 1  |  n = 1762,t1
20040504040736,Cluster 2  |  n = 1420,t1
20040504040760,Cluster 1  |  n = 1762,t1
20040504040770,Cluster 1  |  n = 1762,t1
20040504040772,Cluster 1  |  n = 1762,t1
20040504040773,Cluster 1  |  n = 1762,t1
20040504040774,Cluster 3  |  n = 382,t1
20040504040780,Cluster 2  |  n = 1420,t1
20040504040781,Cluster 3  |  n = 382,t1
20040504040787,Cluster 3  |  n = 382,t1
20040504040793,Cluster 2  |  n = 1420,t1
20040504040796,Cluster 1  |  n = 1762,t1
20040504040808,Cluster 2  |  n = 1420,t1
20040504040821,Cluster 2  |  n = 1420,t1
20040504040825,Cluster 2  |  n = 1420,t1
20040504040828,Cluster 2  |  n = 1420,t1
20040504040832,Cluster 2  |  n = 1420,t1
20040504040838,Cluster 1  |  n = 1762,t1
20040504040844,Cluster 1  |  n = 1762,t1
20040504040846,Cluster 2  |  n = 1420,t1
20040504040855,Cluster 1  |  n = 1762,t1
20040504040866,Cluster 1  |  n = 1762,t1
20040504040880,Cluster 1  |  n = 1762,t1
20040504040899,Cluster 2  |  n = 1420,t1
20040504040900,Cluster 2  |  n = 1420,t1
20040504040906,Cluster 3  |  n = 382,t1
20040504040912,Cluster 1  |  n = 1762,t1
20040504040926,Cluster 1  |  n = 1762,t1
20040504040928,Cluster 2  |  n = 1420,t1
20040504040931,Cluster 3  |  n = 382,t1
20040504040939,Cluster 1  |  n = 1762,t1
20040504040947,Cluster 1  |  n = 1762,t1
20040504040948,Cluster 1  |  n = 1762,t1
20040504040962,Cluster 2  |  n = 1420,t1
20040504040964,Cluster 1  |  n = 1762,t1
20040504040965,Cluster 1  |  n = 1762,t1
20040504040966,Cluster 1  |  n = 1762,t1
20040504040967,Cluster 1  |  n = 1762,t1
20040504040968,Cluster 1  |  n = 1762,t1
20040504040976,Cluster 2  |  n = 1420,t1
20040504040981,Cluster 2  |  n = 1420,t1
20040504040986,Cluster 1  |  n = 1762,t1
20040504040990,Cluster 1  |  n = 1762,t1
20040504041009,Cluster 2  |  n = 1420,t1
20040504041010,Cluster 3  |  n = 382,t1
20040504041011,Cluster 1  |  n = 1762,t1
20040504041013,Cluster 2  |  n = 1420,t1
20040504041050,Cluster 2  |  n = 1420,t1
20040504041053,Cluster 1  |  n = 1762,t1
20040504041055,Cluster 1  |  n = 1762,t1
20040504041062,Cluster 2  |  n = 1420,t1
20040504041066,Cluster 2  |  n = 1420,t1
20040504041067,Cluster 2  |  n = 1420,t1
20040504041069,Cluster 2  |  n = 1420,t1
20040504041073,Cluster 2  |  n = 1420,t1
20040504041080,Cluster 1  |  n = 1762,t1
20040504041087,Cluster 1  |  n = 1762,t1
20040504041093,Cluster 1  |  n = 1762,t1
20040504041109,Cluster 3  |  n = 382,t1
20040504041113,Cluster 1  |  n = 1762,t1
20040504041115,Cluster 1  |  n = 1762,t1
20040504041117,Cluster 1  |  n = 1762,t1
20040504041118,Cluster 1  |  n = 1762,t1
20040504041121,Cluster 2  |  n = 1420,t1
20040504041123,Cluster 1  |  n = 1762,t1
20040504041124,Cluster 2  |  n = 1420,t1
20040504041136,Cluster 1  |  n = 1762,t1
20040504041145,Cluster 1  |  n = 1762,t1
20040504041148,Cluster 2  |  n = 1420,t1
20040504041159,Cluster 1  |  n = 1762,t1
20040504041164,Cluster 2  |  n = 1420,t1
20040504041166,Cluster 2  |  n = 1420,t1
20040504041167,Cluster 2  |  n = 1420,t1
20040504041171,Cluster 1  |  n = 1762,t1
20040504041187,Cluster 3  |  n = 382,t1
20040504041195,Cluster 2  |  n = 1420,t1
20040504041200,Cluster 1  |  n = 1762,t1
20040504041203,Cluster 1  |  n = 1762,t1
20040504041204,Cluster 1  |  n = 1762,t1
20040504041205,Cluster 1  |  n = 1762,t1
20040504041208,Cluster 3  |  n = 382,t1
20040504041216,Cluster 3  |  n = 382,t1
20040504041229,Cluster 1  |  n = 1762,t1
20040504041236,Cluster 1  |  n = 1762,t1
20040504041239,Cluster 1  |  n = 1762,t1
20040504041247,Cluster 1  |  n = 1762,t1
20040504041258,Cluster 1  |  n = 1762,t1
20040504041260,Cluster 1  |  n = 1762,t1
20040504041282,Cluster 1  |  n = 1762,t1
20040504041296,Cluster 1  |  n = 1762,t1
20040504041300,Cluster 2  |  n = 1420,t1
20040504041304,Cluster 2  |  n = 1420,t1
20040504041306,Cluster 2  |  n = 1420,t1
20040504041308,Cluster 1  |  n = 1762,t1
20040504041309,Cluster 1  |  n = 1762,t1
20040504041325,Cluster 1  |  n = 1762,t1
20040504041335,Cluster 2  |  n = 1420,t1
20040504041343,Cluster 2  |  n = 1420,t1
20040504041347,Cluster 2  |  n = 1420,t1
20040504041356,Cluster 1  |  n = 1762,t1
20040504041358,Cluster 1  |  n = 1762,t1
20040504041359,Cluster 1  |  n = 1762,t1
20040504041363,Cluster 2  |  n = 1420,t1
20040504041373,Cluster 2  |  n = 1420,t1
20040504041406,Cluster 2  |  n = 1420,t1
20040504041410,Cluster 2  |  n = 1420,t1
20040504041422,Cluster 2  |  n = 1420,t1
20040504041428,Cluster 1  |  n = 1762,t1
20040504041429,Cluster 3  |  n = 382,t1
20040504041449,Cluster 1  |  n = 1762,t1
20040504041452,Cluster 1  |  n = 1762,t1
20040504041465,Cluster 2  |  n = 1420,t1
20040504041476,Cluster 2  |  n = 1420,t1
20040504041484,Cluster 3  |  n = 382,t1
20040504041488,Cluster 1  |  n = 1762,t1
20040504041496,Cluster 1  |  n = 1762,t1
20040504041498,Cluster 1  |  n = 1762,t1
20040504041500,Cluster 1  |  n = 1762,t1
20040504041503,Cluster 2  |  n = 1420,t1
20040504041507,Cluster 1  |  n = 1762,t1
20040504041518,Cluster 1  |  n = 1762,t1
20040504041520,Cluster 2  |  n = 1420,t1
20040504041522,Cluster 2  |  n = 1420,t1
20040504041533,Cluster 1  |  n = 1762,t1
20040504041536,Cluster 2  |  n = 1420,t1
20040504041539,Cluster 2  |  n = 1420,t1
20040504041540,Cluster 1  |  n = 1762,t1
20040504041542,Cluster 1  |  n = 1762,t1
20040504041543,Cluster 3  |  n = 382,t1
20040504041549,Cluster 1  |  n = 1762,t1
20040504041550,Cluster 1  |  n = 1762,t1
20040504041556,Cluster 1  |  n = 1762,t1
20040504041560,Cluster 2  |  n = 1420,t1
20040504041567,Cluster 2  |  n = 1420,t1
20040504041572,Cluster 2  |  n = 1420,t1
20040504041587,Cluster 2  |  n = 1420,t1
20040504041591,Cluster 3  |  n = 382,t1
20040504041596,Cluster 2  |  n = 1420,t1
20040504041600,Cluster 1  |  n = 1762,t1
20040504041602,Cluster 2  |  n = 1420,t1
20040504041608,Cluster 2  |  n = 1420,t1
20040504041610,Cluster 2  |  n = 1420,t1
20040504041611,Cluster 2  |  n = 1420,t1
20040504041612,Cluster 2  |  n = 1420,t1
20040504041619,Cluster 1  |  n = 1762,t1
20040504041627,Cluster 1  |  n = 1762,t1
20040504041632,Cluster 2  |  n = 1420,t1
20040504041634,Cluster 1  |  n = 1762,t1
20040504041656,Cluster 2  |  n = 1420,t1
20040504041660,Cluster 1  |  n = 1762,t1
20040504041672,Cluster 1  |  n = 1762,t1
20040504041673,Cluster 1  |  n = 1762,t1
20040504041704,Cluster 1  |  n = 1762,t1
20040504041705,Cluster 1  |  n = 1762,t1
20040504041708,Cluster 1  |  n = 1762,t1
20040504041715,Cluster 2  |  n = 1420,t1
20040504041716,Cluster 3  |  n = 382,t1
20040504041727,Cluster 3  |  n = 382,t1
20040504041729,Cluster 3  |  n = 382,t1
20040504041734,Cluster 3  |  n = 382,t1
20040504041741,Cluster 1  |  n = 1762,t1
20040504041760,Cluster 3  |  n = 382,t1
20040504041783,Cluster 2  |  n = 1420,t1
20040504041784,Cluster 1  |  n = 1762,t1
20040504041789,Cluster 1  |  n = 1762,t1
20040504041800,Cluster 2  |  n = 1420,t1
20040504041804,Cluster 1  |  n = 1762,t1
20040504041806,Cluster 2  |  n = 1420,t1
20040504041812,Cluster 2  |  n = 1420,t1
20040504041814,Cluster 2  |  n = 1420,t1
20040504041820,Cluster 2  |  n = 1420,t1
20040504041862,Cluster 2  |  n = 1420,t1
20040504041870,Cluster 1  |  n = 1762,t1
20040504041871,Cluster 1  |  n = 1762,t1
20040504041879,Cluster 1  |  n = 1762,t1
20040504041891,Cluster 3  |  n = 382,t1
20040504041908,Cluster 1  |  n = 1762,t1
20040504041912,Cluster 2  |  n = 1420,t1
20040504041917,Cluster 2  |  n = 1420,t1
20040504041919,Cluster 2  |  n = 1420,t1
20040504041920,Cluster 2  |  n = 1420,t1
20040504041939,Cluster 2  |  n = 1420,t1
20040504041953,Cluster 2  |  n = 1420,t1
20040504041954,Cluster 1  |  n = 1762,t1
20040504041957,Cluster 1  |  n = 1762,t1
20040504041970,Cluster 2  |  n = 1420,t1
20040504041976,Cluster 1  |  n = 1762,t1
20040504041984,Cluster 2  |  n = 1420,t1
20040504041986,Cluster 1  |  n = 1762,t1
20040504041987,Cluster 2  |  n = 1420,t1
20040504042001,Cluster 2  |  n = 1420,t1
20040504042002,Cluster 2  |  n = 1420,t1
20040504042011,Cluster 1  |  n = 1762,t1
20040504042030,Cluster 2  |  n = 1420,t1
20040504042031,Cluster 2  |  n = 1420,t1
20040504042039,Cluster 2  |  n = 1420,t1
20040504042044,Cluster 1  |  n = 1762,t1
20040504042045,Cluster 1  |  n = 1762,t1
20040504042048,Cluster 1  |  n = 1762,t1
20040504042050,Cluster 2  |  n = 1420,t1
20040504042055,Cluster 2  |  n = 1420,t1
20040504042070,Cluster 2  |  n = 1420,t1
20040504042071,Cluster 2  |  n = 1420,t1
20040504042089,Cluster 1  |  n = 1762,t1
20040504042097,Cluster 1  |  n = 1762,t1
20040504042098,Cluster 2  |  n = 1420,t1
20040504042101,Cluster 2  |  n = 1420,t1
20040504042102,Cluster 1  |  n = 1762,t1
20040504042106,Cluster 1  |  n = 1762,t1
20040504042108,Cluster 2  |  n = 1420,t1
20040504042110,Cluster 2  |  n = 1420,t1
20040504042131,Cluster 1  |  n = 1762,t1
20040504042157,Cluster 1  |  n = 1762,t1
20040504042159,Cluster 1  |  n = 1762,t1
20040504042160,Cluster 2  |  n = 1420,t1
20040504042174,Cluster 2  |  n = 1420,t1
20040504042187,Cluster 1  |  n = 1762,t1
20040504042196,Cluster 1  |  n = 1762,t1
20040504042202,Cluster 2  |  n = 1420,t1
20040504042217,Cluster 1  |  n = 1762,t1
20040504042223,Cluster 1  |  n = 1762,t1
20040504042244,Cluster 3  |  n = 382,t1
20040504042247,Cluster 2  |  n = 1420,t1
20040504042255,Cluster 2  |  n = 1420,t1
20040504042256,Cluster 2  |  n = 1420,t1
20040504042258,Cluster 1  |  n = 1762,t1
20040504042272,Cluster 1  |  n = 1762,t1
20040504042285,Cluster 2  |  n = 1420,t1
20040504042288,Cluster 2  |  n = 1420,t1
20040504042292,Cluster 1  |  n = 1762,t1
20040504042312,Cluster 1  |  n = 1762,t1
20040504042313,Cluster 1  |  n = 1762,t1
20040504042316,Cluster 2  |  n = 1420,t1
20040504042317,Cluster 2  |  n = 1420,t1
20040504042330,Cluster 1  |  n = 1762,t1
20040504042338,Cluster 1  |  n = 1762,t1
20040504042343,Cluster 1  |  n = 1762,t1
20040504042349,Cluster 3  |  n = 382,t1
20040504042387,Cluster 2  |  n = 1420,t1
20040504042391,Cluster 1  |  n = 1762,t1
20040504042399,Cluster 1  |  n = 1762,t1
20040504042403,Cluster 2  |  n = 1420,t1
20040504042405,Cluster 1  |  n = 1762,t1
20040504042409,Cluster 3  |  n = 382,t1
20040504042412,Cluster 1  |  n = 1762,t1
20040504042413,Cluster 2  |  n = 1420,t1
20040504042436,Cluster 1  |  n = 1762,t1
20040504042439,Cluster 3  |  n = 382,t1
20040504042445,Cluster 1  |  n = 1762,t1
20040504042454,Cluster 1  |  n = 1762,t1
20040504042456,Cluster 1  |  n = 1762,t1
20040504042464,Cluster 2  |  n = 1420,t1
20040504042466,Cluster 2  |  n = 1420,t1
20040504042468,Cluster 3  |  n = 382,t1
20040504042469,Cluster 1  |  n = 1762,t1
20040504042475,Cluster 1  |  n = 1762,t1
20040504042494,Cluster 2  |  n = 1420,t1
20040504042496,Cluster 2  |  n = 1420,t1
20040504042503,Cluster 1  |  n = 1762,t1
20040504042506,Cluster 2  |  n = 1420,t1
20040504042507,Cluster 3  |  n = 382,t1
20040504042509,Cluster 1  |  n = 1762,t1
20040504042514,Cluster 1  |  n = 1762,t1
20040504042515,Cluster 1  |  n = 1762,t1
20040504042517,Cluster 1  |  n = 1762,t1
20040504042519,Cluster 1  |  n = 1762,t1
20040504042520,Cluster 2  |  n = 1420,t1
20040504042538,Cluster 1  |  n = 1762,t1
20040504042539,Cluster 1  |  n = 1762,t1
20040504042549,Cluster 2  |  n = 1420,t1
20040504042551,Cluster 1  |  n = 1762,t1
20040505040078,Cluster 2  |  n = 1420,t1
20040505040502,Cluster 1  |  n = 1762,t1
20040505040523,Cluster 2  |  n = 1420,t1
20040505040534,Cluster 1  |  n = 1762,t1
20040505040593,Cluster 1  |  n = 1762,t1
20040505040620,Cluster 2  |  n = 1420,t1
20040505040662,Cluster 1  |  n = 1762,t1
20040505040690,Cluster 2  |  n = 1420,t1
20040505040741,Cluster 2  |  n = 1420,t1
20040505040756,Cluster 1  |  n = 1762,t1
20040505040782,Cluster 2  |  n = 1420,t1
20040505040793,Cluster 1  |  n = 1762,t1
20040505040816,Cluster 1  |  n = 1762,t1
20040505040820,Cluster 1  |  n = 1762,t1
20040505040822,Cluster 1  |  n = 1762,t1
20040505040849,Cluster 2  |  n = 1420,t1
20040505041022,Cluster 2  |  n = 1420,t1
20040505041163,Cluster 2  |  n = 1420,t1
20040505041175,Cluster 2  |  n = 1420,t1
20040505041242,Cluster 1  |  n = 1762,t1
20040505041259,Cluster 2  |  n = 1420,t1
20040505041286,Cluster 1  |  n = 1762,t1
20040505041357,Cluster 1  |  n = 1762,t1
20040505041365,Cluster 2  |  n = 1420,t1
20040505041377,Cluster 1  |  n = 1762,t1
20040505041394,Cluster 3  |  n = 382,t1
20040505041406,Cluster 2  |  n = 1420,t1
20040505041444,Cluster 2  |  n = 1420,t1
20040505041515,Cluster 2  |  n = 1420,t1
20040505041625,Cluster 1  |  n = 1762,t1
20040505041626,Cluster 2  |  n = 1420,t1
20040505041639,Cluster 2  |  n = 1420,t1
20040505041707,Cluster 1  |  n = 1762,t1
20040505041852,Cluster 2  |  n = 1420,t1
20040505041888,Cluster 1  |  n = 1762,t1
20040505041906,Cluster 2  |  n = 1420,t1
20040505041997,Cluster 3  |  n = 382,t1
20040505042007,Cluster 2  |  n = 1420,t1
20040505042014,Cluster 2  |  n = 1420,t1
20040505042038,Cluster 1  |  n = 1762,t1
20040505042042,Cluster 1  |  n = 1762,t1
20040505042065,Cluster 1  |  n = 1762,t1
20040505042074,Cluster 1  |  n = 1762,t1
20040505042077,Cluster 2  |  n = 1420,t1
20040505042122,Cluster 3  |  n = 382,t1
20040505042126,Cluster 2  |  n = 1420,t1
20040505042132,Cluster 1  |  n = 1762,t1
20040505042239,Cluster 1  |  n = 1762,t1
20040505042267,Cluster 3  |  n = 382,t1
20040505042337,Cluster 2  |  n = 1420,t1
20040505042437,Cluster 2  |  n = 1420,t1
20040505042529,Cluster 1  |  n = 1762,t1
20040603040933,Cluster 2  |  n = 1420,t1
20040604040024,Cluster 2  |  n = 1420,t1
20040604040522,Cluster 1  |  n = 1762,t1
20040604040531,Cluster 1  |  n = 1762,t1
20040604040559,Cluster 2  |  n = 1420,t1
20040604040574,Cluster 1  |  n = 1762,t1
20040604040580,Cluster 1  |  n = 1762,t1
20040604040585,Cluster 1  |  n = 1762,t1
20040604040647,Cluster 1  |  n = 1762,t1
20040604040675,Cluster 3  |  n = 382,t1
20040604040700,Cluster 1  |  n = 1762,t1
20040604040709,Cluster 1  |  n = 1762,t1
20040604040710,Cluster 1  |  n = 1762,t1
20040604040837,Cluster 1  |  n = 1762,t1
20040604040848,Cluster 1  |  n = 1762,t1
20040604040932,Cluster 1  |  n = 1762,t1
20040604041006,Cluster 1  |  n = 1762,t1
20040604041175,Cluster 1  |  n = 1762,t1
20040604041231,Cluster 1  |  n = 1762,t1
20040604041243,Cluster 1  |  n = 1762,t1
20040604041284,Cluster 2  |  n = 1420,t1
20040604041317,Cluster 2  |  n = 1420,t1
20040604041393,Cluster 1  |  n = 1762,t1
20040604041423,Cluster 1  |  n = 1762,t1
20040604041446,Cluster 3  |  n = 382,t1
20040604041508,Cluster 2  |  n = 1420,t1
20040604041532,Cluster 1  |  n = 1762,t1
20040604041534,Cluster 1  |  n = 1762,t1
20040604041635,Cluster 2  |  n = 1420,t1
20040604041722,Cluster 1  |  n = 1762,t1
20040604041793,Cluster 1  |  n = 1762,t1
20040604041849,Cluster 1  |  n = 1762,t1
20040604041866,Cluster 3  |  n = 382,t1
20040604041928,Cluster 1  |  n = 1762,t1
20040604041950,Cluster 2  |  n = 1420,t1
20040604042000,Cluster 1  |  n = 1762,t1
20040604042010,Cluster 1  |  n = 1762,t1
20040604042087,Cluster 2  |  n = 1420,t1
20040604042090,Cluster 1  |  n = 1762,t1
20040604042093,Cluster 1  |  n = 1762,t1
20040604042096,Cluster 2  |  n = 1420,t1
20040604042136,Cluster 1  |  n = 1762,t1
20040604042137,Cluster 1  |  n = 1762,t1
20040604042156,Cluster 3  |  n = 382,t1
20040604042171,Cluster 1  |  n = 1762,t1
20040604042189,Cluster 1  |  n = 1762,t1
20040604042267,Cluster 3  |  n = 382,t1
20040604042311,Cluster 1  |  n = 1762,t1
20040604042342,Cluster 1  |  n = 1762,t1
20040604042411,Cluster 2  |  n = 1420,t1
20040604042444,Cluster 2  |  n = 1420,t1
20040604042453,Cluster 2  |  n = 1420,t1
20040604042458,Cluster 3  |  n = 382,t1
20040604042524,Cluster 1  |  n = 1762,t1
20040604042541,Cluster 3  |  n = 382,t1
20040604042542,Cluster 1  |  n = 1762,t1
20040605040026,Cluster 2  |  n = 1420,t1
20040605040038,Cluster 1  |  n = 1762,t1
20040605040052,Cluster 1  |  n = 1762,t1
20040605040059,Cluster 1  |  n = 1762,t1
20040605040074,Cluster 1  |  n = 1762,t1
20040605040503,Cluster 2  |  n = 1420,t1
20040605040512,Cluster 2  |  n = 1420,t1
20040605040528,Cluster 2  |  n = 1420,t1
20040605040530,Cluster 2  |  n = 1420,t1
20040605040532,Cluster 2  |  n = 1420,t1
20040605040533,Cluster 3  |  n = 382,t1
20040605040539,Cluster 1  |  n = 1762,t1
20040605040541,Cluster 2  |  n = 1420,t1
20040605040555,Cluster 2  |  n = 1420,t1
20040605040573,Cluster 1  |  n = 1762,t1
20040605040577,Cluster 3  |  n = 382,t1
20040605040585,Cluster 1  |  n = 1762,t1
20040605040591,Cluster 2  |  n = 1420,t1
20040605040614,Cluster 1  |  n = 1762,t1
20040605040616,Cluster 1  |  n = 1762,t1
20040605040619,Cluster 2  |  n = 1420,t1
20040605040636,Cluster 1  |  n = 1762,t1
20040605040641,Cluster 1  |  n = 1762,t1
20040605040644,Cluster 1  |  n = 1762,t1
20040605040646,Cluster 2  |  n = 1420,t1
20040605040667,Cluster 3  |  n = 382,t1
20040605040676,Cluster 2  |  n = 1420,t1
20040605040677,Cluster 1  |  n = 1762,t1
20040605040687,Cluster 3  |  n = 382,t1
20040605040693,Cluster 2  |  n = 1420,t1
20040605040696,Cluster 1  |  n = 1762,t1
20040605040701,Cluster 1  |  n = 1762,t1
20040605040704,Cluster 3  |  n = 382,t1
20040605040708,Cluster 3  |  n = 382,t1
20040605040745,Cluster 2  |  n = 1420,t1
20040605040760,Cluster 3  |  n = 382,t1
20040605040773,Cluster 1  |  n = 1762,t1
20040605040785,Cluster 2  |  n = 1420,t1
20040605040799,Cluster 1  |  n = 1762,t1
20040605040810,Cluster 3  |  n = 382,t1
20040605040818,Cluster 2  |  n = 1420,t1
20040605040823,Cluster 1  |  n = 1762,t1
20040605040824,Cluster 1  |  n = 1762,t1
20040605040826,Cluster 2  |  n = 1420,t1
20040605040827,Cluster 1  |  n = 1762,t1
20040605040830,Cluster 1  |  n = 1762,t1
20040605040835,Cluster 1  |  n = 1762,t1
20040605040848,Cluster 1  |  n = 1762,t1
20040605040860,Cluster 3  |  n = 382,t1
20040605040861,Cluster 2  |  n = 1420,t1
20040605040875,Cluster 2  |  n = 1420,t1
20040605040883,Cluster 2  |  n = 1420,t1
20040605040887,Cluster 1  |  n = 1762,t1
20040605040912,Cluster 1  |  n = 1762,t1
20040605040914,Cluster 1  |  n = 1762,t1
20040605040939,Cluster 1  |  n = 1762,t1
20040605040940,Cluster 2  |  n = 1420,t1
20040605040952,Cluster 1  |  n = 1762,t1
20040605040957,Cluster 1  |  n = 1762,t1
20040605040964,Cluster 3  |  n = 382,t1
20040605040969,Cluster 1  |  n = 1762,t1
20040605040973,Cluster 1  |  n = 1762,t1
20040605040974,Cluster 1  |  n = 1762,t1
20040605040975,Cluster 2  |  n = 1420,t1
20040605040988,Cluster 2  |  n = 1420,t1
20040605041001,Cluster 3  |  n = 382,t1
20040605041002,Cluster 1  |  n = 1762,t1
20040605041014,Cluster 1  |  n = 1762,t1
20040605041053,Cluster 1  |  n = 1762,t1
20040605041071,Cluster 1  |  n = 1762,t1
20040605041074,Cluster 1  |  n = 1762,t1
20040605041077,Cluster 1  |  n = 1762,t1
20040605041082,Cluster 2  |  n = 1420,t1
20040605041089,Cluster 2  |  n = 1420,t1
20040605041090,Cluster 1  |  n = 1762,t1
20040605041091,Cluster 1  |  n = 1762,t1
20040605041093,Cluster 3  |  n = 382,t1
20040605041105,Cluster 1  |  n = 1762,t1
20040605041111,Cluster 2  |  n = 1420,t1
20040605041113,Cluster 3  |  n = 382,t1
20040605041125,Cluster 2  |  n = 1420,t1
20040605041160,Cluster 2  |  n = 1420,t1
20040605041164,Cluster 2  |  n = 1420,t1
20040605041176,Cluster 1  |  n = 1762,t1
20040605041181,Cluster 3  |  n = 382,t1
20040605041197,Cluster 1  |  n = 1762,t1
20040605041200,Cluster 3  |  n = 382,t1
20040605041205,Cluster 2  |  n = 1420,t1
20040605041206,Cluster 1  |  n = 1762,t1
20040605041207,Cluster 2  |  n = 1420,t1
20040605041208,Cluster 1  |  n = 1762,t1
20040605041209,Cluster 1  |  n = 1762,t1
20040605041210,Cluster 1  |  n = 1762,t1
20040605041213,Cluster 1  |  n = 1762,t1
20040605041218,Cluster 3  |  n = 382,t1
20040605041219,Cluster 2  |  n = 1420,t1
20040605041225,Cluster 1  |  n = 1762,t1
20040605041240,Cluster 1  |  n = 1762,t1
20040605041241,Cluster 1  |  n = 1762,t1
20040605041243,Cluster 1  |  n = 1762,t1
20040605041245,Cluster 2  |  n = 1420,t1
20040605041248,Cluster 2  |  n = 1420,t1
20040605041250,Cluster 1  |  n = 1762,t1
20040605041254,Cluster 1  |  n = 1762,t1
20040605041266,Cluster 2  |  n = 1420,t1
20040605041273,Cluster 1  |  n = 1762,t1
20040605041282,Cluster 1  |  n = 1762,t1
20040605041284,Cluster 3  |  n = 382,t1
20040605041295,Cluster 3  |  n = 382,t1
20040605041307,Cluster 1  |  n = 1762,t1
20040605041330,Cluster 3  |  n = 382,t1
20040605041331,Cluster 1  |  n = 1762,t1
20040605041333,Cluster 1  |  n = 1762,t1
20040605041355,Cluster 1  |  n = 1762,t1
20040605041375,Cluster 1  |  n = 1762,t1
20040605041381,Cluster 2  |  n = 1420,t1
