ID,cluster,time
20120502120801,Cluster 1  |  n = 405,t1
20120502121317,Cluster 2  |  n = 1590,t1
20120502121784,Cluster 3  |  n = 1749,t1
20120502121793,Cluster 2  |  n = 1590,t1
20120502121931,Cluster 1  |  n = 405,t1
20120502122467,Cluster 3  |  n = 1749,t1
20120503120001,Cluster 1  |  n = 405,t1
20120503120051,Cluster 3  |  n = 1749,t1
20120503120509,Cluster 2  |  n = 1590,t1
20120503120552,Cluster 3  |  n = 1749,t1
20120503120640,Cluster 2  |  n = 1590,t1
20120503120656,Cluster 2  |  n = 1590,t1
20120503120673,Cluster 3  |  n = 1749,t1
20120503120700,Cluster 2  |  n = 1590,t1
20120503120764,Cluster 2  |  n = 1590,t1
20120503120769,Cluster 3  |  n = 1749,t1
20120503120792,Cluster 3  |  n = 1749,t1
20120503120804,Cluster 2  |  n = 1590,t1
20120503120810,Cluster 2  |  n = 1590,t1
20120503120854,Cluster 2  |  n = 1590,t1
20120503120887,Cluster 3  |  n = 1749,t1
20120503120912,Cluster 3  |  n = 1749,t1
20120503120929,Cluster 3  |  n = 1749,t1
20120503120931,Cluster 2  |  n = 1590,t1
20120503120974,Cluster 3  |  n = 1749,t1
20120503121038,Cluster 3  |  n = 1749,t1
20120503121046,Cluster 3  |  n = 1749,t1
20120503121065,Cluster 3  |  n = 1749,t1
20120503121088,Cluster 3  |  n = 1749,t1
20120503121121,Cluster 1  |  n = 405,t1
20120503121157,Cluster 2  |  n = 1590,t1
20120503121179,Cluster 3  |  n = 1749,t1
20120503121188,Cluster 2  |  n = 1590,t1
20120503121207,Cluster 2  |  n = 1590,t1
20120503121226,Cluster 3  |  n = 1749,t1
20120503121295,Cluster 3  |  n = 1749,t1
20120503121305,Cluster 2  |  n = 1590,t1
20120503121310,Cluster 3  |  n = 1749,t1
20120503121325,Cluster 2  |  n = 1590,t1
20120503121343,Cluster 2  |  n = 1590,t1
20120503121368,Cluster 1  |  n = 405,t1
20120503121373,Cluster 3  |  n = 1749,t1
20120503121376,Cluster 2  |  n = 1590,t1
20120503121413,Cluster 3  |  n = 1749,t1
20120503121437,Cluster 3  |  n = 1749,t1
20120503121449,Cluster 3  |  n = 1749,t1
20120503121483,Cluster 3  |  n = 1749,t1
20120503121506,Cluster 3  |  n = 1749,t1
20120503121511,Cluster 2  |  n = 1590,t1
20120503121533,Cluster 2  |  n = 1590,t1
20120503121607,Cluster 2  |  n = 1590,t1
20120503121663,Cluster 2  |  n = 1590,t1
20120503121706,Cluster 3  |  n = 1749,t1
20120503121730,Cluster 2  |  n = 1590,t1
20120503121737,Cluster 3  |  n = 1749,t1
20120503121740,Cluster 3  |  n = 1749,t1
20120503121751,Cluster 3  |  n = 1749,t1
20120503121779,Cluster 3  |  n = 1749,t1
20120503121793,Cluster 3  |  n = 1749,t1
20120503121794,Cluster 2  |  n = 1590,t1
20120503121823,Cluster 3  |  n = 1749,t1
20120503121834,Cluster 3  |  n = 1749,t1
20120503121837,Cluster 3  |  n = 1749,t1
20120503121838,Cluster 3  |  n = 1749,t1
20120503121843,Cluster 1  |  n = 405,t1
20120503121938,Cluster 2  |  n = 1590,t1
20120503121969,Cluster 1  |  n = 405,t1
20120503121987,Cluster 2  |  n = 1590,t1
20120503121988,Cluster 3  |  n = 1749,t1
20120503122008,Cluster 2  |  n = 1590,t1
20120503122079,Cluster 3  |  n = 1749,t1
20120503122090,Cluster 3  |  n = 1749,t1
20120503122103,Cluster 2  |  n = 1590,t1
