ID,cluster,time
20100502101591,Cluster 1  |  n = 1655,t1
20100502102341,Cluster 1  |  n = 1655,t1
20100503100512,Cluster 1  |  n = 1655,t1
20100503100597,Cluster 1  |  n = 1655,t1
20100503100607,Cluster 2  |  n = 1855,t1
20100503100679,Cluster 1  |  n = 1655,t1
20100503100759,Cluster 1  |  n = 1655,t1
20100503100823,Cluster 2  |  n = 1855,t1
20100503100841,Cluster 1  |  n = 1655,t1
20100503100853,Cluster 2  |  n = 1855,t1
20100503100869,Cluster 2  |  n = 1855,t1
20100503100950,Cluster 2  |  n = 1855,t1
20100503101034,Cluster 2  |  n = 1855,t1
20100503101050,Cluster 1  |  n = 1655,t1
20100503101130,Cluster 1  |  n = 1655,t1
20100503101165,Cluster 3  |  n = 483,t1
20100503101223,Cluster 2  |  n = 1855,t1
20100503101258,Cluster 1  |  n = 1655,t1
20100503101290,Cluster 2  |  n = 1855,t1
20100503101389,Cluster 2  |  n = 1855,t1
20100503101394,Cluster 2  |  n = 1855,t1
20100503101453,Cluster 1  |  n = 1655,t1
20100503101487,Cluster 3  |  n = 483,t1
20100503101500,Cluster 2  |  n = 1855,t1
20100503101757,Cluster 2  |  n = 1855,t1
20100503101807,Cluster 2  |  n = 1855,t1
20100503101822,Cluster 2  |  n = 1855,t1
20100503101850,Cluster 1  |  n = 1655,t1
20100503101883,Cluster 2  |  n = 1855,t1
20100503102038,Cluster 2  |  n = 1855,t1
20100503102049,Cluster 2  |  n = 1855,t1
20100503102055,Cluster 2  |  n = 1855,t1
20100503102130,Cluster 2  |  n = 1855,t1
20100503102317,Cluster 1  |  n = 1655,t1
20100503102367,Cluster 1  |  n = 1655,t1
20100503102381,Cluster 2  |  n = 1855,t1
20100503102389,Cluster 2  |  n = 1855,t1
20100503102403,Cluster 1  |  n = 1655,t1
20100503102490,Cluster 2  |  n = 1855,t1
20100504100018,Cluster 1  |  n = 1655,t1
20100504100025,Cluster 1  |  n = 1655,t1
20100504100042,Cluster 2  |  n = 1855,t1
20100504100063,Cluster 2  |  n = 1855,t1
20100504100067,Cluster 3  |  n = 483,t1
20100504100069,Cluster 2  |  n = 1855,t1
20100504100070,Cluster 2  |  n = 1855,t1
20100504100079,Cluster 2  |  n = 1855,t1
20100504100094,Cluster 2  |  n = 1855,t1
20100504100096,Cluster 1  |  n = 1655,t1
20100504100099,Cluster 1  |  n = 1655,t1
20100504100110,Cluster 3  |  n = 483,t1
20100504100119,Cluster 1  |  n = 1655,t1
20100504100126,Cluster 1  |  n = 1655,t1
20100504100129,Cluster 1  |  n = 1655,t1
20100504100140,Cluster 2  |  n = 1855,t1
20100504100145,Cluster 1  |  n = 1655,t1
20100504100157,Cluster 3  |  n = 483,t1
20100504100159,Cluster 2  |  n = 1855,t1
20100504100160,Cluster 1  |  n = 1655,t1
20100504100507,Cluster 1  |  n = 1655,t1
20100504100510,Cluster 1  |  n = 1655,t1
20100504100512,Cluster 2  |  n = 1855,t1
20100504100515,Cluster 2  |  n = 1855,t1
20100504100516,Cluster 3  |  n = 483,t1
20100504100525,Cluster 1  |  n = 1655,t1
20100504100526,Cluster 1  |  n = 1655,t1
20100504100528,Cluster 2  |  n = 1855,t1
20100504100540,Cluster 2  |  n = 1855,t1
20100504100545,Cluster 1  |  n = 1655,t1
20100504100547,Cluster 3  |  n = 483,t1
20100504100550,Cluster 2  |  n = 1855,t1
20100504100551,Cluster 2  |  n = 1855,t1
20100504100554,Cluster 3  |  n = 483,t1
20100504100557,Cluster 1  |  n = 1655,t1
20100504100560,Cluster 1  |  n = 1655,t1
20100504100579,Cluster 2  |  n = 1855,t1
20100504100601,Cluster 1  |  n = 1655,t1
20100504100602,Cluster 1  |  n = 1655,t1
20100504100604,Cluster 1  |  n = 1655,t1
20100504100606,Cluster 2  |  n = 1855,t1
20100504100607,Cluster 1  |  n = 1655,t1
20100504100617,Cluster 1  |  n = 1655,t1
20100504100621,Cluster 2  |  n = 1855,t1
20100504100623,Cluster 1  |  n = 1655,t1
20100504100640,Cluster 1  |  n = 1655,t1
20100504100642,Cluster 2  |  n = 1855,t1
20100504100653,Cluster 1  |  n = 1655,t1
20100504100660,Cluster 2  |  n = 1855,t1
20100504100666,Cluster 2  |  n = 1855,t1
20100504100670,Cluster 1  |  n = 1655,t1
20100504100674,Cluster 2  |  n = 1855,t1
20100504100675,Cluster 1  |  n = 1655,t1
20100504100676,Cluster 2  |  n = 1855,t1
20100504100679,Cluster 1  |  n = 1655,t1
20100504100682,Cluster 2  |  n = 1855,t1
20100504100684,Cluster 2  |  n = 1855,t1
20100504100686,Cluster 3  |  n = 483,t1
20100504100701,Cluster 2  |  n = 1855,t1
20100504100716,Cluster 1  |  n = 1655,t1
20100504100744,Cluster 1  |  n = 1655,t1
20100504100749,Cluster 2  |  n = 1855,t1
20100504100753,Cluster 3  |  n = 483,t1
20100504100757,Cluster 2  |  n = 1855,t1
20100504100762,Cluster 3  |  n = 483,t1
20100504100765,Cluster 1  |  n = 1655,t1
20100504100766,Cluster 1  |  n = 1655,t1
20100504100770,Cluster 1  |  n = 1655,t1
20100504100773,Cluster 3  |  n = 483,t1
20100504100775,Cluster 2  |  n = 1855,t1
20100504100777,Cluster 2  |  n = 1855,t1
20100504100779,Cluster 3  |  n = 483,t1
20100504100781,Cluster 1  |  n = 1655,t1
20100504100783,Cluster 3  |  n = 483,t1
20100504100789,Cluster 1  |  n = 1655,t1
20100504100793,Cluster 2  |  n = 1855,t1
20100504100796,Cluster 1  |  n = 1655,t1
20100504100803,Cluster 2  |  n = 1855,t1
20100504100813,Cluster 2  |  n = 1855,t1
20100504100820,Cluster 2  |  n = 1855,t1
20100504100823,Cluster 1  |  n = 1655,t1
20100504100835,Cluster 2  |  n = 1855,t1
20100504100843,Cluster 1  |  n = 1655,t1
20100504100872,Cluster 1  |  n = 1655,t1
20100504100874,Cluster 2  |  n = 1855,t1
20100504100882,Cluster 2  |  n = 1855,t1
20100504100884,Cluster 2  |  n = 1855,t1
20100504100892,Cluster 1  |  n = 1655,t1
20100504100906,Cluster 1  |  n = 1655,t1
20100504100912,Cluster 1  |  n = 1655,t1
20100504100919,Cluster 1  |  n = 1655,t1
20100504100922,Cluster 1  |  n = 1655,t1
20100504100923,Cluster 1  |  n = 1655,t1
20100504100933,Cluster 2  |  n = 1855,t1
20100504100935,Cluster 1  |  n = 1655,t1
20100504100936,Cluster 1  |  n = 1655,t1
20100504100953,Cluster 1  |  n = 1655,t1
20100504100960,Cluster 2  |  n = 1855,t1
20100504100964,Cluster 1  |  n = 1655,t1
20100504100969,Cluster 1  |  n = 1655,t1
20100504100972,Cluster 2  |  n = 1855,t1
20100504100976,Cluster 2  |  n = 1855,t1
20100504100985,Cluster 1  |  n = 1655,t1
20100504100991,Cluster 1  |  n = 1655,t1
20100504101000,Cluster 3  |  n = 483,t1
20100504101012,Cluster 3  |  n = 483,t1
20100504101025,Cluster 2  |  n = 1855,t1
20100504101034,Cluster 2  |  n = 1855,t1
20100504101038,Cluster 1  |  n = 1655,t1
20100504101039,Cluster 2  |  n = 1855,t1
20100504101046,Cluster 2  |  n = 1855,t1
20100504101057,Cluster 2  |  n = 1855,t1
20100504101062,Cluster 2  |  n = 1855,t1
20100504101063,Cluster 1  |  n = 1655,t1
20100504101068,Cluster 1  |  n = 1655,t1
20100504101069,Cluster 3  |  n = 483,t1
20100504101080,Cluster 1  |  n = 1655,t1
20100504101100,Cluster 1  |  n = 1655,t1
20100504101121,Cluster 3  |  n = 483,t1
20100504101122,Cluster 2  |  n = 1855,t1
20100504101125,Cluster 1  |  n = 1655,t1
20100504101128,Cluster 2  |  n = 1855,t1
20100504101131,Cluster 1  |  n = 1655,t1
20100504101133,Cluster 1  |  n = 1655,t1
20100504101135,Cluster 1  |  n = 1655,t1
20100504101145,Cluster 2  |  n = 1855,t1
20100504101162,Cluster 2  |  n = 1855,t1
20100504101172,Cluster 2  |  n = 1855,t1
20100504101179,Cluster 2  |  n = 1855,t1
20100504101181,Cluster 2  |  n = 1855,t1
20100504101182,Cluster 2  |  n = 1855,t1
20100504101183,Cluster 1  |  n = 1655,t1
20100504101185,Cluster 1  |  n = 1655,t1
20100504101189,Cluster 2  |  n = 1855,t1
