ID,pair_id,cluster,time
20050101050115,NA,Cluster 3  | n =  2331,t1
20050111040710,NA,Cluster 3  | n =  2331,t1
20050111040719,NA,Cluster 1  | n =  2785,t1
20050111040782,NA,Cluster 1  | n =  2785,t1
20050111040800,NA,Cluster 1  | n =  2785,t1
20050111040811,NA,Cluster 1  | n =  2785,t1
20050111040934,NA,Cluster 1  | n =  2785,t1
20050111040996,NA,Cluster 1  | n =  2785,t1
20050111041043,NA,Cluster 3  | n =  2331,t1
20050111041046,NA,Cluster 2  | n =  275,t1
20050111041079,NA,Cluster 1  | n =  2785,t1
20050111041102,NA,Cluster 3  | n =  2331,t1
20050111041107,NA,Cluster 3  | n =  2331,t1
20050111041160,NA,Cluster 1  | n =  2785,t1
20050111041172,NA,Cluster 2  | n =  275,t1
20050111041188,NA,Cluster 3  | n =  2331,t1
20050111041257,NA,Cluster 1  | n =  2785,t1
20050111041270,NA,Cluster 2  | n =  275,t1
20050111041285,NA,Cluster 3  | n =  2331,t1
20050111041287,NA,Cluster 2  | n =  275,t1
20050111041294,NA,Cluster 3  | n =  2331,t1
20050111041330,NA,Cluster 2  | n =  275,t1
20050111041336,NA,Cluster 1  | n =  2785,t1
20050111041375,NA,Cluster 1  | n =  2785,t1
20050111041376,NA,Cluster 1  | n =  2785,t1
20050111041442,NA,Cluster 3  | n =  2331,t1
20050111041448,NA,Cluster 1  | n =  2785,t1
20050111041463,NA,Cluster 1  | n =  2785,t1
20050111041524,NA,Cluster 1  | n =  2785,t1
20050111041550,NA,Cluster 3  | n =  2331,t1
20050111041574,NA,Cluster 1  | n =  2785,t1
20050111041628,NA,Cluster 1  | n =  2785,t1
20050111041659,NA,Cluster 3  | n =  2331,t1
20050111041684,NA,Cluster 3  | n =  2331,t1
20050111041687,NA,Cluster 1  | n =  2785,t1
20050111041756,NA,Cluster 3  | n =  2331,t1
20050111041758,NA,Cluster 1  | n =  2785,t1
20050111041859,NA,Cluster 2  | n =  275,t1
20050111041949,NA,Cluster 1  | n =  2785,t1
20050111041984,NA,Cluster 3  | n =  2331,t1
20050111041993,NA,Cluster 1  | n =  2785,t1
20050111042038,NA,Cluster 1  | n =  2785,t1
20050111042053,NA,Cluster 3  | n =  2331,t1
20050111042055,NA,Cluster 1  | n =  2785,t1
20050111042071,NA,Cluster 1  | n =  2785,t1
20050111042134,NA,Cluster 1  | n =  2785,t1
20050111042144,NA,Cluster 1  | n =  2785,t1
20050111042149,NA,Cluster 3  | n =  2331,t1
20050111042153,NA,Cluster 1  | n =  2785,t1
20050111042209,NA,Cluster 2  | n =  275,t1
20050111042264,NA,Cluster 1  | n =  2785,t1
20050111042265,NA,Cluster 3  | n =  2331,t1
20050111042280,NA,Cluster 1  | n =  2785,t1
20050111042304,NA,Cluster 1  | n =  2785,t1
20050111042321,NA,Cluster 3  | n =  2331,t1
20050111042385,NA,Cluster 3  | n =  2331,t1
20050111042392,NA,Cluster 2  | n =  275,t1
20050111042400,NA,Cluster 1  | n =  2785,t1
20050111042456,NA,Cluster 1  | n =  2785,t1
20050111042457,NA,Cluster 3  | n =  2331,t1
20050111042460,NA,Cluster 1  | n =  2785,t1
20050111042478,NA,Cluster 1  | n =  2785,t1
20050111042524,NA,Cluster 1  | n =  2785,t1
20050111042531,NA,Cluster 3  | n =  2331,t1
20050111042535,NA,Cluster 1  | n =  2785,t1
20050111042543,NA,Cluster 1  | n =  2785,t1
20050112040002,NA,Cluster 1  | n =  2785,t1
20050112040009,NA,Cluster 3  | n =  2331,t1
20050112040018,NA,Cluster 3  | n =  2331,t1
20050112040031,NA,Cluster 1  | n =  2785,t1
20050112040035,NA,Cluster 3  | n =  2331,t1
20050112040038,NA,Cluster 1  | n =  2785,t1
20050112040040,NA,Cluster 1  | n =  2785,t1
20050112040062,NA,Cluster 1  | n =  2785,t1
20050112040065,NA,Cluster 1  | n =  2785,t1
20050112040101,NA,Cluster 1  | n =  2785,t1
20050112040109,NA,Cluster 3  | n =  2331,t1
20050112040117,NA,Cluster 3  | n =  2331,t1
20050112040515,NA,Cluster 1  | n =  2785,t1
20050112040524,NA,Cluster 1  | n =  2785,t1
20050112040529,NA,Cluster 3  | n =  2331,t1
20050112040531,NA,Cluster 1  | n =  2785,t1
20050112040537,NA,Cluster 3  | n =  2331,t1
20050112040541,NA,Cluster 3  | n =  2331,t1
20050112040542,NA,Cluster 3  | n =  2331,t1
20050112040543,NA,Cluster 3  | n =  2331,t1
20050112040547,NA,Cluster 1  | n =  2785,t1
20050112040551,NA,Cluster 3  | n =  2331,t1
20050112040555,NA,Cluster 1  | n =  2785,t1
20050112040560,NA,Cluster 1  | n =  2785,t1
20050112040563,NA,Cluster 3  | n =  2331,t1
20050112040582,NA,Cluster 3  | n =  2331,t1
20050112040602,NA,Cluster 3  | n =  2331,t1
20050112040604,NA,Cluster 3  | n =  2331,t1
20050112040607,NA,Cluster 3  | n =  2331,t1
20050112040610,NA,Cluster 1  | n =  2785,t1
20050112040612,NA,Cluster 3  | n =  2331,t1
20050112040614,NA,Cluster 3  | n =  2331,t1
20050112040617,NA,Cluster 1  | n =  2785,t1
20050112040621,NA,Cluster 1  | n =  2785,t1
20050112040622,NA,Cluster 1  | n =  2785,t1
20050112040623,NA,Cluster 1  | n =  2785,t1
20050112040631,NA,Cluster 3  | n =  2331,t1
20050112040634,NA,Cluster 1  | n =  2785,t1
20050112040642,NA,Cluster 1  | n =  2785,t1
20050112040643,NA,Cluster 3  | n =  2331,t1
20050112040657,NA,Cluster 1  | n =  2785,t1
20050112040658,NA,Cluster 3  | n =  2331,t1
20050112040675,NA,Cluster 3  | n =  2331,t1
20050112040676,NA,Cluster 2  | n =  275,t1
20050112040687,NA,Cluster 3  | n =  2331,t1
20050112040691,NA,Cluster 3  | n =  2331,t1
20050112040696,NA,Cluster 1  | n =  2785,t1
20050112040699,NA,Cluster 1  | n =  2785,t1
20050112040716,NA,Cluster 1  | n =  2785,t1
20050112040720,NA,Cluster 2  | n =  275,t1
20050112040722,NA,Cluster 1  | n =  2785,t1
20050112040727,NA,Cluster 1  | n =  2785,t1
20050112040733,NA,Cluster 3  | n =  2331,t1
20050112040751,NA,Cluster 3  | n =  2331,t1
20050112040761,NA,Cluster 3  | n =  2331,t1
20050112040776,NA,Cluster 3  | n =  2331,t1
20050112040781,NA,Cluster 3  | n =  2331,t1
20050112040783,NA,Cluster 1  | n =  2785,t1
20050112040790,NA,Cluster 1  | n =  2785,t1
20050112040811,NA,Cluster 1  | n =  2785,t1
20050112040812,NA,Cluster 1  | n =  2785,t1
20050112040815,NA,Cluster 1  | n =  2785,t1
20050112040816,NA,Cluster 3  | n =  2331,t1
20050112040821,NA,Cluster 1  | n =  2785,t1
20050112040822,NA,Cluster 3  | n =  2331,t1
20050112040823,NA,Cluster 3  | n =  2331,t1
20050112040824,NA,Cluster 3  | n =  2331,t1
20050112040826,NA,Cluster 1  | n =  2785,t1
20050112040828,NA,Cluster 1  | n =  2785,t1
20050112040829,NA,Cluster 3  | n =  2331,t1
20050112040830,NA,Cluster 1  | n =  2785,t1
20050112040845,NA,Cluster 3  | n =  2331,t1
20050112040850,NA,Cluster 3  | n =  2331,t1
20050112040852,NA,Cluster 3  | n =  2331,t1
20050112040854,NA,Cluster 1  | n =  2785,t1
20050112040881,NA,Cluster 3  | n =  2331,t1
20050112040882,NA,Cluster 2  | n =  275,t1
20050112040887,NA,Cluster 1  | n =  2785,t1
20050112040889,NA,Cluster 1  | n =  2785,t1
20050112040894,NA,Cluster 3  | n =  2331,t1
20050112040902,NA,Cluster 1  | n =  2785,t1
20050112040907,NA,Cluster 1  | n =  2785,t1
20050112040928,NA,Cluster 1  | n =  2785,t1
20050112040935,NA,Cluster 1  | n =  2785,t1
20050112040938,NA,Cluster 3  | n =  2331,t1
20050112040942,NA,Cluster 3  | n =  2331,t1
20050112040945,NA,Cluster 1  | n =  2785,t1
20050112040950,NA,Cluster 3  | n =  2331,t1
20050112040952,NA,Cluster 3  | n =  2331,t1
20050112040961,NA,Cluster 3  | n =  2331,t1
20050112040967,NA,Cluster 1  | n =  2785,t1
20050112040972,NA,Cluster 1  | n =  2785,t1
20050112040975,NA,Cluster 3  | n =  2331,t1
20050112040980,NA,Cluster 3  | n =  2331,t1
20050112041000,NA,Cluster 1  | n =  2785,t1
20050112041010,NA,Cluster 3  | n =  2331,t1
20050112041012,NA,Cluster 3  | n =  2331,t1
20050112041015,NA,Cluster 1  | n =  2785,t1
20050112041017,NA,Cluster 3  | n =  2331,t1
20050112041019,NA,Cluster 2  | n =  275,t1
20050112041027,NA,Cluster 1  | n =  2785,t1
20050112041030,NA,Cluster 3  | n =  2331,t1
20050112041031,NA,Cluster 2  | n =  275,t1
20050112041055,NA,Cluster 3  | n =  2331,t1
20050112041060,NA,Cluster 1  | n =  2785,t1
20050112041061,NA,Cluster 1  | n =  2785,t1
20050112041062,NA,Cluster 1  | n =  2785,t1
20050112041065,NA,Cluster 1  | n =  2785,t1
20050112041070,NA,Cluster 3  | n =  2331,t1
20050112041075,NA,Cluster 1  | n =  2785,t1
20050112041081,NA,Cluster 3  | n =  2331,t1
20050112041090,NA,Cluster 2  | n =  275,t1
20050112041092,NA,Cluster 3  | n =  2331,t1
20050112041094,NA,Cluster 1  | n =  2785,t1
20050112041096,NA,Cluster 2  | n =  275,t1
20050112041098,NA,Cluster 3  | n =  2331,t1
20050112041101,NA,Cluster 1  | n =  2785,t1
20050112041102,NA,Cluster 1  | n =  2785,t1
20050112041110,NA,Cluster 2  | n =  275,t1
20050112041125,NA,Cluster 1  | n =  2785,t1
20050112041128,NA,Cluster 1  | n =  2785,t1
20050112041131,NA,Cluster 1  | n =  2785,t1
20050112041138,NA,Cluster 3  | n =  2331,t1
20050112041153,NA,Cluster 1  | n =  2785,t1
20050112041155,NA,Cluster 1  | n =  2785,t1
20050112041156,NA,Cluster 3  | n =  2331,t1
20050112041158,NA,Cluster 1  | n =  2785,t1
20050112041162,NA,Cluster 1  | n =  2785,t1
20050112041168,NA,Cluster 3  | n =  2331,t1
20050112041193,NA,Cluster 1  | n =  2785,t1
20050112041199,NA,Cluster 3  | n =  2331,t1
20050112041204,NA,Cluster 1  | n =  2785,t1
20050112041205,NA,Cluster 3  | n =  2331,t1
20050112041215,NA,Cluster 1  | n =  2785,t1
20050112041233,NA,Cluster 1  | n =  2785,t1
20050112041234,NA,Cluster 1  | n =  2785,t1
20050112041236,NA,Cluster 1  | n =  2785,t1
20050112041238,NA,Cluster 3  | n =  2331,t1
20050112041243,NA,Cluster 1  | n =  2785,t1
20050112041245,NA,Cluster 3  | n =  2331,t1
20050112041246,NA,Cluster 3  | n =  2331,t1
20050112041252,NA,Cluster 3  | n =  2331,t1
20050112041270,NA,Cluster 1  | n =  2785,t1
20050112041274,NA,Cluster 1  | n =  2785,t1
20050112041280,NA,Cluster 1  | n =  2785,t1
20050112041292,NA,Cluster 3  | n =  2331,t1
20050112041298,NA,Cluster 1  | n =  2785,t1
20050112041301,NA,Cluster 2  | n =  275,t1
20050112041307,NA,Cluster 3  | n =  2331,t1
20050112041314,NA,Cluster 1  | n =  2785,t1
20050112041326,NA,Cluster 3  | n =  2331,t1
20050112041335,NA,Cluster 1  | n =  2785,t1
20050112041336,NA,Cluster 3  | n =  2331,t1
20050112041342,NA,Cluster 1  | n =  2785,t1
20050112041349,NA,Cluster 3  | n =  2331,t1
20050112041352,NA,Cluster 1  | n =  2785,t1
20050112041356,NA,Cluster 3  | n =  2331,t1
20050112041383,NA,Cluster 1  | n =  2785,t1
20050112041385,NA,Cluster 1  | n =  2785,t1
20050112041387,NA,Cluster 1  | n =  2785,t1
20050112041389,NA,Cluster 3  | n =  2331,t1
20050112041390,NA,Cluster 1  | n =  2785,t1
20050112041391,NA,Cluster 1  | n =  2785,t1
20050112041393,NA,Cluster 3  | n =  2331,t1
20050112041397,NA,Cluster 1  | n =  2785,t1
20050112041407,NA,Cluster 1  | n =  2785,t1
20050112041417,NA,Cluster 1  | n =  2785,t1
20050112041419,NA,Cluster 3  | n =  2331,t1
20050112041421,NA,Cluster 1  | n =  2785,t1
20050112041424,NA,Cluster 1  | n =  2785,t1
20050112041425,NA,Cluster 3  | n =  2331,t1
20050112041432,NA,Cluster 1  | n =  2785,t1
20050112041435,NA,Cluster 1  | n =  2785,t1
20050112041444,NA,Cluster 3  | n =  2331,t1
20050112041447,NA,Cluster 1  | n =  2785,t1
20050112041449,NA,Cluster 3  | n =  2331,t1
20050112041450,NA,Cluster 1  | n =  2785,t1
20050112041454,NA,Cluster 2  | n =  275,t1
20050112041455,NA,Cluster 1  | n =  2785,t1
20050112041457,NA,Cluster 2  | n =  275,t1
20050112041460,NA,Cluster 1  | n =  2785,t1
20050112041464,NA,Cluster 1  | n =  2785,t1
20050112041484,NA,Cluster 3  | n =  2331,t1
20050112041491,NA,Cluster 1  | n =  2785,t1
20050112041499,NA,Cluster 1  | n =  2785,t1
20050112041512,NA,Cluster 3  | n =  2331,t1
20050112041513,NA,Cluster 1  | n =  2785,t1
20050112041518,NA,Cluster 1  | n =  2785,t1
20050112041519,NA,Cluster 3  | n =  2331,t1
20050112041520,NA,Cluster 1  | n =  2785,t1
20050112041521,NA,Cluster 3  | n =  2331,t1
20050112041522,NA,Cluster 3  | n =  2331,t1
20050112041524,NA,Cluster 1  | n =  2785,t1
20050112041526,NA,Cluster 1  | n =  2785,t1
20050112041527,NA,Cluster 3  | n =  2331,t1
20050112041530,NA,Cluster 1  | n =  2785,t1
20050112041542,NA,Cluster 3  | n =  2331,t1
20050112041548,NA,Cluster 1  | n =  2785,t1
20050112041549,NA,Cluster 1  | n =  2785,t1
20050112041553,NA,Cluster 3  | n =  2331,t1
20050112041555,NA,Cluster 3  | n =  2331,t1
20050112041568,NA,Cluster 1  | n =  2785,t1
20050112041569,NA,Cluster 1  | n =  2785,t1
20050112041571,NA,Cluster 3  | n =  2331,t1
20050112041580,NA,Cluster 1  | n =  2785,t1
20050112041586,NA,Cluster 3  | n =  2331,t1
20050112041588,NA,Cluster 3  | n =  2331,t1
20050112041592,NA,Cluster 1  | n =  2785,t1
20050112041597,NA,Cluster 3  | n =  2331,t1
20050112041601,NA,Cluster 1  | n =  2785,t1
20050112041603,NA,Cluster 1  | n =  2785,t1
20050112041604,NA,Cluster 1  | n =  2785,t1
20050112041616,NA,Cluster 3  | n =  2331,t1
20050112041618,NA,Cluster 2  | n =  275,t1
20050112041620,NA,Cluster 1  | n =  2785,t1
20050112041623,NA,Cluster 1  | n =  2785,t1
20050112041628,NA,Cluster 1  | n =  2785,t1
20050112041639,NA,Cluster 1  | n =  2785,t1
20050112041644,NA,Cluster 3  | n =  2331,t1
20050112041645,NA,Cluster 3  | n =  2331,t1
20050112041663,NA,Cluster 1  | n =  2785,t1
20050112041676,NA,Cluster 1  | n =  2785,t1
20050112041677,NA,Cluster 3  | n =  2331,t1
20050112041681,NA,Cluster 2  | n =  275,t1
20050112041682,NA,Cluster 1  | n =  2785,t1
20050112041691,NA,Cluster 1  | n =  2785,t1
20050112041709,NA,Cluster 3  | n =  2331,t1
20050112041715,NA,Cluster 1  | n =  2785,t1
20050112041730,NA,Cluster 3  | n =  2331,t1
20050112041741,NA,Cluster 3  | n =  2331,t1
20050112041764,NA,Cluster 3  | n =  2331,t1
20050112041765,NA,Cluster 1  | n =  2785,t1
20050112041777,NA,Cluster 3  | n =  2331,t1
20050112041788,NA,Cluster 3  | n =  2331,t1
20050112041795,NA,Cluster 1  | n =  2785,t1
20050112041813,NA,Cluster 1  | n =  2785,t1
20050112041852,NA,Cluster 2  | n =  275,t1
20050112041853,NA,Cluster 1  | n =  2785,t1
20050112041859,NA,Cluster 3  | n =  2331,t1
20050112041867,NA,Cluster 1  | n =  2785,t1
20050112041868,NA,Cluster 2  | n =  275,t1
20050112041871,NA,Cluster 3  | n =  2331,t1
20050112041874,NA,Cluster 1  | n =  2785,t1
20050112041878,NA,Cluster 1  | n =  2785,t1
20050112041900,NA,Cluster 1  | n =  2785,t1
20050112041908,NA,Cluster 3  | n =  2331,t1
20050112041910,NA,Cluster 3  | n =  2331,t1
20050112041923,NA,Cluster 2  | n =  275,t1
20050112041932,NA,Cluster 1  | n =  2785,t1
20050112041933,NA,Cluster 1  | n =  2785,t1
20050112041934,NA,Cluster 3  | n =  2331,t1
20050112041937,NA,Cluster 3  | n =  2331,t1
20050112041938,NA,Cluster 3  | n =  2331,t1
20050112041954,NA,Cluster 1  | n =  2785,t1
20050112041955,NA,Cluster 1  | n =  2785,t1
20050112041958,NA,Cluster 1  | n =  2785,t1
20050112041964,NA,Cluster 1  | n =  2785,t1
20050112041977,NA,Cluster 3  | n =  2331,t1
20050112041985,NA,Cluster 3  | n =  2331,t1
20050112041993,NA,Cluster 3  | n =  2331,t1
20050112041996,NA,Cluster 3  | n =  2331,t1
20050112041998,NA,Cluster 3  | n =  2331,t1
20050112042004,NA,Cluster 3  | n =  2331,t1
20050112042013,NA,Cluster 3  | n =  2331,t1
20050112042016,NA,Cluster 2  | n =  275,t1
20050112042019,NA,Cluster 1  | n =  2785,t1
20050112042020,NA,Cluster 1  | n =  2785,t1
20050112042021,NA,Cluster 1  | n =  2785,t1
20050112042028,NA,Cluster 1  | n =  2785,t1
20050112042030,NA,Cluster 1  | n =  2785,t1
20050112042050,NA,Cluster 1  | n =  2785,t1
20050112042061,NA,Cluster 1  | n =  2785,t1
20050112042062,NA,Cluster 1  | n =  2785,t1
20050112042065,NA,Cluster 3  | n =  2331,t1
20050112042068,NA,Cluster 3  | n =  2331,t1
20050112042070,NA,Cluster 1  | n =  2785,t1
20050112042084,NA,Cluster 1  | n =  2785,t1
20050112042091,NA,Cluster 1  | n =  2785,t1
20050112042107,NA,Cluster 3  | n =  2331,t1
20050112042119,NA,Cluster 1  | n =  2785,t1
20050112042123,NA,Cluster 1  | n =  2785,t1
20050112042124,NA,Cluster 1  | n =  2785,t1
20050112042129,NA,Cluster 1  | n =  2785,t1
20050112042146,NA,Cluster 1  | n =  2785,t1
20050112042148,NA,Cluster 1  | n =  2785,t1
20050112042152,NA,Cluster 1  | n =  2785,t1
20050112042167,NA,Cluster 3  | n =  2331,t1
20050112042170,NA,Cluster 1  | n =  2785,t1
20050112042173,NA,Cluster 3  | n =  2331,t1
20050112042175,NA,Cluster 3  | n =  2331,t1
20050112042186,NA,Cluster 1  | n =  2785,t1
20050112042206,NA,Cluster 3  | n =  2331,t1
20050112042208,NA,Cluster 3  | n =  2331,t1
20050112042215,NA,Cluster 3  | n =  2331,t1
20050112042223,NA,Cluster 2  | n =  275,t1
20050112042226,NA,Cluster 1  | n =  2785,t1
20050112042230,NA,Cluster 1  | n =  2785,t1
20050112042233,NA,Cluster 1  | n =  2785,t1
20050112042237,NA,Cluster 3  | n =  2331,t1
20050112042241,NA,Cluster 1  | n =  2785,t1
20050112042244,NA,Cluster 1  | n =  2785,t1
20050112042252,NA,Cluster 1  | n =  2785,t1
20050112042262,NA,Cluster 3  | n =  2331,t1
20050112042299,NA,Cluster 3  | n =  2331,t1
20050112042307,NA,Cluster 1  | n =  2785,t1
20050112042314,NA,Cluster 1  | n =  2785,t1
20050112042316,NA,Cluster 1  | n =  2785,t1
20050112042322,NA,Cluster 1  | n =  2785,t1
20050112042323,NA,Cluster 1  | n =  2785,t1
20050112042324,NA,Cluster 3  | n =  2331,t1
20050112042337,NA,Cluster 3  | n =  2331,t1
20050112042340,NA,Cluster 3  | n =  2331,t1
20050112042351,NA,Cluster 1  | n =  2785,t1
20050112042352,NA,Cluster 1  | n =  2785,t1
20050112042355,NA,Cluster 2  | n =  275,t1
20050112042358,NA,Cluster 3  | n =  2331,t1
20050112042360,NA,Cluster 3  | n =  2331,t1
20050112042361,NA,Cluster 3  | n =  2331,t1
20050112042364,NA,Cluster 1  | n =  2785,t1
20050112042372,NA,Cluster 1  | n =  2785,t1
20050112042377,NA,Cluster 1  | n =  2785,t1
20050112042380,NA,Cluster 3  | n =  2331,t1
20050112042391,NA,Cluster 1  | n =  2785,t1
20050112042392,NA,Cluster 3  | n =  2331,t1
20050112042408,NA,Cluster 1  | n =  2785,t1
20050112042410,NA,Cluster 1  | n =  2785,t1
20050112042414,NA,Cluster 1  | n =  2785,t1
20050112042416,NA,Cluster 1  | n =  2785,t1
20050112042417,NA,Cluster 1  | n =  2785,t1
20050112042421,NA,Cluster 1  | n =  2785,t1
20050112042428,NA,Cluster 3  | n =  2331,t1
20050112042430,NA,Cluster 1  | n =  2785,t1
20050112042438,NA,Cluster 3  | n =  2331,t1
20050112042440,NA,Cluster 1  | n =  2785,t1
20050112042448,NA,Cluster 1  | n =  2785,t1
20050112042457,NA,Cluster 3  | n =  2331,t1
20050112042460,NA,Cluster 1  | n =  2785,t1
20050112042468,NA,Cluster 3  | n =  2331,t1
20050112042511,NA,Cluster 3  | n =  2331,t1
20050112042516,NA,Cluster 3  | n =  2331,t1
20050112042517,NA,Cluster 1  | n =  2785,t1
20050112042521,NA,Cluster 1  | n =  2785,t1
20050112042526,NA,Cluster 1  | n =  2785,t1
20050112042531,NA,Cluster 1  | n =  2785,t1
20050112042533,NA,Cluster 1  | n =  2785,t1
20050112042544,NA,Cluster 3  | n =  2331,t1
20050112042553,NA,Cluster 3  | n =  2331,t1
20050112042555,NA,Cluster 1  | n =  2785,t1
20050112042556,NA,Cluster 3  | n =  2331,t1
20050112042557,NA,Cluster 1  | n =  2785,t1
20050112042567,NA,Cluster 3  | n =  2331,t1
20050201050015,NA,Cluster 3  | n =  2331,t1
20050201050035,NA,Cluster 1  | n =  2785,t1
20050201050042,NA,Cluster 2  | n =  275,t1
20050201050054,NA,Cluster 3  | n =  2331,t1
20050201050077,NA,Cluster 3  | n =  2331,t1
20050201050111,NA,Cluster 1  | n =  2785,t1
20050201050503,NA,Cluster 1  | n =  2785,t1
20050201050509,NA,Cluster 1  | n =  2785,t1
20050201050518,NA,Cluster 1  | n =  2785,t1
20050201050519,NA,Cluster 1  | n =  2785,t1
20050201050521,NA,Cluster 2  | n =  275,t1
20050201050530,NA,Cluster 3  | n =  2331,t1
20050201050531,NA,Cluster 3  | n =  2331,t1
20050201050533,NA,Cluster 1  | n =  2785,t1
20050201050536,NA,Cluster 3  | n =  2331,t1
20050201050537,NA,Cluster 3  | n =  2331,t1
20050201050539,NA,Cluster 1  | n =  2785,t1
20050201050545,NA,Cluster 2  | n =  275,t1
20050201050546,NA,Cluster 3  | n =  2331,t1
20050201050548,NA,Cluster 1  | n =  2785,t1
20050201050554,NA,Cluster 1  | n =  2785,t1
