ID,pair_id,cluster,time
20110101110074,1,Cluster 4  | n =  2107,t1
20110101110081,2,Cluster 4  | n =  2107,t1
20110101110101,3,Cluster 2  | n =  685,t1
20110101110142,4,Cluster 1  | n =  2807,t1
20110101110522,5,Cluster 4  | n =  2107,t1
20110101110525,6,Cluster 1  | n =  2807,t1
20110101110542,7,Cluster 1  | n =  2807,t1
20110101110557,8,Cluster 1  | n =  2807,t1
20110101110576,9,Cluster 1  | n =  2807,t1
20110101110611,10,Cluster 4  | n =  2107,t1
20110101110639,11,Cluster 1  | n =  2807,t1
20110101110652,12,Cluster 4  | n =  2107,t1
20110101110679,13,Cluster 4  | n =  2107,t1
20110101110733,14,Cluster 4  | n =  2107,t1
20110101110763,15,Cluster 4  | n =  2107,t1
20110101110796,16,Cluster 4  | n =  2107,t1
20110101110814,17,Cluster 1  | n =  2807,t1
20110101110831,19,Cluster 4  | n =  2107,t1
20110101110862,20,Cluster 4  | n =  2107,t1
20110101110865,21,Cluster 1  | n =  2807,t1
20110101110872,22,Cluster 1  | n =  2807,t1
20110101110879,23,Cluster 4  | n =  2107,t1
20110101110882,24,Cluster 1  | n =  2807,t1
20110101110888,25,Cluster 4  | n =  2107,t1
20110101110912,26,Cluster 1  | n =  2807,t1
20110101110961,27,Cluster 4  | n =  2107,t1
20110101111025,28,Cluster 1  | n =  2807,t1
20110101111032,29,Cluster 4  | n =  2107,t1
20110101111041,30,Cluster 1  | n =  2807,t1
20110101111049,31,Cluster 4  | n =  2107,t1
20110101111056,32,Cluster 1  | n =  2807,t1
20110101111062,33,Cluster 4  | n =  2107,t1
20110101111090,34,Cluster 4  | n =  2107,t1
20110101111103,35,Cluster 3  | n =  282,t1
20110101111110,36,Cluster 1  | n =  2807,t1
20110101111128,37,Cluster 4  | n =  2107,t1
20110101111130,38,Cluster 1  | n =  2807,t1
20110101111133,39,Cluster 1  | n =  2807,t1
20110101111152,40,Cluster 4  | n =  2107,t1
20110101111153,41,Cluster 4  | n =  2107,t1
20110101111191,42,Cluster 3  | n =  282,t1
20110101111202,43,Cluster 1  | n =  2807,t1
20110101111217,44,Cluster 4  | n =  2107,t1
20110101111218,45,Cluster 1  | n =  2807,t1
20110101111280,46,Cluster 2  | n =  685,t1
20110101111298,47,Cluster 1  | n =  2807,t1
20110101111328,48,Cluster 4  | n =  2107,t1
20110101111334,49,Cluster 1  | n =  2807,t1
20110101111375,50,Cluster 2  | n =  685,t1
20110101111453,51,Cluster 4  | n =  2107,t1
20110101111471,52,Cluster 4  | n =  2107,t1
20110101111499,53,Cluster 4  | n =  2107,t1
20110101111587,54,Cluster 4  | n =  2107,t1
20110101111596,55,Cluster 1  | n =  2807,t1
20110101111597,56,Cluster 1  | n =  2807,t1
20110101111676,57,Cluster 4  | n =  2107,t1
20110101111696,58,Cluster 1  | n =  2807,t1
20110101111750,59,Cluster 1  | n =  2807,t1
20110101111784,60,Cluster 1  | n =  2807,t1
20110101111800,61,Cluster 1  | n =  2807,t1
20110101111835,62,Cluster 1  | n =  2807,t1
20110101111870,63,Cluster 1  | n =  2807,t1
20110101111874,64,Cluster 1  | n =  2807,t1
20110101111878,65,Cluster 4  | n =  2107,t1
20110101111929,66,Cluster 1  | n =  2807,t1
20110101111949,67,Cluster 3  | n =  282,t1
20110101111960,68,Cluster 2  | n =  685,t1
20110101111971,69,Cluster 1  | n =  2807,t1
20110101112005,70,Cluster 3  | n =  282,t1
20110101112026,71,Cluster 1  | n =  2807,t1
20110101112035,72,Cluster 1  | n =  2807,t1
20110101112059,73,Cluster 4  | n =  2107,t1
20110101112070,74,Cluster 2  | n =  685,t1
20110101112114,75,Cluster 1  | n =  2807,t1
20110101112172,76,Cluster 2  | n =  685,t1
20110101112180,77,Cluster 4  | n =  2107,t1
20110101112185,78,Cluster 1  | n =  2807,t1
20110101112187,79,Cluster 1  | n =  2807,t1
20110101112219,80,Cluster 1  | n =  2807,t1
20110101112231,81,Cluster 4  | n =  2107,t1
20110101112234,82,Cluster 2  | n =  685,t1
20110101112249,83,Cluster 4  | n =  2107,t1
20110101112262,84,Cluster 1  | n =  2807,t1
20110101112298,85,Cluster 3  | n =  282,t1
20110101112339,86,Cluster 4  | n =  2107,t1
20110101112356,87,Cluster 2  | n =  685,t1
20110101112369,88,Cluster 1  | n =  2807,t1
20110101112389,89,Cluster 4  | n =  2107,t1
20110101112422,90,Cluster 1  | n =  2807,t1
20110101112427,91,Cluster 4  | n =  2107,t1
20110101112475,93,Cluster 2  | n =  685,t1
20110101112478,94,Cluster 4  | n =  2107,t1
20110110100753,95,Cluster 1  | n =  2807,t1
20110110101751,96,Cluster 1  | n =  2807,t1
20110110101878,97,Cluster 1  | n =  2807,t1
20110111100012,98,Cluster 4  | n =  2107,t1
20110111100037,99,Cluster 1  | n =  2807,t1
20110111100511,100,Cluster 1  | n =  2807,t1
20110111100542,101,Cluster 1  | n =  2807,t1
20110111100587,102,Cluster 4  | n =  2107,t1
20110111100741,103,Cluster 1  | n =  2807,t1
20110111100765,104,Cluster 1  | n =  2807,t1
20110111100793,105,Cluster 4  | n =  2107,t1
20110111100796,106,Cluster 1  | n =  2807,t1
20110111100891,107,Cluster 2  | n =  685,t1
20110111100909,108,Cluster 4  | n =  2107,t1
20110111100951,109,Cluster 4  | n =  2107,t1
20110111100953,110,Cluster 4  | n =  2107,t1
20110111100960,111,Cluster 1  | n =  2807,t1
20110111100966,112,Cluster 1  | n =  2807,t1
20110111101014,113,Cluster 4  | n =  2107,t1
20110111101027,114,Cluster 4  | n =  2107,t1
20110111101043,115,Cluster 1  | n =  2807,t1
20110111101054,116,Cluster 1  | n =  2807,t1
20110111101073,117,Cluster 4  | n =  2107,t1
20110111101076,118,Cluster 1  | n =  2807,t1
20110111101080,119,Cluster 1  | n =  2807,t1
20110111101095,120,Cluster 4  | n =  2107,t1
20110111101128,121,Cluster 2  | n =  685,t1
20110111101134,122,Cluster 1  | n =  2807,t1
20110111101170,124,Cluster 4  | n =  2107,t1
20110111101180,125,Cluster 4  | n =  2107,t1
20110111101209,126,Cluster 1  | n =  2807,t1
20110111101258,127,Cluster 4  | n =  2107,t1
20110111101300,128,Cluster 4  | n =  2107,t1
20110111101302,129,Cluster 1  | n =  2807,t1
20110111101317,130,Cluster 1  | n =  2807,t1
20110111101341,131,Cluster 1  | n =  2807,t1
20110111101363,132,Cluster 2  | n =  685,t1
20110111101394,133,Cluster 3  | n =  282,t1
20110111101397,134,Cluster 4  | n =  2107,t1
20110111101404,135,Cluster 4  | n =  2107,t1
20110111101406,136,Cluster 4  | n =  2107,t1
20110111101414,137,Cluster 2  | n =  685,t1
20110111101423,138,Cluster 1  | n =  2807,t1
20110111101453,139,Cluster 4  | n =  2107,t1
20110111101460,140,Cluster 1  | n =  2807,t1
20110111101482,141,Cluster 1  | n =  2807,t1
20110111101497,142,Cluster 1  | n =  2807,t1
20110111101508,143,Cluster 1  | n =  2807,t1
20110111101513,144,Cluster 4  | n =  2107,t1
20110111101594,145,Cluster 4  | n =  2107,t1
20110111101609,146,Cluster 3  | n =  282,t1
20110111101630,147,Cluster 4  | n =  2107,t1
20110111101642,148,Cluster 2  | n =  685,t1
20110111101643,149,Cluster 2  | n =  685,t1
20110111101656,150,Cluster 3  | n =  282,t1
20110111101657,151,Cluster 1  | n =  2807,t1
20110111101677,152,Cluster 4  | n =  2107,t1
20110111101725,153,Cluster 1  | n =  2807,t1
20110111101731,154,Cluster 1  | n =  2807,t1
20110111101742,155,Cluster 2  | n =  685,t1
20110111101747,156,Cluster 4  | n =  2107,t1
20110111101783,157,Cluster 4  | n =  2107,t1
20110111101788,158,Cluster 1  | n =  2807,t1
20110111101809,159,Cluster 4  | n =  2107,t1
20110111101822,160,Cluster 1  | n =  2807,t1
20110111101825,161,Cluster 1  | n =  2807,t1
20110111101845,162,Cluster 3  | n =  282,t1
20110111101876,163,Cluster 2  | n =  685,t1
20110111101894,164,Cluster 4  | n =  2107,t1
20110111101905,165,Cluster 1  | n =  2807,t1
20110111101913,166,Cluster 1  | n =  2807,t1
20110111101914,167,Cluster 1  | n =  2807,t1
20110111101921,168,Cluster 1  | n =  2807,t1
20110111101926,169,Cluster 2  | n =  685,t1
20110111101949,170,Cluster 1  | n =  2807,t1
20110111101954,171,Cluster 1  | n =  2807,t1
20110111101963,172,Cluster 3  | n =  282,t1
20110111102027,173,Cluster 4  | n =  2107,t1
20110111102065,174,Cluster 3  | n =  282,t1
20110111102078,175,Cluster 1  | n =  2807,t1
20110111102085,176,Cluster 1  | n =  2807,t1
20110111102111,177,Cluster 4  | n =  2107,t1
20110111102144,178,Cluster 1  | n =  2807,t1
20110111102173,179,Cluster 1  | n =  2807,t1
20110111102235,180,Cluster 1  | n =  2807,t1
20110111102244,181,Cluster 3  | n =  282,t1
20110111102266,182,Cluster 1  | n =  2807,t1
20110111102343,183,Cluster 4  | n =  2107,t1
20110111102347,184,Cluster 4  | n =  2107,t1
20110111102370,185,Cluster 1  | n =  2807,t1
20110111102446,186,Cluster 1  | n =  2807,t1
20110111102450,187,Cluster 3  | n =  282,t1
20110111102499,188,Cluster 1  | n =  2807,t1
20110111102517,189,Cluster 1  | n =  2807,t1
20110112100008,190,Cluster 4  | n =  2107,t1
20110112100021,191,Cluster 1  | n =  2807,t1
20110112100023,192,Cluster 1  | n =  2807,t1
20110112100039,193,Cluster 2  | n =  685,t1
20110112100052,195,Cluster 1  | n =  2807,t1
20110112100056,196,Cluster 1  | n =  2807,t1
20110112100059,197,Cluster 1  | n =  2807,t1
20110112100072,198,Cluster 1  | n =  2807,t1
20110112100078,199,Cluster 2  | n =  685,t1
20110112100079,200,Cluster 2  | n =  685,t1
20110112100085,201,Cluster 1  | n =  2807,t1
20110112100095,202,Cluster 1  | n =  2807,t1
20110112100099,203,Cluster 2  | n =  685,t1
20110112100102,204,Cluster 2  | n =  685,t1
20110112100128,205,Cluster 1  | n =  2807,t1
