ID,pair_id,cluster,time
20060502060518,1,Cluster 1  |  n = 1644,t1
20060504061837,304,Cluster 1  |  n = 1644,t1
20060504061839,305,Cluster 4  |  n = 1099,t1
20060504061844,306,Cluster 4  |  n = 1099,t1
20060504061857,307,Cluster 2  |  n = 446,t1
20060504061860,308,Cluster 1  |  n = 1644,t1
20060504061862,309,Cluster 4  |  n = 1099,t1
20060504061864,310,Cluster 1  |  n = 1644,t1
20060504061875,311,Cluster 4  |  n = 1099,t1
20060504061877,312,Cluster 4  |  n = 1099,t1
20060504061879,313,Cluster 2  |  n = 446,t1
20060504061880,314,Cluster 2  |  n = 446,t1
20060504061886,315,Cluster 4  |  n = 1099,t1
20060504061892,316,Cluster 1  |  n = 1644,t1
20060504061895,317,Cluster 1  |  n = 1644,t1
20060504061906,318,Cluster 4  |  n = 1099,t1
20060504061914,319,Cluster 4  |  n = 1099,t1
20060504061917,320,Cluster 3  |  n = 169,t1
20060504061921,321,Cluster 4  |  n = 1099,t1
20060504061924,322,Cluster 1  |  n = 1644,t1
20060504061926,323,Cluster 1  |  n = 1644,t1
20060504061932,324,Cluster 1  |  n = 1644,t1
20060504061933,325,Cluster 4  |  n = 1099,t1
20060504061935,326,Cluster 4  |  n = 1099,t1
20060504061942,327,Cluster 4  |  n = 1099,t1
20060504061949,328,Cluster 2  |  n = 446,t1
20060504061952,329,Cluster 1  |  n = 1644,t1
20060504061953,330,Cluster 4  |  n = 1099,t1
20060504061958,331,Cluster 3  |  n = 169,t1
20060504061962,332,Cluster 3  |  n = 169,t1
20060504061965,333,Cluster 4  |  n = 1099,t1
20060504061987,334,Cluster 4  |  n = 1099,t1
20060504061993,335,Cluster 4  |  n = 1099,t1
20060504062005,336,Cluster 1  |  n = 1644,t1
20060504062010,337,Cluster 4  |  n = 1099,t1
20060504062011,338,Cluster 4  |  n = 1099,t1
20060504062016,339,Cluster 1  |  n = 1644,t1
20060504062019,340,Cluster 1  |  n = 1644,t1
20060504062030,341,Cluster 1  |  n = 1644,t1
20060504062032,342,Cluster 4  |  n = 1099,t1
20060504062039,343,Cluster 4  |  n = 1099,t1
20060504062047,344,Cluster 1  |  n = 1644,t1
20060504062048,345,Cluster 4  |  n = 1099,t1
20060504062053,346,Cluster 2  |  n = 446,t1
20060504062061,347,Cluster 1  |  n = 1644,t1
20060504062062,348,Cluster 4  |  n = 1099,t1
20060504062063,349,Cluster 1  |  n = 1644,t1
20060504062064,350,Cluster 2  |  n = 446,t1
20060504062068,351,Cluster 1  |  n = 1644,t1
20060504062071,352,Cluster 4  |  n = 1099,t1
20060504062108,353,Cluster 2  |  n = 446,t1
20060504062116,354,Cluster 1  |  n = 1644,t1
20060504062120,355,Cluster 1  |  n = 1644,t1
20060504062121,356,Cluster 1  |  n = 1644,t1
20060504062132,357,Cluster 2  |  n = 446,t1
20060504062144,358,Cluster 1  |  n = 1644,t1
20060504062150,359,Cluster 1  |  n = 1644,t1
20060504062159,360,Cluster 1  |  n = 1644,t1
20060504062170,361,Cluster 1  |  n = 1644,t1
20060504062194,362,Cluster 2  |  n = 446,t1
20060504062201,363,Cluster 1  |  n = 1644,t1
20060504062215,364,Cluster 1  |  n = 1644,t1
20060504062229,365,Cluster 3  |  n = 169,t1
20060504062242,366,Cluster 4  |  n = 1099,t1
20060504062245,367,Cluster 1  |  n = 1644,t1
20060504062246,368,Cluster 2  |  n = 446,t1
20060504062248,369,Cluster 1  |  n = 1644,t1
20060504062250,370,Cluster 1  |  n = 1644,t1
20060504062251,371,Cluster 1  |  n = 1644,t1
20060504062254,372,Cluster 1  |  n = 1644,t1
20060504062260,373,Cluster 1  |  n = 1644,t1
20060504062269,374,Cluster 2  |  n = 446,t1
20060504062270,375,Cluster 2  |  n = 446,t1
20060504062291,376,Cluster 4  |  n = 1099,t1
20060504062295,377,Cluster 1  |  n = 1644,t1
20060504062312,378,Cluster 1  |  n = 1644,t1
20060504062332,379,Cluster 4  |  n = 1099,t1
20060504062342,380,Cluster 1  |  n = 1644,t1
20060504062350,381,Cluster 4  |  n = 1099,t1
20060504062363,382,Cluster 1  |  n = 1644,t1
20060504062364,383,Cluster 4  |  n = 1099,t1
20060504062365,384,Cluster 4  |  n = 1099,t1
20060504062369,385,Cluster 2  |  n = 446,t1
20060504062373,386,Cluster 2  |  n = 446,t1
20060504062376,387,Cluster 4  |  n = 1099,t1
20060504062380,388,Cluster 1  |  n = 1644,t1
20060504062401,389,Cluster 1  |  n = 1644,t1
20060504062418,390,Cluster 1  |  n = 1644,t1
20060504062432,391,Cluster 2  |  n = 446,t1
20060504062435,392,Cluster 1  |  n = 1644,t1
20060504062439,393,Cluster 1  |  n = 1644,t1
20060504062448,394,Cluster 1  |  n = 1644,t1
20060504062455,395,Cluster 1  |  n = 1644,t1
20060504062463,396,Cluster 2  |  n = 446,t1
20060504062476,397,Cluster 4  |  n = 1099,t1
20060504062480,398,Cluster 2  |  n = 446,t1
20060504062485,399,Cluster 1  |  n = 1644,t1
20060504062495,400,Cluster 1  |  n = 1644,t1
20060504062501,401,Cluster 1  |  n = 1644,t1
20060504062503,402,Cluster 1  |  n = 1644,t1
20060504062504,403,Cluster 4  |  n = 1099,t1
20060504062511,404,Cluster 4  |  n = 1099,t1
20060504062517,405,Cluster 2  |  n = 446,t1
20060504062528,406,Cluster 4  |  n = 1099,t1
20060504062530,407,Cluster 4  |  n = 1099,t1
20060504062531,408,Cluster 4  |  n = 1099,t1
20060504062534,409,Cluster 1  |  n = 1644,t1
20060504062541,410,Cluster 1  |  n = 1644,t1
20060504062553,411,Cluster 1  |  n = 1644,t1
20060504062555,412,Cluster 1  |  n = 1644,t1
20060504062557,413,Cluster 4  |  n = 1099,t1
20060504062558,414,Cluster 3  |  n = 169,t1
20060504062562,415,Cluster 2  |  n = 446,t1
20060505060036,416,Cluster 4  |  n = 1099,t1
20060505060053,417,Cluster 1  |  n = 1644,t1
20060505060063,418,Cluster 1  |  n = 1644,t1
20060505060079,419,Cluster 4  |  n = 1099,t1
20060505060127,420,Cluster 2  |  n = 446,t1
20060505060557,421,Cluster 4  |  n = 1099,t1
20060505060564,422,Cluster 2  |  n = 446,t1
20060505060565,423,Cluster 1  |  n = 1644,t1
20060505060567,424,Cluster 1  |  n = 1644,t1
20060505060604,425,Cluster 2  |  n = 446,t1
20060505060608,426,Cluster 1  |  n = 1644,t1
20060505060613,427,Cluster 4  |  n = 1099,t1
20060505060687,428,Cluster 1  |  n = 1644,t1
20060505060695,429,Cluster 2  |  n = 446,t1
20060505060713,430,Cluster 1  |  n = 1644,t1
20060505060742,431,Cluster 1  |  n = 1644,t1
20060505060804,432,Cluster 1  |  n = 1644,t1
20060505060812,433,Cluster 2  |  n = 446,t1
20060505060825,434,Cluster 4  |  n = 1099,t1
20060505060861,435,Cluster 1  |  n = 1644,t1
20060505060886,436,Cluster 4  |  n = 1099,t1
20060505060933,437,Cluster 1  |  n = 1644,t1
20060505060967,438,Cluster 1  |  n = 1644,t1
20060505060990,439,Cluster 4  |  n = 1099,t1
20060505061006,440,Cluster 1  |  n = 1644,t1
20060505061060,441,Cluster 3  |  n = 169,t1
20060505061064,442,Cluster 4  |  n = 1099,t1
20060505061067,443,Cluster 4  |  n = 1099,t1
20060505061106,444,Cluster 3  |  n = 169,t1
20060505061119,445,Cluster 1  |  n = 1644,t1
20060505061121,446,Cluster 1  |  n = 1644,t1
20060505061125,447,Cluster 1  |  n = 1644,t1
20060505061185,448,Cluster 1  |  n = 1644,t1
20060505061245,449,Cluster 4  |  n = 1099,t1
20060505061366,450,Cluster 1  |  n = 1644,t1
20060505061426,451,Cluster 1  |  n = 1644,t1
20060505061431,452,Cluster 2  |  n = 446,t1
20060505061433,453,Cluster 4  |  n = 1099,t1
20060505061475,454,Cluster 2  |  n = 446,t1
20060505061507,455,Cluster 3  |  n = 169,t1
20060505061516,456,Cluster 1  |  n = 1644,t1
20060505061545,457,Cluster 1  |  n = 1644,t1
20060505061591,458,Cluster 4  |  n = 1099,t1
20060505061602,459,Cluster 4  |  n = 1099,t1
20060505061658,460,Cluster 2  |  n = 446,t1
20060505061673,461,Cluster 3  |  n = 169,t1
20060505061675,462,Cluster 4  |  n = 1099,t1
20060505061740,463,Cluster 1  |  n = 1644,t1
20060505061749,464,Cluster 1  |  n = 1644,t1
20060505061759,465,Cluster 4  |  n = 1099,t1
20060505061765,466,Cluster 1  |  n = 1644,t1
20060505061836,467,Cluster 4  |  n = 1099,t1
20060505061856,468,Cluster 1  |  n = 1644,t1
20060505061900,469,Cluster 1  |  n = 1644,t1
20060505061901,470,Cluster 4  |  n = 1099,t1
20060505061909,471,Cluster 4  |  n = 1099,t1
20060505061917,472,Cluster 1  |  n = 1644,t1
20060505061996,473,Cluster 4  |  n = 1099,t1
20060505062005,474,Cluster 1  |  n = 1644,t1
20060505062047,475,Cluster 2  |  n = 446,t1
20060505062074,476,Cluster 2  |  n = 446,t1
20060505062094,477,Cluster 2  |  n = 446,t1
20060505062098,478,Cluster 4  |  n = 1099,t1
20060505062101,479,Cluster 1  |  n = 1644,t1
20060505062102,480,Cluster 4  |  n = 1099,t1
20060505062104,481,Cluster 4  |  n = 1099,t1
20060505062115,482,Cluster 2  |  n = 446,t1
20060505062176,483,Cluster 4  |  n = 1099,t1
20060505062177,484,Cluster 2  |  n = 446,t1
20060505062181,485,Cluster 2  |  n = 446,t1
20060505062196,486,Cluster 1  |  n = 1644,t1
20060505062218,487,Cluster 1  |  n = 1644,t1
20060505062221,488,Cluster 1  |  n = 1644,t1
20060505062249,489,Cluster 1  |  n = 1644,t1
20060505062265,490,Cluster 4  |  n = 1099,t1
20060505062281,491,Cluster 4  |  n = 1099,t1
20060505062295,492,Cluster 2  |  n = 446,t1
20060505062296,493,Cluster 4  |  n = 1099,t1
20060505062307,494,Cluster 4  |  n = 1099,t1
20060505062332,495,Cluster 1  |  n = 1644,t1
20060505062355,496,Cluster 4  |  n = 1099,t1
20060505062365,497,Cluster 4  |  n = 1099,t1
20060505062406,498,Cluster 4  |  n = 1099,t1
20060505062410,499,Cluster 1  |  n = 1644,t1
20060505062446,500,Cluster 1  |  n = 1644,t1
20060505062479,501,Cluster 3  |  n = 169,t1
20060505062511,502,Cluster 4  |  n = 1099,t1
20060505062534,503,Cluster 1  |  n = 1644,t1
20060603060594,504,Cluster 4  |  n = 1099,t1
20060603060932,505,Cluster 1  |  n = 1644,t1
20060603060962,506,Cluster 1  |  n = 1644,t1
20060604060096,507,Cluster 2  |  n = 446,t1
20060604060105,508,Cluster 1  |  n = 1644,t1
20060604060548,509,Cluster 1  |  n = 1644,t1
20060604060590,510,Cluster 2  |  n = 446,t1
20060604060613,511,Cluster 2  |  n = 446,t1
20060604060652,512,Cluster 4  |  n = 1099,t1
20060604060664,513,Cluster 2  |  n = 446,t1
20060604060826,514,Cluster 1  |  n = 1644,t1
20060604060840,515,Cluster 1  |  n = 1644,t1
20060604060877,516,Cluster 2  |  n = 446,t1
20060604060880,517,Cluster 4  |  n = 1099,t1
20060604061020,518,Cluster 1  |  n = 1644,t1
20060604061029,519,Cluster 1  |  n = 1644,t1
20060604061073,520,Cluster 1  |  n = 1644,t1
20060604061092,521,Cluster 1  |  n = 1644,t1
20060604061121,522,Cluster 4  |  n = 1099,t1
20060604061146,523,Cluster 1  |  n = 1644,t1
20060604061170,524,Cluster 2  |  n = 446,t1
20060604061253,525,Cluster 4  |  n = 1099,t1
20060604061272,526,Cluster 1  |  n = 1644,t1
20060604061315,527,Cluster 4  |  n = 1099,t1
20060604061318,528,Cluster 4  |  n = 1099,t1
20060604061379,529,Cluster 4  |  n = 1099,t1
20060604061394,530,Cluster 1  |  n = 1644,t1
20060604061427,531,Cluster 1  |  n = 1644,t1
20060604061455,532,Cluster 1  |  n = 1644,t1
20060604061509,533,Cluster 1  |  n = 1644,t1
20060604061633,534,Cluster 1  |  n = 1644,t1
20060604061710,535,Cluster 1  |  n = 1644,t1
20060604061728,536,Cluster 1  |  n = 1644,t1
20060604061732,537,Cluster 4  |  n = 1099,t1
20060604061763,538,Cluster 1  |  n = 1644,t1
20060604061776,539,Cluster 1  |  n = 1644,t1
20060604061866,540,Cluster 1  |  n = 1644,t1
20060604061874,541,Cluster 1  |  n = 1644,t1
