ID,pair_id,cluster,time
20130502130993,1,Cluster 3  |  n = 1456,t1
20130504130884,132,Cluster 1  |  n = 1529,t1
20130504130889,133,Cluster 1  |  n = 1529,t1
20130504130891,134,Cluster 3  |  n = 1456,t1
20130504130897,135,Cluster 1  |  n = 1529,t1
20130504130898,136,Cluster 1  |  n = 1529,t1
20130504130903,137,Cluster 3  |  n = 1456,t1
20130504130908,138,Cluster 3  |  n = 1456,t1
20130504130909,139,Cluster 1  |  n = 1529,t1
20130504130929,140,Cluster 2  |  n = 364,t1
20130504130932,141,Cluster 3  |  n = 1456,t1
20130504130937,142,Cluster 2  |  n = 364,t1
20130504130942,143,Cluster 3  |  n = 1456,t1
20130504130949,144,Cluster 1  |  n = 1529,t1
20130504130963,145,Cluster 1  |  n = 1529,t1
20130504130967,146,Cluster 3  |  n = 1456,t1
20130504130983,147,Cluster 2  |  n = 364,t1
20130504130994,148,Cluster 3  |  n = 1456,t1
20130504131011,149,Cluster 2  |  n = 364,t1
20130504131014,150,Cluster 3  |  n = 1456,t1
20130504131019,151,Cluster 3  |  n = 1456,t1
20130504131025,152,Cluster 3  |  n = 1456,t1
20130504131026,153,Cluster 1  |  n = 1529,t1
20130504131027,154,Cluster 2  |  n = 364,t1
20130504131031,155,Cluster 1  |  n = 1529,t1
20130504131035,156,Cluster 1  |  n = 1529,t1
20130504131038,157,Cluster 2  |  n = 364,t1
20130504131040,158,Cluster 2  |  n = 364,t1
20130504131045,159,Cluster 1  |  n = 1529,t1
20130504131046,160,Cluster 1  |  n = 1529,t1
20130504131054,161,Cluster 3  |  n = 1456,t1
20130504131056,162,Cluster 3  |  n = 1456,t1
20130504131057,163,Cluster 1  |  n = 1529,t1
20130504131059,164,Cluster 3  |  n = 1456,t1
20130504131060,165,Cluster 1  |  n = 1529,t1
20130504131061,166,Cluster 1  |  n = 1529,t1
20130504131066,167,Cluster 3  |  n = 1456,t1
20130504131091,168,Cluster 1  |  n = 1529,t1
20130504131107,169,Cluster 3  |  n = 1456,t1
20130504131127,170,Cluster 3  |  n = 1456,t1
20130504131129,171,Cluster 1  |  n = 1529,t1
20130504131132,172,Cluster 1  |  n = 1529,t1
20130504131141,173,Cluster 3  |  n = 1456,t1
20130504131151,174,Cluster 1  |  n = 1529,t1
20130504131160,175,Cluster 1  |  n = 1529,t1
20130504131173,176,Cluster 1  |  n = 1529,t1
20130504131177,177,Cluster 3  |  n = 1456,t1
20130504131183,178,Cluster 3  |  n = 1456,t1
20130504131185,179,Cluster 1  |  n = 1529,t1
20130504131190,180,Cluster 3  |  n = 1456,t1
20130504131196,181,Cluster 2  |  n = 364,t1
20130504131199,182,Cluster 1  |  n = 1529,t1
20130504131216,183,Cluster 3  |  n = 1456,t1
20130504131223,184,Cluster 3  |  n = 1456,t1
20130504131225,185,Cluster 3  |  n = 1456,t1
20130504131227,186,Cluster 3  |  n = 1456,t1
20130504131230,187,Cluster 3  |  n = 1456,t1
20130504131236,188,Cluster 3  |  n = 1456,t1
20130504131242,189,Cluster 3  |  n = 1456,t1
20130504131246,190,Cluster 1  |  n = 1529,t1
20130504131250,191,Cluster 1  |  n = 1529,t1
20130504131259,192,Cluster 1  |  n = 1529,t1
20130504131282,193,Cluster 3  |  n = 1456,t1
20130504131284,194,Cluster 1  |  n = 1529,t1
20130504131285,195,Cluster 3  |  n = 1456,t1
20130504131288,196,Cluster 3  |  n = 1456,t1
20130504131293,197,Cluster 2  |  n = 364,t1
20130504131306,198,Cluster 1  |  n = 1529,t1
20130504131308,199,Cluster 3  |  n = 1456,t1
20130504131313,200,Cluster 1  |  n = 1529,t1
20130504131332,201,Cluster 2  |  n = 364,t1
20130504131335,202,Cluster 1  |  n = 1529,t1
20130504131339,203,Cluster 3  |  n = 1456,t1
20130504131346,204,Cluster 1  |  n = 1529,t1
20130504131349,205,Cluster 1  |  n = 1529,t1
20130504131353,206,Cluster 1  |  n = 1529,t1
20130504131363,207,Cluster 2  |  n = 364,t1
20130504131369,208,Cluster 2  |  n = 364,t1
20130504131379,209,Cluster 1  |  n = 1529,t1
20130504131391,210,Cluster 1  |  n = 1529,t1
20130504131395,211,Cluster 3  |  n = 1456,t1
20130504131399,212,Cluster 3  |  n = 1456,t1
20130504131401,213,Cluster 3  |  n = 1456,t1
20130504131407,214,Cluster 3  |  n = 1456,t1
20130504131415,215,Cluster 1  |  n = 1529,t1
20130504131422,216,Cluster 1  |  n = 1529,t1
20130504131423,217,Cluster 1  |  n = 1529,t1
20130504131428,218,Cluster 3  |  n = 1456,t1
20130504131430,219,Cluster 1  |  n = 1529,t1
20130504131431,220,Cluster 2  |  n = 364,t1
20130504131434,221,Cluster 3  |  n = 1456,t1
20130504131447,222,Cluster 1  |  n = 1529,t1
20130504131455,223,Cluster 3  |  n = 1456,t1
20130504131464,224,Cluster 1  |  n = 1529,t1
20130504131466,225,Cluster 1  |  n = 1529,t1
20130504131493,226,Cluster 3  |  n = 1456,t1
20130504131497,227,Cluster 3  |  n = 1456,t1
20130504131501,228,Cluster 1  |  n = 1529,t1
20130504131512,229,Cluster 1  |  n = 1529,t1
20130504131516,230,Cluster 3  |  n = 1456,t1
20130504131518,231,Cluster 1  |  n = 1529,t1
20130504131530,232,Cluster 3  |  n = 1456,t1
20130504131532,233,Cluster 1  |  n = 1529,t1
20130504131546,234,Cluster 1  |  n = 1529,t1
20130504131551,235,Cluster 1  |  n = 1529,t1
20130504131561,236,Cluster 1  |  n = 1529,t1
20130504131567,237,Cluster 1  |  n = 1529,t1
20130504131570,238,Cluster 1  |  n = 1529,t1
20130504131571,239,Cluster 1  |  n = 1529,t1
20130504131577,240,Cluster 3  |  n = 1456,t1
20130504131588,241,Cluster 3  |  n = 1456,t1
20130504131590,242,Cluster 2  |  n = 364,t1
20130504131594,243,Cluster 3  |  n = 1456,t1
20130504131595,244,Cluster 2  |  n = 364,t1
20130504131601,245,Cluster 1  |  n = 1529,t1
20130504131602,246,Cluster 1  |  n = 1529,t1
20130504131606,247,Cluster 3  |  n = 1456,t1
20130504131608,248,Cluster 1  |  n = 1529,t1
20130504131614,249,Cluster 3  |  n = 1456,t1
20130504131615,250,Cluster 2  |  n = 364,t1
20130504131629,251,Cluster 1  |  n = 1529,t1
20130504131635,252,Cluster 1  |  n = 1529,t1
20130504131636,253,Cluster 3  |  n = 1456,t1
20130504131643,254,Cluster 3  |  n = 1456,t1
20130504131645,255,Cluster 1  |  n = 1529,t1
20130504131649,256,Cluster 3  |  n = 1456,t1
20130504131656,257,Cluster 1  |  n = 1529,t1
20130504131658,258,Cluster 1  |  n = 1529,t1
20130504131660,259,Cluster 1  |  n = 1529,t1
20130504131667,260,Cluster 3  |  n = 1456,t1
20130504131679,261,Cluster 3  |  n = 1456,t1
20130504131680,262,Cluster 1  |  n = 1529,t1
20130504131685,263,Cluster 3  |  n = 1456,t1
20130504131691,264,Cluster 1  |  n = 1529,t1
20130504131694,265,Cluster 2  |  n = 364,t1
20130504131695,266,Cluster 1  |  n = 1529,t1
20130504131697,267,Cluster 1  |  n = 1529,t1
20130504131714,268,Cluster 1  |  n = 1529,t1
20130504131732,269,Cluster 2  |  n = 364,t1
20130504131733,270,Cluster 3  |  n = 1456,t1
20130504131736,271,Cluster 1  |  n = 1529,t1
20130504131740,272,Cluster 1  |  n = 1529,t1
20130504131745,273,Cluster 3  |  n = 1456,t1
20130504131749,274,Cluster 1  |  n = 1529,t1
20130504131753,275,Cluster 1  |  n = 1529,t1
20130504131754,276,Cluster 1  |  n = 1529,t1
20130504131757,277,Cluster 3  |  n = 1456,t1
20130504131760,278,Cluster 1  |  n = 1529,t1
20130504131774,279,Cluster 3  |  n = 1456,t1
20130504131775,280,Cluster 2  |  n = 364,t1
20130504131776,281,Cluster 3  |  n = 1456,t1
20130504131777,282,Cluster 1  |  n = 1529,t1
20130504131782,283,Cluster 1  |  n = 1529,t1
20130504131787,284,Cluster 1  |  n = 1529,t1
20130504131792,285,Cluster 1  |  n = 1529,t1
20130504131794,286,Cluster 3  |  n = 1456,t1
20130504131802,287,Cluster 1  |  n = 1529,t1
20130504131813,288,Cluster 3  |  n = 1456,t1
20130504131815,289,Cluster 1  |  n = 1529,t1
20130504131818,290,Cluster 1  |  n = 1529,t1
20130504131820,291,Cluster 1  |  n = 1529,t1
20130504131829,292,Cluster 1  |  n = 1529,t1
20130504131846,293,Cluster 1  |  n = 1529,t1
20130504131857,294,Cluster 1  |  n = 1529,t1
20130504131869,295,Cluster 3  |  n = 1456,t1
20130504131877,296,Cluster 3  |  n = 1456,t1
20130504131890,297,Cluster 1  |  n = 1529,t1
20130504131914,298,Cluster 1  |  n = 1529,t1
20130504131916,299,Cluster 3  |  n = 1456,t1
20130504131919,300,Cluster 1  |  n = 1529,t1
20130504131923,301,Cluster 1  |  n = 1529,t1
20130504131958,302,Cluster 3  |  n = 1456,t1
20130504131960,303,Cluster 1  |  n = 1529,t1
20130504131966,304,Cluster 3  |  n = 1456,t1
20130504131969,305,Cluster 3  |  n = 1456,t1
20130504131971,306,Cluster 3  |  n = 1456,t1
20130504131992,307,Cluster 1  |  n = 1529,t1
20130504131995,308,Cluster 2  |  n = 364,t1
20130504132002,309,Cluster 1  |  n = 1529,t1
20130504132004,310,Cluster 1  |  n = 1529,t1
20130504132007,311,Cluster 3  |  n = 1456,t1
20130504132014,312,Cluster 3  |  n = 1456,t1
20130504132018,313,Cluster 1  |  n = 1529,t1
20130504132019,314,Cluster 1  |  n = 1529,t1
20130504132020,315,Cluster 1  |  n = 1529,t1
20130504132024,316,Cluster 1  |  n = 1529,t1
20130504132029,317,Cluster 3  |  n = 1456,t1
20130504132033,318,Cluster 3  |  n = 1456,t1
20130504132034,319,Cluster 1  |  n = 1529,t1
20130504132036,320,Cluster 1  |  n = 1529,t1
20130504132039,321,Cluster 1  |  n = 1529,t1
20130504132044,322,Cluster 1  |  n = 1529,t1
20130504132056,323,Cluster 1  |  n = 1529,t1
20130504132060,324,Cluster 2  |  n = 364,t1
20130504132063,325,Cluster 1  |  n = 1529,t1
20130504132065,326,Cluster 3  |  n = 1456,t1
20130504132069,327,Cluster 3  |  n = 1456,t1
20130504132075,328,Cluster 1  |  n = 1529,t1
20130504132077,329,Cluster 3  |  n = 1456,t1
20130504132078,330,Cluster 3  |  n = 1456,t1
20130504132079,331,Cluster 3  |  n = 1456,t1
20130504132083,332,Cluster 1  |  n = 1529,t1
20130504132087,333,Cluster 1  |  n = 1529,t1
20130504132094,334,Cluster 1  |  n = 1529,t1
20130504132097,335,Cluster 3  |  n = 1456,t1
20130504132101,336,Cluster 1  |  n = 1529,t1
20130504132103,337,Cluster 1  |  n = 1529,t1
20130504132115,338,Cluster 1  |  n = 1529,t1
20130504132123,339,Cluster 3  |  n = 1456,t1
20130504132132,340,Cluster 3  |  n = 1456,t1
20130504132135,341,Cluster 3  |  n = 1456,t1
20130504132140,342,Cluster 3  |  n = 1456,t1
20130504132148,343,Cluster 1  |  n = 1529,t1
20130504132151,344,Cluster 1  |  n = 1529,t1
20130504132154,345,Cluster 1  |  n = 1529,t1
20130504132156,346,Cluster 3  |  n = 1456,t1
20130504132160,347,Cluster 3  |  n = 1456,t1
20130504132168,348,Cluster 3  |  n = 1456,t1
20130504132177,349,Cluster 1  |  n = 1529,t1
20130504132184,350,Cluster 3  |  n = 1456,t1
20130504132189,351,Cluster 1  |  n = 1529,t1
20130504132190,352,Cluster 1  |  n = 1529,t1
20130504132224,353,Cluster 3  |  n = 1456,t1
20130504132227,354,Cluster 1  |  n = 1529,t1
20130504132228,355,Cluster 1  |  n = 1529,t1
20130504132235,356,Cluster 3  |  n = 1456,t1
20130504132236,357,Cluster 1  |  n = 1529,t1
20130504132240,358,Cluster 3  |  n = 1456,t1
20130504132243,359,Cluster 3  |  n = 1456,t1
20130504132248,360,Cluster 3  |  n = 1456,t1
20130504132275,361,Cluster 1  |  n = 1529,t1
20130504132289,362,Cluster 3  |  n = 1456,t1
20130504132290,363,Cluster 1  |  n = 1529,t1
20130504132291,364,Cluster 3  |  n = 1456,t1
20130504132292,365,Cluster 1  |  n = 1529,t1
20130504132298,366,Cluster 2  |  n = 364,t1
20130504132299,367,Cluster 3  |  n = 1456,t1
20130504132316,368,Cluster 2  |  n = 364,t1
20130504132321,369,Cluster 2  |  n = 364,t1
20130504132338,370,Cluster 1  |  n = 1529,t1
20130504132361,371,Cluster 1  |  n = 1529,t1
20130504132366,372,Cluster 1  |  n = 1529,t1
20130504132369,373,Cluster 3  |  n = 1456,t1
20130504132373,374,Cluster 2  |  n = 364,t1
20130504132374,375,Cluster 3  |  n = 1456,t1
20130504132391,376,Cluster 1  |  n = 1529,t1
20130504132396,377,Cluster 3  |  n = 1456,t1
20130504132405,378,Cluster 3  |  n = 1456,t1
20130504132409,379,Cluster 1  |  n = 1529,t1
20130504132412,380,Cluster 1  |  n = 1529,t1
20130504132413,381,Cluster 2  |  n = 364,t1
20130504132415,382,Cluster 1  |  n = 1529,t1
20130504132424,383,Cluster 1  |  n = 1529,t1
20130504132431,384,Cluster 1  |  n = 1529,t1
20130504132441,385,Cluster 1  |  n = 1529,t1
20130504132447,386,Cluster 2  |  n = 364,t1
20130504132449,387,Cluster 1  |  n = 1529,t1
20130504132453,388,Cluster 3  |  n = 1456,t1
20130504132461,389,Cluster 1  |  n = 1529,t1
20130504132472,390,Cluster 3  |  n = 1456,t1
20130504132473,391,Cluster 2  |  n = 364,t1
20130504132478,392,Cluster 2  |  n = 364,t1
20130504132487,393,Cluster 3  |  n = 1456,t1
20130504132500,394,Cluster 1  |  n = 1529,t1
20130504132502,395,Cluster 3  |  n = 1456,t1
20130505130002,396,Cluster 1  |  n = 1529,t1
20130505130027,397,Cluster 1  |  n = 1529,t1
20130505130066,398,Cluster 2  |  n = 364,t1
20130505130124,399,Cluster 1  |  n = 1529,t1
20130505130500,400,Cluster 3  |  n = 1456,t1
20130505130556,401,Cluster 1  |  n = 1529,t1
20130505130804,402,Cluster 1  |  n = 1529,t1
20130505130881,403,Cluster 3  |  n = 1456,t1
20130505130900,404,Cluster 3  |  n = 1456,t1
20130505130954,405,Cluster 1  |  n = 1529,t1
20130505131033,406,Cluster 3  |  n = 1456,t1
20130505131052,407,Cluster 1  |  n = 1529,t1
20130505131115,408,Cluster 3  |  n = 1456,t1
20130505131143,409,Cluster 1  |  n = 1529,t1
20130505131206,410,Cluster 3  |  n = 1456,t1
20130505131301,411,Cluster 1  |  n = 1529,t1
20130505131400,412,Cluster 1  |  n = 1529,t1
20130505131469,413,Cluster 3  |  n = 1456,t1
20130505131542,414,Cluster 3  |  n = 1456,t1
20130505131554,415,Cluster 2  |  n = 364,t1
20130505131557,416,Cluster 3  |  n = 1456,t1
20130505131574,417,Cluster 1  |  n = 1529,t1
20130505131591,418,Cluster 2  |  n = 364,t1
20130505131601,419,Cluster 1  |  n = 1529,t1
20130505131639,420,Cluster 3  |  n = 1456,t1
20130505131669,421,Cluster 1  |  n = 1529,t1
20130505131713,422,Cluster 1  |  n = 1529,t1
20130505131854,423,Cluster 2  |  n = 364,t1
20130505131871,424,Cluster 2  |  n = 364,t1
20130505131905,425,Cluster 1  |  n = 1529,t1
20130505131933,426,Cluster 1  |  n = 1529,t1
20130505131963,427,Cluster 3  |  n = 1456,t1
20130505132025,428,Cluster 3  |  n = 1456,t1
20130505132028,429,Cluster 2  |  n = 364,t1
20130505132031,430,Cluster 3  |  n = 1456,t1
20130505132032,431,Cluster 1  |  n = 1529,t1
20130505132093,432,Cluster 3  |  n = 1456,t1
20130505132106,433,Cluster 2  |  n = 364,t1
20130505132146,434,Cluster 1  |  n = 1529,t1
20130505132183,435,Cluster 3  |  n = 1456,t1
20130505132210,436,Cluster 1  |  n = 1529,t1
20130505132253,437,Cluster 1  |  n = 1529,t1
20130505132268,438,Cluster 1  |  n = 1529,t1
20130505132269,439,Cluster 3  |  n = 1456,t1
20130505132412,440,Cluster 3  |  n = 1456,t1
20130505132418,441,Cluster 1  |  n = 1529,t1
20130505132471,442,Cluster 3  |  n = 1456,t1
20130603132038,443,Cluster 2  |  n = 364,t1
20130603132233,444,Cluster 1  |  n = 1529,t1
20130604130065,445,Cluster 3  |  n = 1456,t1
20130604130555,446,Cluster 1  |  n = 1529,t1
20130604130583,447,Cluster 3  |  n = 1456,t1
20130604130623,448,Cluster 1  |  n = 1529,t1
20130604130626,449,Cluster 1  |  n = 1529,t1
20130604130689,450,Cluster 1  |  n = 1529,t1
20130604130714,451,Cluster 3  |  n = 1456,t1
20130604130761,452,Cluster 1  |  n = 1529,t1
20130604130782,453,Cluster 2  |  n = 364,t1
20130604130815,454,Cluster 3  |  n = 1456,t1
20130604130947,455,Cluster 2  |  n = 364,t1
20130604131005,456,Cluster 1  |  n = 1529,t1
20130604131067,457,Cluster 1  |  n = 1529,t1
20130604131226,458,Cluster 1  |  n = 1529,t1
20130604131266,459,Cluster 2  |  n = 364,t1
20130604131292,460,Cluster 3  |  n = 1456,t1
20130604131298,461,Cluster 3  |  n = 1456,t1
20130604131317,462,Cluster 1  |  n = 1529,t1
20130604131400,463,Cluster 3  |  n = 1456,t1
20130604131481,464,Cluster 1  |  n = 1529,t1
20130604131496,465,Cluster 3  |  n = 1456,t1
20130604131659,466,Cluster 1  |  n = 1529,t1
20130604131702,467,Cluster 1  |  n = 1529,t1
20130604131709,468,Cluster 3  |  n = 1456,t1
20130604131724,469,Cluster 1  |  n = 1529,t1
20130604131743,470,Cluster 1  |  n = 1529,t1
20130604131887,471,Cluster 3  |  n = 1456,t1
20130604131920,472,Cluster 3  |  n = 1456,t1
20130604131941,473,Cluster 1  |  n = 1529,t1
20130604131997,474,Cluster 1  |  n = 1529,t1
20130604132096,475,Cluster 1  |  n = 1529,t1
20130604132125,476,Cluster 1  |  n = 1529,t1
20130604132144,477,Cluster 3  |  n = 1456,t1
20130604132222,478,Cluster 1  |  n = 1529,t1
20130604132267,479,Cluster 3  |  n = 1456,t1
20130604132273,480,Cluster 1  |  n = 1529,t1
20130604132287,481,Cluster 1  |  n = 1529,t1
20130604132346,482,Cluster 2  |  n = 364,t1
20130604132349,483,Cluster 3  |  n = 1456,t1
20130604132363,484,Cluster 1  |  n = 1529,t1
20130604132389,485,Cluster 1  |  n = 1529,t1
20130604132393,486,Cluster 1  |  n = 1529,t1
20130604132419,487,Cluster 1  |  n = 1529,t1
20130604132442,488,Cluster 1  |  n = 1529,t1
20130604132462,489,Cluster 1  |  n = 1529,t1
20130605130030,490,Cluster 2  |  n = 364,t1
20130605130040,491,Cluster 2  |  n = 364,t1
20130605130058,492,Cluster 3  |  n = 1456,t1
20130605130059,493,Cluster 3  |  n = 1456,t1
20130605130072,494,Cluster 2  |  n = 364,t1
20130605130087,495,Cluster 1  |  n = 1529,t1
20130605130088,496,Cluster 3  |  n = 1456,t1
20130605130091,497,Cluster 3  |  n = 1456,t1
20130605130111,498,Cluster 3  |  n = 1456,t1
20130605130113,499,Cluster 2  |  n = 364,t1
20130605130152,500,Cluster 3  |  n = 1456,t1
20130605130161,501,Cluster 1  |  n = 1529,t1
20130605130502,502,Cluster 1  |  n = 1529,t1
20130605130507,503,Cluster 1  |  n = 1529,t1
20130605130511,504,Cluster 3  |  n = 1456,t1
20130605130515,505,Cluster 3  |  n = 1456,t1
20130605130525,506,Cluster 3  |  n = 1456,t1
20130605130527,507,Cluster 3  |  n = 1456,t1
20130605130539,508,Cluster 1  |  n = 1529,t1
20130605130540,509,Cluster 1  |  n = 1529,t1
20130605130542,510,Cluster 2  |  n = 364,t1
20130605130543,511,Cluster 3  |  n = 1456,t1
20130605130546,512,Cluster 3  |  n = 1456,t1
20130605130551,513,Cluster 2  |  n = 364,t1
20130605130555,514,Cluster 3  |  n = 1456,t1
20130605130558,515,Cluster 1  |  n = 1529,t1
20130605130563,516,Cluster 3  |  n = 1456,t1
20130605130570,517,Cluster 3  |  n = 1456,t1
20130605130575,518,Cluster 1  |  n = 1529,t1
20130605130583,519,Cluster 1  |  n = 1529,t1
20130605130587,520,Cluster 3  |  n = 1456,t1
20130605130593,521,Cluster 3  |  n = 1456,t1
20130605130595,522,Cluster 3  |  n = 1456,t1
20130605130604,523,Cluster 3  |  n = 1456,t1
20130605130606,524,Cluster 3  |  n = 1456,t1
20130605130608,525,Cluster 3  |  n = 1456,t1
20130605130613,526,Cluster 1  |  n = 1529,t1
20130605130617,527,Cluster 1  |  n = 1529,t1
20130605130622,528,Cluster 1  |  n = 1529,t1
20130605130623,529,Cluster 1  |  n = 1529,t1
20130605130632,530,Cluster 3  |  n = 1456,t1
20130605130638,531,Cluster 1  |  n = 1529,t1
20130605130647,532,Cluster 2  |  n = 364,t1
20130605130649,533,Cluster 3  |  n = 1456,t1
20130605130654,534,Cluster 3  |  n = 1456,t1
20130605130655,535,Cluster 3  |  n = 1456,t1
20130605130677,536,Cluster 1  |  n = 1529,t1
20130605130681,537,Cluster 1  |  n = 1529,t1
20130605130692,538,Cluster 1  |  n = 1529,t1
