ID,pair_id,cluster,time
20070101070048,NA,Cluster 1  | n =  2587,t1
20070111062207,NA,Cluster 1  | n =  2587,t1
20070111062245,NA,Cluster 1  | n =  2587,t1
20070111062250,NA,Cluster 1  | n =  2587,t1
20070111062270,NA,Cluster 2  | n =  241,t1
20070111062332,NA,Cluster 1  | n =  2587,t1
20070111062358,NA,Cluster 1  | n =  2587,t1
20070111062364,NA,Cluster 3  | n =  2164,t1
20070111062394,NA,Cluster 1  | n =  2587,t1
20070111062399,NA,Cluster 3  | n =  2164,t1
20070111062447,NA,Cluster 1  | n =  2587,t1
20070111062460,NA,Cluster 1  | n =  2587,t1
20070111062486,NA,Cluster 1  | n =  2587,t1
20070111062496,NA,Cluster 2  | n =  241,t1
20070111062513,NA,Cluster 1  | n =  2587,t1
20070111062521,NA,Cluster 1  | n =  2587,t1
20070111062536,NA,Cluster 3  | n =  2164,t1
20070112060002,NA,Cluster 3  | n =  2164,t1
20070112060009,NA,Cluster 1  | n =  2587,t1
20070112060046,NA,Cluster 1  | n =  2587,t1
20070112060047,NA,Cluster 3  | n =  2164,t1
20070112060054,NA,Cluster 1  | n =  2587,t1
20070112060061,NA,Cluster 3  | n =  2164,t1
20070112060063,NA,Cluster 1  | n =  2587,t1
20070112060107,NA,Cluster 1  | n =  2587,t1
20070112060110,NA,Cluster 3  | n =  2164,t1
20070112060121,NA,Cluster 3  | n =  2164,t1
20070112060501,NA,Cluster 1  | n =  2587,t1
20070112060502,NA,Cluster 3  | n =  2164,t1
20070112060505,NA,Cluster 3  | n =  2164,t1
20070112060506,NA,Cluster 3  | n =  2164,t1
20070112060513,NA,Cluster 1  | n =  2587,t1
20070112060524,NA,Cluster 3  | n =  2164,t1
20070112060526,NA,Cluster 1  | n =  2587,t1
20070112060527,NA,Cluster 3  | n =  2164,t1
20070112060533,NA,Cluster 1  | n =  2587,t1
20070112060540,NA,Cluster 1  | n =  2587,t1
20070112060546,NA,Cluster 1  | n =  2587,t1
20070112060551,NA,Cluster 3  | n =  2164,t1
20070112060569,NA,Cluster 1  | n =  2587,t1
20070112060576,NA,Cluster 3  | n =  2164,t1
20070112060582,NA,Cluster 1  | n =  2587,t1
20070112060584,NA,Cluster 1  | n =  2587,t1
20070112060586,NA,Cluster 3  | n =  2164,t1
20070112060590,NA,Cluster 1  | n =  2587,t1
20070112060596,NA,Cluster 3  | n =  2164,t1
20070112060602,NA,Cluster 1  | n =  2587,t1
20070112060603,NA,Cluster 3  | n =  2164,t1
20070112060633,NA,Cluster 1  | n =  2587,t1
20070112060636,NA,Cluster 3  | n =  2164,t1
20070112060641,NA,Cluster 3  | n =  2164,t1
20070112060644,NA,Cluster 3  | n =  2164,t1
20070112060655,NA,Cluster 3  | n =  2164,t1
20070112060656,NA,Cluster 3  | n =  2164,t1
20070112060658,NA,Cluster 3  | n =  2164,t1
20070112060678,NA,Cluster 3  | n =  2164,t1
20070112060696,NA,Cluster 3  | n =  2164,t1
20070112060705,NA,Cluster 3  | n =  2164,t1
20070112060710,NA,Cluster 1  | n =  2587,t1
20070112060713,NA,Cluster 2  | n =  241,t1
20070112060717,NA,Cluster 1  | n =  2587,t1
20070112060718,NA,Cluster 1  | n =  2587,t1
20070112060726,NA,Cluster 3  | n =  2164,t1
20070112060734,NA,Cluster 3  | n =  2164,t1
20070112060739,NA,Cluster 3  | n =  2164,t1
20070112060762,NA,Cluster 1  | n =  2587,t1
20070112060771,NA,Cluster 1  | n =  2587,t1
20070112060777,NA,Cluster 1  | n =  2587,t1
20070112060779,NA,Cluster 3  | n =  2164,t1
20070112060782,NA,Cluster 1  | n =  2587,t1
20070112060789,NA,Cluster 1  | n =  2587,t1
20070112060793,NA,Cluster 1  | n =  2587,t1
20070112060795,NA,Cluster 1  | n =  2587,t1
20070112060797,NA,Cluster 1  | n =  2587,t1
20070112060814,NA,Cluster 3  | n =  2164,t1
20070112060822,NA,Cluster 2  | n =  241,t1
20070112060824,NA,Cluster 2  | n =  241,t1
20070112060835,NA,Cluster 1  | n =  2587,t1
20070112060847,NA,Cluster 1  | n =  2587,t1
20070112060851,NA,Cluster 3  | n =  2164,t1
20070112060853,NA,Cluster 1  | n =  2587,t1
20070112060870,NA,Cluster 3  | n =  2164,t1
20070112060875,NA,Cluster 1  | n =  2587,t1
20070112060896,NA,Cluster 1  | n =  2587,t1
20070112060898,NA,Cluster 3  | n =  2164,t1
20070112060901,NA,Cluster 2  | n =  241,t1
20070112060915,NA,Cluster 3  | n =  2164,t1
20070112060925,NA,Cluster 1  | n =  2587,t1
20070112060944,NA,Cluster 1  | n =  2587,t1
20070112060945,NA,Cluster 1  | n =  2587,t1
20070112060950,NA,Cluster 1  | n =  2587,t1
20070112060957,NA,Cluster 1  | n =  2587,t1
20070112060958,NA,Cluster 1  | n =  2587,t1
20070112060971,NA,Cluster 3  | n =  2164,t1
20070112060997,NA,Cluster 1  | n =  2587,t1
20070112060999,NA,Cluster 3  | n =  2164,t1
20070112061000,NA,Cluster 3  | n =  2164,t1
20070112061008,NA,Cluster 1  | n =  2587,t1
20070112061010,NA,Cluster 1  | n =  2587,t1
20070112061037,NA,Cluster 1  | n =  2587,t1
20070112061049,NA,Cluster 3  | n =  2164,t1
20070112061051,NA,Cluster 2  | n =  241,t1
20070112061064,NA,Cluster 3  | n =  2164,t1
20070112061075,NA,Cluster 3  | n =  2164,t1
20070112061095,NA,Cluster 1  | n =  2587,t1
20070112061097,NA,Cluster 3  | n =  2164,t1
20070112061104,NA,Cluster 1  | n =  2587,t1
20070112061108,NA,Cluster 1  | n =  2587,t1
20070112061118,NA,Cluster 3  | n =  2164,t1
20070112061146,NA,Cluster 1  | n =  2587,t1
20070112061158,NA,Cluster 3  | n =  2164,t1
20070112061161,NA,Cluster 3  | n =  2164,t1
20070112061163,NA,Cluster 1  | n =  2587,t1
20070112061178,NA,Cluster 3  | n =  2164,t1
20070112061181,NA,Cluster 1  | n =  2587,t1
20070112061191,NA,Cluster 1  | n =  2587,t1
20070112061196,NA,Cluster 3  | n =  2164,t1
20070112061197,NA,Cluster 1  | n =  2587,t1
20070112061207,NA,Cluster 3  | n =  2164,t1
20070112061220,NA,Cluster 3  | n =  2164,t1
20070112061224,NA,Cluster 3  | n =  2164,t1
20070112061228,NA,Cluster 1  | n =  2587,t1
20070112061237,NA,Cluster 1  | n =  2587,t1
20070112061261,NA,Cluster 1  | n =  2587,t1
20070112061266,NA,Cluster 3  | n =  2164,t1
20070112061270,NA,Cluster 3  | n =  2164,t1
20070112061271,NA,Cluster 1  | n =  2587,t1
20070112061277,NA,Cluster 1  | n =  2587,t1
20070112061280,NA,Cluster 1  | n =  2587,t1
20070112061305,NA,Cluster 1  | n =  2587,t1
20070112061324,NA,Cluster 1  | n =  2587,t1
20070112061325,NA,Cluster 3  | n =  2164,t1
20070112061330,NA,Cluster 1  | n =  2587,t1
20070112061334,NA,Cluster 1  | n =  2587,t1
20070112061349,NA,Cluster 3  | n =  2164,t1
20070112061357,NA,Cluster 3  | n =  2164,t1
20070112061359,NA,Cluster 1  | n =  2587,t1
20070112061361,NA,Cluster 1  | n =  2587,t1
20070112061362,NA,Cluster 3  | n =  2164,t1
20070112061365,NA,Cluster 1  | n =  2587,t1
20070112061366,NA,Cluster 3  | n =  2164,t1
20070112061388,NA,Cluster 2  | n =  241,t1
20070112061389,NA,Cluster 1  | n =  2587,t1
20070112061406,NA,Cluster 1  | n =  2587,t1
20070112061419,NA,Cluster 3  | n =  2164,t1
20070112061424,NA,Cluster 2  | n =  241,t1
20070112061439,NA,Cluster 1  | n =  2587,t1
20070112061444,NA,Cluster 1  | n =  2587,t1
20070112061447,NA,Cluster 3  | n =  2164,t1
20070112061481,NA,Cluster 1  | n =  2587,t1
20070112061482,NA,Cluster 2  | n =  241,t1
20070112061483,NA,Cluster 1  | n =  2587,t1
20070112061492,NA,Cluster 1  | n =  2587,t1
20070112061493,NA,Cluster 3  | n =  2164,t1
20070112061508,NA,Cluster 1  | n =  2587,t1
20070112061509,NA,Cluster 3  | n =  2164,t1
20070112061518,NA,Cluster 3  | n =  2164,t1
20070112061522,NA,Cluster 3  | n =  2164,t1
20070112061525,NA,Cluster 3  | n =  2164,t1
20070112061526,NA,Cluster 1  | n =  2587,t1
20070112061545,NA,Cluster 3  | n =  2164,t1
20070112061550,NA,Cluster 1  | n =  2587,t1
20070112061570,NA,Cluster 1  | n =  2587,t1
20070112061581,NA,Cluster 1  | n =  2587,t1
20070112061586,NA,Cluster 1  | n =  2587,t1
20070112061591,NA,Cluster 3  | n =  2164,t1
20070112061594,NA,Cluster 1  | n =  2587,t1
20070112061597,NA,Cluster 3  | n =  2164,t1
20070112061598,NA,Cluster 3  | n =  2164,t1
20070112061599,NA,Cluster 1  | n =  2587,t1
20070112061610,NA,Cluster 3  | n =  2164,t1
20070112061614,NA,Cluster 1  | n =  2587,t1
20070112061617,NA,Cluster 3  | n =  2164,t1
20070112061619,NA,Cluster 3  | n =  2164,t1
20070112061620,NA,Cluster 3  | n =  2164,t1
20070112061623,NA,Cluster 3  | n =  2164,t1
20070112061638,NA,Cluster 3  | n =  2164,t1
20070112061645,NA,Cluster 1  | n =  2587,t1
20070112061665,NA,Cluster 3  | n =  2164,t1
20070112061675,NA,Cluster 3  | n =  2164,t1
20070112061686,NA,Cluster 1  | n =  2587,t1
20070112061696,NA,Cluster 1  | n =  2587,t1
20070112061713,NA,Cluster 3  | n =  2164,t1
20070112061715,NA,Cluster 3  | n =  2164,t1
20070112061721,NA,Cluster 3  | n =  2164,t1
20070112061725,NA,Cluster 3  | n =  2164,t1
20070112061744,NA,Cluster 1  | n =  2587,t1
20070112061763,NA,Cluster 3  | n =  2164,t1
20070112061767,NA,Cluster 1  | n =  2587,t1
20070112061768,NA,Cluster 1  | n =  2587,t1
20070112061798,NA,Cluster 2  | n =  241,t1
20070112061808,NA,Cluster 1  | n =  2587,t1
20070112061811,NA,Cluster 3  | n =  2164,t1
20070112061823,NA,Cluster 1  | n =  2587,t1
20070112061824,NA,Cluster 3  | n =  2164,t1
20070112061829,NA,Cluster 1  | n =  2587,t1
20070112061839,NA,Cluster 1  | n =  2587,t1
20070112061846,NA,Cluster 3  | n =  2164,t1
20070112061847,NA,Cluster 3  | n =  2164,t1
20070112061848,NA,Cluster 3  | n =  2164,t1
20070112061849,NA,Cluster 1  | n =  2587,t1
20070112061850,NA,Cluster 3  | n =  2164,t1
20070112061858,NA,Cluster 3  | n =  2164,t1
20070112061864,NA,Cluster 1  | n =  2587,t1
20070112061878,NA,Cluster 3  | n =  2164,t1
20070112061894,NA,Cluster 1  | n =  2587,t1
20070112061895,NA,Cluster 1  | n =  2587,t1
20070112061896,NA,Cluster 3  | n =  2164,t1
20070112061897,NA,Cluster 3  | n =  2164,t1
20070112061899,NA,Cluster 1  | n =  2587,t1
20070112061900,NA,Cluster 3  | n =  2164,t1
20070112061902,NA,Cluster 3  | n =  2164,t1
20070112061908,NA,Cluster 1  | n =  2587,t1
20070112061924,NA,Cluster 3  | n =  2164,t1
20070112061937,NA,Cluster 1  | n =  2587,t1
20070112061943,NA,Cluster 1  | n =  2587,t1
20070112061951,NA,Cluster 3  | n =  2164,t1
20070112061955,NA,Cluster 1  | n =  2587,t1
20070112061963,NA,Cluster 1  | n =  2587,t1
20070112061965,NA,Cluster 2  | n =  241,t1
20070112061972,NA,Cluster 3  | n =  2164,t1
20070112061973,NA,Cluster 1  | n =  2587,t1
20070112061975,NA,Cluster 1  | n =  2587,t1
20070112061976,NA,Cluster 3  | n =  2164,t1
20070112061977,NA,Cluster 3  | n =  2164,t1
20070112061985,NA,Cluster 3  | n =  2164,t1
20070112061986,NA,Cluster 2  | n =  241,t1
20070112061993,NA,Cluster 3  | n =  2164,t1
20070112061998,NA,Cluster 1  | n =  2587,t1
20070112062009,NA,Cluster 3  | n =  2164,t1
20070112062010,NA,Cluster 1  | n =  2587,t1
20070112062013,NA,Cluster 1  | n =  2587,t1
20070112062024,NA,Cluster 3  | n =  2164,t1
20070112062030,NA,Cluster 3  | n =  2164,t1
20070112062039,NA,Cluster 3  | n =  2164,t1
20070112062049,NA,Cluster 1  | n =  2587,t1
20070112062052,NA,Cluster 1  | n =  2587,t1
20070112062058,NA,Cluster 1  | n =  2587,t1
20070112062072,NA,Cluster 1  | n =  2587,t1
20070112062074,NA,Cluster 3  | n =  2164,t1
20070112062077,NA,Cluster 3  | n =  2164,t1
20070112062080,NA,Cluster 1  | n =  2587,t1
20070112062087,NA,Cluster 3  | n =  2164,t1
20070112062091,NA,Cluster 3  | n =  2164,t1
20070112062110,NA,Cluster 3  | n =  2164,t1
20070112062117,NA,Cluster 3  | n =  2164,t1
20070112062118,NA,Cluster 1  | n =  2587,t1
20070112062121,NA,Cluster 3  | n =  2164,t1
20070112062127,NA,Cluster 1  | n =  2587,t1
20070112062129,NA,Cluster 1  | n =  2587,t1
20070112062136,NA,Cluster 2  | n =  241,t1
20070112062150,NA,Cluster 1  | n =  2587,t1
20070112062158,NA,Cluster 3  | n =  2164,t1
20070112062159,NA,Cluster 3  | n =  2164,t1
20070112062169,NA,Cluster 1  | n =  2587,t1
20070112062172,NA,Cluster 1  | n =  2587,t1
20070112062178,NA,Cluster 3  | n =  2164,t1
20070112062180,NA,Cluster 1  | n =  2587,t1
20070112062184,NA,Cluster 3  | n =  2164,t1
20070112062189,NA,Cluster 2  | n =  241,t1
20070112062190,NA,Cluster 1  | n =  2587,t1
20070112062206,NA,Cluster 1  | n =  2587,t1
20070112062224,NA,Cluster 3  | n =  2164,t1
20070112062233,NA,Cluster 1  | n =  2587,t1
20070112062236,NA,Cluster 1  | n =  2587,t1
20070112062244,NA,Cluster 1  | n =  2587,t1
20070112062252,NA,Cluster 3  | n =  2164,t1
20070112062255,NA,Cluster 1  | n =  2587,t1
20070112062260,NA,Cluster 3  | n =  2164,t1
20070112062262,NA,Cluster 3  | n =  2164,t1
20070112062268,NA,Cluster 3  | n =  2164,t1
20070112062270,NA,Cluster 3  | n =  2164,t1
20070112062280,NA,Cluster 1  | n =  2587,t1
20070112062284,NA,Cluster 3  | n =  2164,t1
20070112062288,NA,Cluster 1  | n =  2587,t1
20070112062291,NA,Cluster 1  | n =  2587,t1
20070112062295,NA,Cluster 2  | n =  241,t1
20070112062301,NA,Cluster 1  | n =  2587,t1
20070112062304,NA,Cluster 3  | n =  2164,t1
20070112062307,NA,Cluster 1  | n =  2587,t1
20070112062308,NA,Cluster 3  | n =  2164,t1
20070112062312,NA,Cluster 1  | n =  2587,t1
20070112062344,NA,Cluster 3  | n =  2164,t1
20070112062349,NA,Cluster 1  | n =  2587,t1
20070112062354,NA,Cluster 3  | n =  2164,t1
20070112062360,NA,Cluster 1  | n =  2587,t1
20070112062362,NA,Cluster 1  | n =  2587,t1
20070112062364,NA,Cluster 3  | n =  2164,t1
20070112062365,NA,Cluster 3  | n =  2164,t1
20070112062369,NA,Cluster 1  | n =  2587,t1
20070112062371,NA,Cluster 1  | n =  2587,t1
20070112062388,NA,Cluster 1  | n =  2587,t1
20070112062403,NA,Cluster 3  | n =  2164,t1
20070112062407,NA,Cluster 3  | n =  2164,t1
20070112062408,NA,Cluster 3  | n =  2164,t1
20070112062416,NA,Cluster 1  | n =  2587,t1
20070112062417,NA,Cluster 2  | n =  241,t1
20070112062420,NA,Cluster 1  | n =  2587,t1
20070112062428,NA,Cluster 3  | n =  2164,t1
20070112062432,NA,Cluster 1  | n =  2587,t1
20070112062441,NA,Cluster 1  | n =  2587,t1
20070112062442,NA,Cluster 3  | n =  2164,t1
20070112062443,NA,Cluster 1  | n =  2587,t1
20070112062451,NA,Cluster 1  | n =  2587,t1
20070112062461,NA,Cluster 1  | n =  2587,t1
20070112062462,NA,Cluster 3  | n =  2164,t1
20070112062463,NA,Cluster 3  | n =  2164,t1
20070112062470,NA,Cluster 1  | n =  2587,t1
20070112062481,NA,Cluster 1  | n =  2587,t1
20070112062482,NA,Cluster 1  | n =  2587,t1
20070112062483,NA,Cluster 1  | n =  2587,t1
20070112062485,NA,Cluster 3  | n =  2164,t1
20070112062491,NA,Cluster 1  | n =  2587,t1
20070112062499,NA,Cluster 3  | n =  2164,t1
20070112062500,NA,Cluster 3  | n =  2164,t1
20070112062505,NA,Cluster 1  | n =  2587,t1
20070112062511,NA,Cluster 3  | n =  2164,t1
20070112062515,NA,Cluster 3  | n =  2164,t1
20070112062521,NA,Cluster 3  | n =  2164,t1
20070112062537,NA,Cluster 3  | n =  2164,t1
20070112062539,NA,Cluster 3  | n =  2164,t1
20070112062546,NA,Cluster 3  | n =  2164,t1
20070112062547,NA,Cluster 1  | n =  2587,t1
20070112062550,NA,Cluster 1  | n =  2587,t1
20070201070001,NA,Cluster 1  | n =  2587,t1
20070201070047,NA,Cluster 1  | n =  2587,t1
20070201070054,NA,Cluster 1  | n =  2587,t1
20070201070104,NA,Cluster 3  | n =  2164,t1
20070201070106,NA,Cluster 1  | n =  2587,t1
20070201070128,NA,Cluster 3  | n =  2164,t1
20070201070510,NA,Cluster 3  | n =  2164,t1
20070201070524,NA,Cluster 1  | n =  2587,t1
20070201070527,NA,Cluster 3  | n =  2164,t1
20070201070541,NA,Cluster 3  | n =  2164,t1
20070201070563,NA,Cluster 1  | n =  2587,t1
20070201070566,NA,Cluster 3  | n =  2164,t1
20070201070568,NA,Cluster 1  | n =  2587,t1
20070201070578,NA,Cluster 3  | n =  2164,t1
20070201070583,NA,Cluster 3  | n =  2164,t1
20070201070591,NA,Cluster 3  | n =  2164,t1
20070201070593,NA,Cluster 3  | n =  2164,t1
20070201070596,NA,Cluster 1  | n =  2587,t1
20070201070608,NA,Cluster 2  | n =  241,t1
20070201070612,NA,Cluster 3  | n =  2164,t1
20070201070620,NA,Cluster 1  | n =  2587,t1
20070201070622,NA,Cluster 2  | n =  241,t1
20070201070645,NA,Cluster 3  | n =  2164,t1
20070201070651,NA,Cluster 3  | n =  2164,t1
20070201070659,NA,Cluster 3  | n =  2164,t1
20070201070661,NA,Cluster 2  | n =  241,t1
20070201070667,NA,Cluster 1  | n =  2587,t1
20070201070671,NA,Cluster 1  | n =  2587,t1
