ID,pair_id,cluster,time
20080101080013,NA,Cluster 1  | n =  2567,t1
20080112071342,NA,Cluster 1  | n =  2567,t1
20080112071346,NA,Cluster 1  | n =  2567,t1
20080112071347,NA,Cluster 3  | n =  2178,t1
20080112071348,NA,Cluster 3  | n =  2178,t1
20080112071353,NA,Cluster 1  | n =  2567,t1
20080112071363,NA,Cluster 1  | n =  2567,t1
20080112071364,NA,Cluster 1  | n =  2567,t1
20080112071365,NA,Cluster 3  | n =  2178,t1
20080112071366,NA,Cluster 1  | n =  2567,t1
20080112071374,NA,Cluster 1  | n =  2567,t1
20080112071390,NA,Cluster 3  | n =  2178,t1
20080112071394,NA,Cluster 1  | n =  2567,t1
20080112071399,NA,Cluster 1  | n =  2567,t1
20080112071400,NA,Cluster 2  | n =  255,t1
20080112071404,NA,Cluster 1  | n =  2567,t1
20080112071409,NA,Cluster 3  | n =  2178,t1
20080112071410,NA,Cluster 1  | n =  2567,t1
20080112071416,NA,Cluster 3  | n =  2178,t1
20080112071427,NA,Cluster 3  | n =  2178,t1
20080112071429,NA,Cluster 2  | n =  255,t1
20080112071430,NA,Cluster 1  | n =  2567,t1
20080112071432,NA,Cluster 1  | n =  2567,t1
20080112071436,NA,Cluster 1  | n =  2567,t1
20080112071443,NA,Cluster 1  | n =  2567,t1
20080112071450,NA,Cluster 1  | n =  2567,t1
20080112071467,NA,Cluster 1  | n =  2567,t1
20080112071479,NA,Cluster 3  | n =  2178,t1
20080112071480,NA,Cluster 1  | n =  2567,t1
20080112071491,NA,Cluster 1  | n =  2567,t1
20080112071500,NA,Cluster 1  | n =  2567,t1
20080112071506,NA,Cluster 1  | n =  2567,t1
20080112071522,NA,Cluster 3  | n =  2178,t1
20080112071525,NA,Cluster 1  | n =  2567,t1
20080112071537,NA,Cluster 3  | n =  2178,t1
20080112071539,NA,Cluster 3  | n =  2178,t1
20080112071544,NA,Cluster 1  | n =  2567,t1
20080112071549,NA,Cluster 1  | n =  2567,t1
20080112071553,NA,Cluster 1  | n =  2567,t1
20080112071558,NA,Cluster 3  | n =  2178,t1
20080112071563,NA,Cluster 3  | n =  2178,t1
20080112071566,NA,Cluster 1  | n =  2567,t1
20080112071574,NA,Cluster 3  | n =  2178,t1
20080112071629,NA,Cluster 3  | n =  2178,t1
20080112071637,NA,Cluster 1  | n =  2567,t1
20080112071638,NA,Cluster 3  | n =  2178,t1
20080112071648,NA,Cluster 3  | n =  2178,t1
20080112071649,NA,Cluster 1  | n =  2567,t1
20080112071651,NA,Cluster 1  | n =  2567,t1
20080112071652,NA,Cluster 1  | n =  2567,t1
20080112071665,NA,Cluster 1  | n =  2567,t1
20080112071673,NA,Cluster 3  | n =  2178,t1
20080112071685,NA,Cluster 3  | n =  2178,t1
20080112071695,NA,Cluster 3  | n =  2178,t1
20080112071696,NA,Cluster 1  | n =  2567,t1
20080112071697,NA,Cluster 3  | n =  2178,t1
20080112071698,NA,Cluster 1  | n =  2567,t1
20080112071699,NA,Cluster 1  | n =  2567,t1
20080112071702,NA,Cluster 2  | n =  255,t1
20080112071708,NA,Cluster 1  | n =  2567,t1
20080112071714,NA,Cluster 3  | n =  2178,t1
20080112071717,NA,Cluster 1  | n =  2567,t1
20080112071724,NA,Cluster 3  | n =  2178,t1
20080112071728,NA,Cluster 3  | n =  2178,t1
20080112071731,NA,Cluster 1  | n =  2567,t1
20080112071738,NA,Cluster 3  | n =  2178,t1
20080112071741,NA,Cluster 1  | n =  2567,t1
20080112071745,NA,Cluster 3  | n =  2178,t1
20080112071749,NA,Cluster 3  | n =  2178,t1
20080112071754,NA,Cluster 2  | n =  255,t1
20080112071770,NA,Cluster 2  | n =  255,t1
20080112071771,NA,Cluster 3  | n =  2178,t1
20080112071774,NA,Cluster 1  | n =  2567,t1
20080112071776,NA,Cluster 1  | n =  2567,t1
20080112071780,NA,Cluster 1  | n =  2567,t1
20080112071781,NA,Cluster 3  | n =  2178,t1
20080112071782,NA,Cluster 3  | n =  2178,t1
20080112071784,NA,Cluster 3  | n =  2178,t1
20080112071792,NA,Cluster 1  | n =  2567,t1
20080112071795,NA,Cluster 1  | n =  2567,t1
20080112071809,NA,Cluster 3  | n =  2178,t1
20080112071818,NA,Cluster 1  | n =  2567,t1
20080112071823,NA,Cluster 3  | n =  2178,t1
20080112071827,NA,Cluster 3  | n =  2178,t1
20080112071829,NA,Cluster 3  | n =  2178,t1
20080112071830,NA,Cluster 1  | n =  2567,t1
20080112071831,NA,Cluster 3  | n =  2178,t1
20080112071835,NA,Cluster 3  | n =  2178,t1
20080112071839,NA,Cluster 1  | n =  2567,t1
20080112071842,NA,Cluster 1  | n =  2567,t1
20080112071850,NA,Cluster 3  | n =  2178,t1
20080112071854,NA,Cluster 1  | n =  2567,t1
20080112071860,NA,Cluster 3  | n =  2178,t1
20080112071868,NA,Cluster 1  | n =  2567,t1
20080112071872,NA,Cluster 3  | n =  2178,t1
20080112071873,NA,Cluster 1  | n =  2567,t1
20080112071877,NA,Cluster 1  | n =  2567,t1
20080112071886,NA,Cluster 3  | n =  2178,t1
20080112071887,NA,Cluster 1  | n =  2567,t1
20080112071892,NA,Cluster 3  | n =  2178,t1
20080112071894,NA,Cluster 1  | n =  2567,t1
20080112071899,NA,Cluster 3  | n =  2178,t1
20080112071903,NA,Cluster 3  | n =  2178,t1
20080112071915,NA,Cluster 1  | n =  2567,t1
20080112071922,NA,Cluster 3  | n =  2178,t1
20080112071927,NA,Cluster 1  | n =  2567,t1
20080112071938,NA,Cluster 1  | n =  2567,t1
20080112071942,NA,Cluster 1  | n =  2567,t1
20080112071943,NA,Cluster 1  | n =  2567,t1
20080112071952,NA,Cluster 1  | n =  2567,t1
20080112071957,NA,Cluster 3  | n =  2178,t1
20080112071966,NA,Cluster 1  | n =  2567,t1
20080112071968,NA,Cluster 1  | n =  2567,t1
20080112071985,NA,Cluster 1  | n =  2567,t1
20080112071988,NA,Cluster 1  | n =  2567,t1
20080112072004,NA,Cluster 1  | n =  2567,t1
20080112072005,NA,Cluster 3  | n =  2178,t1
20080112072009,NA,Cluster 3  | n =  2178,t1
20080112072011,NA,Cluster 1  | n =  2567,t1
20080112072013,NA,Cluster 3  | n =  2178,t1
20080112072015,NA,Cluster 3  | n =  2178,t1
20080112072039,NA,Cluster 3  | n =  2178,t1
20080112072045,NA,Cluster 1  | n =  2567,t1
20080112072067,NA,Cluster 3  | n =  2178,t1
20080112072069,NA,Cluster 3  | n =  2178,t1
20080112072070,NA,Cluster 1  | n =  2567,t1
20080112072076,NA,Cluster 3  | n =  2178,t1
20080112072077,NA,Cluster 1  | n =  2567,t1
20080112072078,NA,Cluster 1  | n =  2567,t1
20080112072079,NA,Cluster 3  | n =  2178,t1
20080112072093,NA,Cluster 1  | n =  2567,t1
20080112072094,NA,Cluster 2  | n =  255,t1
20080112072095,NA,Cluster 3  | n =  2178,t1
20080112072107,NA,Cluster 1  | n =  2567,t1
20080112072109,NA,Cluster 3  | n =  2178,t1
20080112072112,NA,Cluster 1  | n =  2567,t1
20080112072115,NA,Cluster 1  | n =  2567,t1
20080112072121,NA,Cluster 2  | n =  255,t1
20080112072122,NA,Cluster 1  | n =  2567,t1
20080112072124,NA,Cluster 1  | n =  2567,t1
20080112072125,NA,Cluster 1  | n =  2567,t1
20080112072132,NA,Cluster 1  | n =  2567,t1
20080112072133,NA,Cluster 1  | n =  2567,t1
20080112072136,NA,Cluster 1  | n =  2567,t1
20080112072137,NA,Cluster 1  | n =  2567,t1
20080112072156,NA,Cluster 3  | n =  2178,t1
20080112072160,NA,Cluster 3  | n =  2178,t1
20080112072170,NA,Cluster 3  | n =  2178,t1
20080112072174,NA,Cluster 1  | n =  2567,t1
20080112072177,NA,Cluster 1  | n =  2567,t1
20080112072187,NA,Cluster 1  | n =  2567,t1
20080112072206,NA,Cluster 1  | n =  2567,t1
20080112072217,NA,Cluster 1  | n =  2567,t1
20080112072220,NA,Cluster 1  | n =  2567,t1
20080112072227,NA,Cluster 1  | n =  2567,t1
20080112072231,NA,Cluster 1  | n =  2567,t1
20080112072233,NA,Cluster 3  | n =  2178,t1
20080112072244,NA,Cluster 3  | n =  2178,t1
20080112072245,NA,Cluster 3  | n =  2178,t1
20080112072264,NA,Cluster 1  | n =  2567,t1
20080112072267,NA,Cluster 3  | n =  2178,t1
20080112072273,NA,Cluster 1  | n =  2567,t1
20080112072283,NA,Cluster 1  | n =  2567,t1
20080112072284,NA,Cluster 1  | n =  2567,t1
20080112072288,NA,Cluster 1  | n =  2567,t1
20080112072293,NA,Cluster 3  | n =  2178,t1
20080112072309,NA,Cluster 1  | n =  2567,t1
20080112072326,NA,Cluster 3  | n =  2178,t1
20080112072330,NA,Cluster 1  | n =  2567,t1
20080112072345,NA,Cluster 1  | n =  2567,t1
20080112072347,NA,Cluster 1  | n =  2567,t1
20080112072348,NA,Cluster 1  | n =  2567,t1
20080112072349,NA,Cluster 1  | n =  2567,t1
20080112072368,NA,Cluster 1  | n =  2567,t1
20080112072371,NA,Cluster 3  | n =  2178,t1
20080112072373,NA,Cluster 1  | n =  2567,t1
20080112072376,NA,Cluster 1  | n =  2567,t1
20080112072382,NA,Cluster 1  | n =  2567,t1
20080112072390,NA,Cluster 1  | n =  2567,t1
20080112072391,NA,Cluster 1  | n =  2567,t1
20080112072395,NA,Cluster 3  | n =  2178,t1
20080112072399,NA,Cluster 2  | n =  255,t1
20080112072405,NA,Cluster 3  | n =  2178,t1
20080112072414,NA,Cluster 3  | n =  2178,t1
20080112072417,NA,Cluster 3  | n =  2178,t1
20080112072426,NA,Cluster 1  | n =  2567,t1
20080112072429,NA,Cluster 1  | n =  2567,t1
20080112072430,NA,Cluster 3  | n =  2178,t1
20080112072436,NA,Cluster 3  | n =  2178,t1
20080112072438,NA,Cluster 1  | n =  2567,t1
20080112072440,NA,Cluster 1  | n =  2567,t1
20080112072447,NA,Cluster 1  | n =  2567,t1
20080112072457,NA,Cluster 1  | n =  2567,t1
20080112072468,NA,Cluster 1  | n =  2567,t1
20080112072470,NA,Cluster 1  | n =  2567,t1
20080112072471,NA,Cluster 1  | n =  2567,t1
20080112072473,NA,Cluster 2  | n =  255,t1
20080112072474,NA,Cluster 3  | n =  2178,t1
20080112072476,NA,Cluster 1  | n =  2567,t1
20080112072477,NA,Cluster 3  | n =  2178,t1
20080112072479,NA,Cluster 3  | n =  2178,t1
20080112072482,NA,Cluster 1  | n =  2567,t1
20080112072486,NA,Cluster 1  | n =  2567,t1
20080112072491,NA,Cluster 1  | n =  2567,t1
20080201080019,NA,Cluster 3  | n =  2178,t1
20080201080024,NA,Cluster 1  | n =  2567,t1
20080201080046,NA,Cluster 1  | n =  2567,t1
20080201080067,NA,Cluster 1  | n =  2567,t1
20080201080128,NA,Cluster 3  | n =  2178,t1
20080201080131,NA,Cluster 3  | n =  2178,t1
20080201080141,NA,Cluster 3  | n =  2178,t1
20080201080144,NA,Cluster 1  | n =  2567,t1
20080201080151,NA,Cluster 2  | n =  255,t1
20080201080503,NA,Cluster 3  | n =  2178,t1
20080201080508,NA,Cluster 3  | n =  2178,t1
20080201080515,NA,Cluster 3  | n =  2178,t1
20080201080517,NA,Cluster 1  | n =  2567,t1
20080201080519,NA,Cluster 1  | n =  2567,t1
20080201080522,NA,Cluster 1  | n =  2567,t1
20080201080537,NA,Cluster 3  | n =  2178,t1
20080201080540,NA,Cluster 3  | n =  2178,t1
20080201080549,NA,Cluster 3  | n =  2178,t1
20080201080551,NA,Cluster 1  | n =  2567,t1
20080201080568,NA,Cluster 3  | n =  2178,t1
20080201080582,NA,Cluster 3  | n =  2178,t1
20080201080592,NA,Cluster 1  | n =  2567,t1
20080201080598,NA,Cluster 1  | n =  2567,t1
20080201080620,NA,Cluster 1  | n =  2567,t1
20080201080633,NA,Cluster 3  | n =  2178,t1
20080201080652,NA,Cluster 3  | n =  2178,t1
20080201080664,NA,Cluster 2  | n =  255,t1
20080201080675,NA,Cluster 3  | n =  2178,t1
20080201080679,NA,Cluster 1  | n =  2567,t1
20080201080690,NA,Cluster 1  | n =  2567,t1
20080201080695,NA,Cluster 3  | n =  2178,t1
20080201080712,NA,Cluster 3  | n =  2178,t1
20080201080714,NA,Cluster 3  | n =  2178,t1
20080201080716,NA,Cluster 1  | n =  2567,t1
20080201080726,NA,Cluster 3  | n =  2178,t1
20080201080745,NA,Cluster 3  | n =  2178,t1
20080201080748,NA,Cluster 3  | n =  2178,t1
20080201080774,NA,Cluster 2  | n =  255,t1
20080201080777,NA,Cluster 1  | n =  2567,t1
20080201080800,NA,Cluster 1  | n =  2567,t1
20080201080804,NA,Cluster 1  | n =  2567,t1
20080201080806,NA,Cluster 1  | n =  2567,t1
20080201080807,NA,Cluster 1  | n =  2567,t1
20080201080814,NA,Cluster 1  | n =  2567,t1
20080201080823,NA,Cluster 1  | n =  2567,t1
20080201080824,NA,Cluster 1  | n =  2567,t1
20080201080826,NA,Cluster 1  | n =  2567,t1
20080201080836,NA,Cluster 3  | n =  2178,t1
20080201080837,NA,Cluster 3  | n =  2178,t1
20080201080843,NA,Cluster 1  | n =  2567,t1
20080201080850,NA,Cluster 1  | n =  2567,t1
20080201080858,NA,Cluster 1  | n =  2567,t1
20080201080862,NA,Cluster 1  | n =  2567,t1
20080201080863,NA,Cluster 3  | n =  2178,t1
20080201080864,NA,Cluster 3  | n =  2178,t1
20080201080866,NA,Cluster 3  | n =  2178,t1
20080201080874,NA,Cluster 1  | n =  2567,t1
20080201080886,NA,Cluster 2  | n =  255,t1
20080201080893,NA,Cluster 1  | n =  2567,t1
20080201080904,NA,Cluster 3  | n =  2178,t1
20080201080905,NA,Cluster 1  | n =  2567,t1
20080201080906,NA,Cluster 1  | n =  2567,t1
20080201080907,NA,Cluster 3  | n =  2178,t1
20080201080912,NA,Cluster 1  | n =  2567,t1
20080201080913,NA,Cluster 3  | n =  2178,t1
20080201080914,NA,Cluster 3  | n =  2178,t1
20080201080946,NA,Cluster 1  | n =  2567,t1
20080201080955,NA,Cluster 1  | n =  2567,t1
20080201080961,NA,Cluster 3  | n =  2178,t1
20080201080970,NA,Cluster 2  | n =  255,t1
20080201080982,NA,Cluster 2  | n =  255,t1
20080201080985,NA,Cluster 1  | n =  2567,t1
20080201080995,NA,Cluster 3  | n =  2178,t1
20080201081016,NA,Cluster 1  | n =  2567,t1
20080201081043,NA,Cluster 3  | n =  2178,t1
20080201081045,NA,Cluster 1  | n =  2567,t1
20080201081047,NA,Cluster 3  | n =  2178,t1
20080201081048,NA,Cluster 1  | n =  2567,t1
20080201081069,NA,Cluster 3  | n =  2178,t1
20080201081071,NA,Cluster 1  | n =  2567,t1
20080201081073,NA,Cluster 3  | n =  2178,t1
20080201081077,NA,Cluster 1  | n =  2567,t1
20080201081081,NA,Cluster 1  | n =  2567,t1
20080201081085,NA,Cluster 3  | n =  2178,t1
20080201081114,NA,Cluster 1  | n =  2567,t1
