ID,pair_id,cluster,time
20140502140884,1,Cluster 1  | n =  1674,t1
20140503142370,69,Cluster 3  | n =  1454,t1
20140503142385,70,Cluster 3  | n =  1454,t1
20140503142405,71,Cluster 1  | n =  1674,t1
20140503142430,72,Cluster 2  | n =  352,t1
20140503142448,73,Cluster 1  | n =  1674,t1
20140503142457,74,Cluster 1  | n =  1674,t1
20140503142461,75,Cluster 1  | n =  1674,t1
20140503142463,76,Cluster 2  | n =  352,t1
20140503142529,77,Cluster 1  | n =  1674,t1
20140504140019,78,Cluster 3  | n =  1454,t1
20140504140021,79,Cluster 1  | n =  1674,t1
20140504140025,80,Cluster 1  | n =  1674,t1
20140504140032,81,Cluster 1  | n =  1674,t1
20140504140046,82,Cluster 1  | n =  1674,t1
20140504140049,83,Cluster 2  | n =  352,t1
20140504140054,85,Cluster 2  | n =  352,t1
20140504140055,86,Cluster 1  | n =  1674,t1
20140504140065,87,Cluster 3  | n =  1454,t1
20140504140068,88,Cluster 1  | n =  1674,t1
20140504140104,90,Cluster 3  | n =  1454,t1
20140504140111,91,Cluster 1  | n =  1674,t1
20140504140132,92,Cluster 1  | n =  1674,t1
20140504140135,93,Cluster 1  | n =  1674,t1
20140504140139,94,Cluster 3  | n =  1454,t1
20140504140144,95,Cluster 3  | n =  1454,t1
20140504140154,96,Cluster 3  | n =  1454,t1
20140504140164,97,Cluster 3  | n =  1454,t1
20140504140500,98,Cluster 1  | n =  1674,t1
20140504140503,99,Cluster 2  | n =  352,t1
20140504140512,100,Cluster 1  | n =  1674,t1
20140504140514,101,Cluster 3  | n =  1454,t1
20140504140517,102,Cluster 1  | n =  1674,t1
20140504140524,103,Cluster 2  | n =  352,t1
20140504140527,104,Cluster 2  | n =  352,t1
20140504140533,105,Cluster 2  | n =  352,t1
20140504140542,107,Cluster 1  | n =  1674,t1
20140504140547,108,Cluster 1  | n =  1674,t1
20140504140551,109,Cluster 3  | n =  1454,t1
20140504140552,110,Cluster 1  | n =  1674,t1
20140504140553,111,Cluster 1  | n =  1674,t1
20140504140557,112,Cluster 1  | n =  1674,t1
20140504140559,113,Cluster 1  | n =  1674,t1
20140504140565,114,Cluster 3  | n =  1454,t1
20140504140573,115,Cluster 3  | n =  1454,t1
20140504140576,116,Cluster 1  | n =  1674,t1
20140504140604,117,Cluster 3  | n =  1454,t1
20140504140608,118,Cluster 3  | n =  1454,t1
20140504140611,119,Cluster 1  | n =  1674,t1
20140504140612,120,Cluster 2  | n =  352,t1
20140504140619,121,Cluster 1  | n =  1674,t1
20140504140620,122,Cluster 1  | n =  1674,t1
20140504140627,123,Cluster 1  | n =  1674,t1
20140504140632,124,Cluster 2  | n =  352,t1
20140504140640,125,Cluster 1  | n =  1674,t1
20140504140644,126,Cluster 1  | n =  1674,t1
20140504140645,127,Cluster 1  | n =  1674,t1
20140504140646,128,Cluster 3  | n =  1454,t1
20140504140647,129,Cluster 1  | n =  1674,t1
20140504140672,130,Cluster 3  | n =  1454,t1
20140504140676,131,Cluster 2  | n =  352,t1
20140504140692,132,Cluster 1  | n =  1674,t1
20140504140694,133,Cluster 2  | n =  352,t1
20140504140695,134,Cluster 3  | n =  1454,t1
20140504140706,135,Cluster 2  | n =  352,t1
20140504140715,136,Cluster 1  | n =  1674,t1
20140504140732,137,Cluster 1  | n =  1674,t1
20140504140744,138,Cluster 3  | n =  1454,t1
20140504140750,139,Cluster 3  | n =  1454,t1
20140504140752,140,Cluster 1  | n =  1674,t1
20140504140759,141,Cluster 1  | n =  1674,t1
20140504140760,142,Cluster 3  | n =  1454,t1
20140504140771,143,Cluster 3  | n =  1454,t1
20140504140773,144,Cluster 3  | n =  1454,t1
20140504140776,145,Cluster 1  | n =  1674,t1
20140504140778,146,Cluster 1  | n =  1674,t1
20140504140790,147,Cluster 1  | n =  1674,t1
20140504140793,148,Cluster 3  | n =  1454,t1
20140504140803,149,Cluster 1  | n =  1674,t1
20140504140808,150,Cluster 3  | n =  1454,t1
20140504140813,151,Cluster 3  | n =  1454,t1
20140504140824,152,Cluster 1  | n =  1674,t1
20140504140827,153,Cluster 1  | n =  1674,t1
20140504140834,154,Cluster 2  | n =  352,t1
20140504140842,155,Cluster 3  | n =  1454,t1
20140504140846,156,Cluster 1  | n =  1674,t1
20140504140859,157,Cluster 1  | n =  1674,t1
20140504140874,158,Cluster 3  | n =  1454,t1
20140504140881,159,Cluster 1  | n =  1674,t1
20140504140888,160,Cluster 1  | n =  1674,t1
20140504140901,161,Cluster 1  | n =  1674,t1
20140504140915,162,Cluster 3  | n =  1454,t1
20140504140917,163,Cluster 1  | n =  1674,t1
20140504140932,164,Cluster 3  | n =  1454,t1
20140504140936,165,Cluster 1  | n =  1674,t1
20140504140939,166,Cluster 3  | n =  1454,t1
20140504140944,167,Cluster 1  | n =  1674,t1
20140504140960,169,Cluster 3  | n =  1454,t1
20140504140962,170,Cluster 1  | n =  1674,t1
20140504140981,171,Cluster 1  | n =  1674,t1
20140504140985,172,Cluster 1  | n =  1674,t1
20140504140993,173,Cluster 1  | n =  1674,t1
20140504140995,174,Cluster 3  | n =  1454,t1
20140504141010,175,Cluster 3  | n =  1454,t1
20140504141012,176,Cluster 1  | n =  1674,t1
20140504141020,177,Cluster 2  | n =  352,t1
20140504141021,178,Cluster 2  | n =  352,t1
20140504141029,179,Cluster 1  | n =  1674,t1
20140504141034,180,Cluster 2  | n =  352,t1
20140504141038,181,Cluster 1  | n =  1674,t1
20140504141039,182,Cluster 3  | n =  1454,t1
20140504141040,183,Cluster 3  | n =  1454,t1
20140504141042,184,Cluster 2  | n =  352,t1
20140504141052,185,Cluster 1  | n =  1674,t1
20140504141064,186,Cluster 1  | n =  1674,t1
20140504141066,187,Cluster 1  | n =  1674,t1
20140504141071,188,Cluster 3  | n =  1454,t1
20140504141074,189,Cluster 3  | n =  1454,t1
20140504141076,190,Cluster 3  | n =  1454,t1
20140504141079,191,Cluster 1  | n =  1674,t1
20140504141080,192,Cluster 3  | n =  1454,t1
20140504141107,193,Cluster 1  | n =  1674,t1
20140504141120,194,Cluster 3  | n =  1454,t1
20140504141125,195,Cluster 3  | n =  1454,t1
20140504141128,196,Cluster 1  | n =  1674,t1
20140504141131,197,Cluster 3  | n =  1454,t1
20140504141132,198,Cluster 3  | n =  1454,t1
20140504141148,199,Cluster 3  | n =  1454,t1
20140504141159,200,Cluster 3  | n =  1454,t1
20140504141164,201,Cluster 1  | n =  1674,t1
20140504141169,202,Cluster 3  | n =  1454,t1
20140504141177,203,Cluster 1  | n =  1674,t1
20140504141181,204,Cluster 1  | n =  1674,t1
20140504141189,205,Cluster 3  | n =  1454,t1
20140504141191,206,Cluster 3  | n =  1454,t1
20140504141192,207,Cluster 1  | n =  1674,t1
20140504141202,208,Cluster 1  | n =  1674,t1
20140504141208,209,Cluster 1  | n =  1674,t1
20140504141216,210,Cluster 1  | n =  1674,t1
20140504141232,212,Cluster 1  | n =  1674,t1
20140504141235,213,Cluster 1  | n =  1674,t1
20140504141239,214,Cluster 3  | n =  1454,t1
20140504141240,215,Cluster 1  | n =  1674,t1
20140504141243,216,Cluster 1  | n =  1674,t1
20140504141245,217,Cluster 1  | n =  1674,t1
20140504141252,218,Cluster 3  | n =  1454,t1
20140504141258,219,Cluster 1  | n =  1674,t1
20140504141274,220,Cluster 3  | n =  1454,t1
20140504141277,221,Cluster 3  | n =  1454,t1
20140504141281,222,Cluster 1  | n =  1674,t1
20140504141286,223,Cluster 1  | n =  1674,t1
20140504141287,224,Cluster 3  | n =  1454,t1
20140504141292,225,Cluster 3  | n =  1454,t1
20140504141295,226,Cluster 3  | n =  1454,t1
20140504141301,228,Cluster 3  | n =  1454,t1
20140504141302,229,Cluster 3  | n =  1454,t1
20140504141313,230,Cluster 1  | n =  1674,t1
20140504141329,231,Cluster 3  | n =  1454,t1
20140504141330,232,Cluster 1  | n =  1674,t1
20140504141339,233,Cluster 3  | n =  1454,t1
20140504141360,234,Cluster 1  | n =  1674,t1
20140504141362,235,Cluster 1  | n =  1674,t1
20140504141368,236,Cluster 1  | n =  1674,t1
20140504141369,237,Cluster 1  | n =  1674,t1
20140504141374,238,Cluster 3  | n =  1454,t1
20140504141393,239,Cluster 3  | n =  1454,t1
20140504141398,240,Cluster 3  | n =  1454,t1
20140504141401,241,Cluster 3  | n =  1454,t1
20140504141408,242,Cluster 3  | n =  1454,t1
20140504141416,243,Cluster 3  | n =  1454,t1
20140504141417,244,Cluster 1  | n =  1674,t1
20140504141418,245,Cluster 3  | n =  1454,t1
20140504141423,246,Cluster 3  | n =  1454,t1
20140504141428,247,Cluster 1  | n =  1674,t1
20140504141445,248,Cluster 3  | n =  1454,t1
20140504141449,249,Cluster 1  | n =  1674,t1
20140504141455,250,Cluster 3  | n =  1454,t1
20140504141458,251,Cluster 1  | n =  1674,t1
20140504141461,252,Cluster 1  | n =  1674,t1
20140504141475,253,Cluster 1  | n =  1674,t1
20140504141480,254,Cluster 1  | n =  1674,t1
20140504141489,255,Cluster 1  | n =  1674,t1
20140504141506,257,Cluster 3  | n =  1454,t1
20140504141508,258,Cluster 1  | n =  1674,t1
20140504141510,259,Cluster 1  | n =  1674,t1
20140504141515,260,Cluster 1  | n =  1674,t1
20140504141516,261,Cluster 1  | n =  1674,t1
20140504141520,262,Cluster 1  | n =  1674,t1
20140504141530,263,Cluster 2  | n =  352,t1
20140504141535,265,Cluster 3  | n =  1454,t1
20140504141544,266,Cluster 3  | n =  1454,t1
20140504141546,267,Cluster 2  | n =  352,t1
20140504141561,268,Cluster 3  | n =  1454,t1
20140504141568,269,Cluster 1  | n =  1674,t1
20140504141570,270,Cluster 1  | n =  1674,t1
20140504141582,271,Cluster 1  | n =  1674,t1
20140504141585,272,Cluster 2  | n =  352,t1
20140504141587,273,Cluster 3  | n =  1454,t1
20140504141601,274,Cluster 3  | n =  1454,t1
20140504141618,275,Cluster 3  | n =  1454,t1
20140504141634,276,Cluster 3  | n =  1454,t1
20140504141636,277,Cluster 3  | n =  1454,t1
20140504141642,278,Cluster 3  | n =  1454,t1
20140504141677,279,Cluster 3  | n =  1454,t1
20140504141683,280,Cluster 3  | n =  1454,t1
20140504141688,281,Cluster 3  | n =  1454,t1
20140504141689,282,Cluster 1  | n =  1674,t1
20140504141696,283,Cluster 1  | n =  1674,t1
20140504141713,284,Cluster 1  | n =  1674,t1
20140504141728,285,Cluster 1  | n =  1674,t1
20140504141730,286,Cluster 1  | n =  1674,t1
20140504141733,287,Cluster 3  | n =  1454,t1
20140504141745,288,Cluster 1  | n =  1674,t1
20140504141748,289,Cluster 3  | n =  1454,t1
20140504141749,290,Cluster 1  | n =  1674,t1
20140504141755,291,Cluster 3  | n =  1454,t1
20140504141760,292,Cluster 3  | n =  1454,t1
20140504141769,293,Cluster 1  | n =  1674,t1
20140504141770,294,Cluster 1  | n =  1674,t1
20140504141778,295,Cluster 3  | n =  1454,t1
20140504141781,296,Cluster 3  | n =  1454,t1
20140504141786,297,Cluster 3  | n =  1454,t1
20140504141788,298,Cluster 3  | n =  1454,t1
20140504141790,299,Cluster 1  | n =  1674,t1
20140504141807,300,Cluster 3  | n =  1454,t1
20140504141821,301,Cluster 2  | n =  352,t1
20140504141825,302,Cluster 2  | n =  352,t1
20140504141840,303,Cluster 1  | n =  1674,t1
20140504141844,304,Cluster 1  | n =  1674,t1
20140504141846,305,Cluster 1  | n =  1674,t1
20140504141849,306,Cluster 3  | n =  1454,t1
20140504141871,307,Cluster 3  | n =  1454,t1
20140504141877,308,Cluster 1  | n =  1674,t1
20140504141886,309,Cluster 3  | n =  1454,t1
20140504141892,310,Cluster 1  | n =  1674,t1
20140504141911,311,Cluster 3  | n =  1454,t1
20140504141939,312,Cluster 2  | n =  352,t1
20140504141942,313,Cluster 3  | n =  1454,t1
20140504141957,314,Cluster 3  | n =  1454,t1
20140504141958,315,Cluster 3  | n =  1454,t1
20140504141965,316,Cluster 3  | n =  1454,t1
20140504141967,317,Cluster 1  | n =  1674,t1
20140504141968,318,Cluster 3  | n =  1454,t1
20140504141970,319,Cluster 2  | n =  352,t1
20140504141973,320,Cluster 2  | n =  352,t1
20140504141976,321,Cluster 1  | n =  1674,t1
20140504141978,322,Cluster 1  | n =  1674,t1
20140504141979,323,Cluster 1  | n =  1674,t1
20140504141981,324,Cluster 3  | n =  1454,t1
20140504141985,325,Cluster 3  | n =  1454,t1
20140504141989,326,Cluster 1  | n =  1674,t1
20140504142005,327,Cluster 1  | n =  1674,t1
20140504142013,328,Cluster 1  | n =  1674,t1
20140504142015,329,Cluster 1  | n =  1674,t1
20140504142029,330,Cluster 3  | n =  1454,t1
20140504142031,331,Cluster 3  | n =  1454,t1
20140504142033,332,Cluster 1  | n =  1674,t1
20140504142042,333,Cluster 1  | n =  1674,t1
20140504142046,334,Cluster 1  | n =  1674,t1
20140504142047,335,Cluster 1  | n =  1674,t1
20140504142065,336,Cluster 3  | n =  1454,t1
20140504142068,337,Cluster 1  | n =  1674,t1
20140504142069,338,Cluster 3  | n =  1454,t1
20140504142085,339,Cluster 1  | n =  1674,t1
20140504142097,340,Cluster 2  | n =  352,t1
20140504142100,341,Cluster 1  | n =  1674,t1
20140504142106,342,Cluster 3  | n =  1454,t1
20140504142116,343,Cluster 1  | n =  1674,t1
20140504142121,344,Cluster 1  | n =  1674,t1
20140504142129,345,Cluster 1  | n =  1674,t1
20140504142139,346,Cluster 3  | n =  1454,t1
20140504142144,347,Cluster 1  | n =  1674,t1
20140504142145,348,Cluster 1  | n =  1674,t1
20140504142147,349,Cluster 3  | n =  1454,t1
20140504142148,350,Cluster 3  | n =  1454,t1
20140504142153,351,Cluster 1  | n =  1674,t1
20140504142155,352,Cluster 1  | n =  1674,t1
20140504142156,353,Cluster 1  | n =  1674,t1
20140504142161,354,Cluster 3  | n =  1454,t1
20140504142165,355,Cluster 1  | n =  1674,t1
20140504142170,356,Cluster 2  | n =  352,t1
20140504142171,357,Cluster 1  | n =  1674,t1
20140504142178,358,Cluster 3  | n =  1454,t1
20140504142180,359,Cluster 1  | n =  1674,t1
20140504142190,360,Cluster 3  | n =  1454,t1
20140504142193,361,Cluster 3  | n =  1454,t1
20140504142200,362,Cluster 1  | n =  1674,t1
20140504142204,363,Cluster 1  | n =  1674,t1
20140504142216,364,Cluster 2  | n =  352,t1
20140504142228,365,Cluster 3  | n =  1454,t1
20140504142232,366,Cluster 1  | n =  1674,t1
20140504142234,367,Cluster 1  | n =  1674,t1
20140504142237,368,Cluster 1  | n =  1674,t1
20140504142250,369,Cluster 3  | n =  1454,t1
20140504142266,370,Cluster 1  | n =  1674,t1
20140504142273,371,Cluster 3  | n =  1454,t1
20140504142275,372,Cluster 1  | n =  1674,t1
20140504142289,373,Cluster 3  | n =  1454,t1
20140504142291,374,Cluster 3  | n =  1454,t1
20140504142294,375,Cluster 3  | n =  1454,t1
20140504142296,376,Cluster 3  | n =  1454,t1
20140504142306,377,Cluster 3  | n =  1454,t1
20140504142311,378,Cluster 1  | n =  1674,t1
20140504142313,379,Cluster 3  | n =  1454,t1
20140504142316,380,Cluster 1  | n =  1674,t1
20140504142320,381,Cluster 3  | n =  1454,t1
20140504142321,382,Cluster 3  | n =  1454,t1
20140504142328,383,Cluster 1  | n =  1674,t1
20140504142331,384,Cluster 3  | n =  1454,t1
20140504142336,385,Cluster 3  | n =  1454,t1
20140504142351,386,Cluster 1  | n =  1674,t1
20140504142359,387,Cluster 3  | n =  1454,t1
20140504142360,388,Cluster 2  | n =  352,t1
20140504142363,389,Cluster 3  | n =  1454,t1
20140504142365,390,Cluster 3  | n =  1454,t1
20140504142368,391,Cluster 3  | n =  1454,t1
20140504142371,392,Cluster 1  | n =  1674,t1
20140504142374,393,Cluster 1  | n =  1674,t1
20140504142379,394,Cluster 1  | n =  1674,t1
20140504142385,395,Cluster 1  | n =  1674,t1
20140504142412,396,Cluster 1  | n =  1674,t1
20140504142415,397,Cluster 3  | n =  1454,t1
20140504142416,398,Cluster 3  | n =  1454,t1
20140504142418,399,Cluster 1  | n =  1674,t1
20140504142422,400,Cluster 1  | n =  1674,t1
20140504142444,401,Cluster 1  | n =  1674,t1
20140504142446,402,Cluster 1  | n =  1674,t1
20140504142447,403,Cluster 1  | n =  1674,t1
20140504142450,404,Cluster 3  | n =  1454,t1
20140504142466,405,Cluster 3  | n =  1454,t1
20140504142477,406,Cluster 1  | n =  1674,t1
20140504142481,407,Cluster 1  | n =  1674,t1
20140504142490,408,Cluster 3  | n =  1454,t1
20140504142500,409,Cluster 1  | n =  1674,t1
20140504142507,410,Cluster 1  | n =  1674,t1
20140504142510,411,Cluster 3  | n =  1454,t1
20140505140033,412,Cluster 3  | n =  1454,t1
20140505140137,413,Cluster 3  | n =  1454,t1
20140505140500,414,Cluster 1  | n =  1674,t1
20140505140525,415,Cluster 1  | n =  1674,t1
20140505140639,416,Cluster 3  | n =  1454,t1
20140505140754,417,Cluster 1  | n =  1674,t1
20140505140760,418,Cluster 1  | n =  1674,t1
20140505140792,419,Cluster 1  | n =  1674,t1
20140505140799,421,Cluster 3  | n =  1454,t1
20140505140817,422,Cluster 3  | n =  1454,t1
20140505140826,423,Cluster 3  | n =  1454,t1
20140505140828,424,Cluster 3  | n =  1454,t1
20140505140879,425,Cluster 1  | n =  1674,t1
20140505140947,426,Cluster 3  | n =  1454,t1
20140505140999,427,Cluster 1  | n =  1674,t1
20140505141089,428,Cluster 3  | n =  1454,t1
20140505141156,430,Cluster 1  | n =  1674,t1
20140505141208,431,Cluster 3  | n =  1454,t1
20140505141225,432,Cluster 1  | n =  1674,t1
20140505141293,433,Cluster 2  | n =  352,t1
20140505141458,434,Cluster 3  | n =  1454,t1
20140505141469,435,Cluster 3  | n =  1454,t1
20140505141565,436,Cluster 3  | n =  1454,t1
20140505141618,437,Cluster 1  | n =  1674,t1
20140505141658,438,Cluster 1  | n =  1674,t1
20140505141699,439,Cluster 3  | n =  1454,t1
20140505141827,440,Cluster 3  | n =  1454,t1
20140505141891,441,Cluster 1  | n =  1674,t1
20140505141892,442,Cluster 3  | n =  1454,t1
20140505141973,443,Cluster 3  | n =  1454,t1
20140505141982,444,Cluster 1  | n =  1674,t1
20140505142037,445,Cluster 1  | n =  1674,t1
20140505142056,446,Cluster 1  | n =  1674,t1
20140505142154,447,Cluster 1  | n =  1674,t1
20140505142188,448,Cluster 3  | n =  1454,t1
20140505142215,449,Cluster 3  | n =  1454,t1
20140505142391,450,Cluster 1  | n =  1674,t1
20140505142499,451,Cluster 1  | n =  1674,t1
20140505142522,452,Cluster 1  | n =  1674,t1
20140603140512,453,Cluster 3  | n =  1454,t1
20140603141222,454,Cluster 3  | n =  1454,t1
20140603142334,455,Cluster 1  | n =  1674,t1
20140604140152,456,Cluster 1  | n =  1674,t1
20140604140506,457,Cluster 2  | n =  352,t1
20140604140513,458,Cluster 1  | n =  1674,t1
20140604140521,459,Cluster 1  | n =  1674,t1
20140604140549,460,Cluster 1  | n =  1674,t1
20140604140609,461,Cluster 1  | n =  1674,t1
20140604140653,462,Cluster 3  | n =  1454,t1
20140604140699,463,Cluster 1  | n =  1674,t1
20140604140763,464,Cluster 1  | n =  1674,t1
20140604140781,465,Cluster 2  | n =  352,t1
20140604140820,466,Cluster 3  | n =  1454,t1
20140604140851,467,Cluster 1  | n =  1674,t1
20140604140861,468,Cluster 1  | n =  1674,t1
20140604140907,469,Cluster 1  | n =  1674,t1
20140604140942,470,Cluster 1  | n =  1674,t1
20140604140990,471,Cluster 1  | n =  1674,t1
20140604141015,472,Cluster 1  | n =  1674,t1
20140604141111,474,Cluster 1  | n =  1674,t1
20140604141141,475,Cluster 1  | n =  1674,t1
20140604141142,476,Cluster 1  | n =  1674,t1
20140604141156,477,Cluster 3  | n =  1454,t1
20140604141176,478,Cluster 1  | n =  1674,t1
20140604141218,480,Cluster 1  | n =  1674,t1
20140604141219,481,Cluster 3  | n =  1454,t1
20140604141291,482,Cluster 1  | n =  1674,t1
20140604141300,483,Cluster 1  | n =  1674,t1
20140604141310,484,Cluster 3  | n =  1454,t1
20140604141331,485,Cluster 3  | n =  1454,t1
20140604141336,486,Cluster 1  | n =  1674,t1
20140604141402,487,Cluster 3  | n =  1454,t1
20140604141424,488,Cluster 2  | n =  352,t1
20140604141431,489,Cluster 1  | n =  1674,t1
20140604141512,490,Cluster 1  | n =  1674,t1
20140604141554,491,Cluster 3  | n =  1454,t1
20140604141588,492,Cluster 1  | n =  1674,t1
20140604141612,493,Cluster 1  | n =  1674,t1
20140604141615,494,Cluster 1  | n =  1674,t1
20140604141714,496,Cluster 1  | n =  1674,t1
20140604141720,497,Cluster 1  | n =  1674,t1
20140604141732,498,Cluster 1  | n =  1674,t1
20140604141740,499,Cluster 1  | n =  1674,t1
20140604141752,500,Cluster 2  | n =  352,t1
20140604141757,501,Cluster 1  | n =  1674,t1
20140604141759,502,Cluster 1  | n =  1674,t1
20140604141834,504,Cluster 1  | n =  1674,t1
20140604141875,505,Cluster 1  | n =  1674,t1
20140604142025,506,Cluster 2  | n =  352,t1
20140604142036,507,Cluster 1  | n =  1674,t1
20140604142055,508,Cluster 3  | n =  1454,t1
20140604142096,509,Cluster 2  | n =  352,t1
20140604142142,510,Cluster 3  | n =  1454,t1
20140604142194,511,Cluster 3  | n =  1454,t1
20140604142205,512,Cluster 1  | n =  1674,t1
20140604142207,513,Cluster 3  | n =  1454,t1
20140604142240,514,Cluster 3  | n =  1454,t1
20140604142244,515,Cluster 3  | n =  1454,t1
20140604142255,516,Cluster 1  | n =  1674,t1
20140604142267,517,Cluster 1  | n =  1674,t1
20140604142303,518,Cluster 3  | n =  1454,t1
20140604142322,519,Cluster 2  | n =  352,t1
20140604142343,520,Cluster 1  | n =  1674,t1
20140604142370,521,Cluster 1  | n =  1674,t1
20140604142389,522,Cluster 3  | n =  1454,t1
20140604142424,523,Cluster 1  | n =  1674,t1
20140604142474,524,Cluster 2  | n =  352,t1
20140605140010,525,Cluster 2  | n =  352,t1
20140605140012,526,Cluster 3  | n =  1454,t1
20140605140059,528,Cluster 3  | n =  1454,t1
20140605140062,529,Cluster 3  | n =  1454,t1
20140605140071,530,Cluster 3  | n =  1454,t1
20140605140077,531,Cluster 3  | n =  1454,t1
20140605140083,532,Cluster 3  | n =  1454,t1
20140605140097,533,Cluster 1  | n =  1674,t1
20140605140121,534,Cluster 1  | n =  1674,t1
20140605140135,535,Cluster 1  | n =  1674,t1
20140605140136,536,Cluster 3  | n =  1454,t1
20140605140138,537,Cluster 1  | n =  1674,t1
20140605140140,538,Cluster 1  | n =  1674,t1
20140605140145,539,Cluster 1  | n =  1674,t1
20140605140148,540,Cluster 3  | n =  1454,t1
20140605140151,541,Cluster 3  | n =  1454,t1
20140605140156,542,Cluster 3  | n =  1454,t1
20140605140501,543,Cluster 1  | n =  1674,t1
20140605140502,544,Cluster 2  | n =  352,t1
20140605140508,545,Cluster 1  | n =  1674,t1
20140605140511,546,Cluster 3  | n =  1454,t1
20140605140517,547,Cluster 1  | n =  1674,t1
20140605140527,548,Cluster 3  | n =  1454,t1
20140605140536,549,Cluster 2  | n =  352,t1
20140605140540,550,Cluster 3  | n =  1454,t1
20140605140550,551,Cluster 3  | n =  1454,t1
20140605140552,552,Cluster 3  | n =  1454,t1
20140605140555,553,Cluster 3  | n =  1454,t1
20140605140571,554,Cluster 3  | n =  1454,t1
20140605140572,555,Cluster 1  | n =  1674,t1
20140605140577,556,Cluster 3  | n =  1454,t1
20140605140591,557,Cluster 3  | n =  1454,t1
20140605140594,558,Cluster 1  | n =  1674,t1
20140605140602,559,Cluster 1  | n =  1674,t1
20140605140608,560,Cluster 1  | n =  1674,t1
20140605140623,561,Cluster 1  | n =  1674,t1
20140605140628,562,Cluster 1  | n =  1674,t1
20140605140642,563,Cluster 3  | n =  1454,t1
20140605140645,564,Cluster 2  | n =  352,t1
20140605140651,565,Cluster 3  | n =  1454,t1
20140605140668,566,Cluster 2  | n =  352,t1
20140605140679,567,Cluster 1  | n =  1674,t1
20140605140684,568,Cluster 3  | n =  1454,t1
20140605140688,569,Cluster 2  | n =  352,t1
20140605140690,570,Cluster 1  | n =  1674,t1
20140605140705,571,Cluster 1  | n =  1674,t1
20140605140715,572,Cluster 3  | n =  1454,t1
20140605140733,573,Cluster 3  | n =  1454,t1
20140605140744,574,Cluster 1  | n =  1674,t1
20140605140748,575,Cluster 3  | n =  1454,t1
