ID,cluster,time
20180502180059,Cluster 1  |  n = 1280,t1
20180503181878,Cluster 2  |  n = 1309,t1
20180503181967,Cluster 2  |  n = 1309,t1
20180503181972,Cluster 2  |  n = 1309,t1
20180503182080,Cluster 1  |  n = 1280,t1
20180503182087,Cluster 1  |  n = 1280,t1
20180503182101,Cluster 2  |  n = 1309,t1
20180503182149,Cluster 3  |  n = 284,t1
20180503182168,Cluster 2  |  n = 1309,t1
20180503182176,Cluster 2  |  n = 1309,t1
20180503182180,Cluster 3  |  n = 284,t1
20180503182200,Cluster 2  |  n = 1309,t1
20180503182206,Cluster 1  |  n = 1280,t1
20180503182276,Cluster 2  |  n = 1309,t1
20180503182321,Cluster 1  |  n = 1280,t1
20180503182394,Cluster 2  |  n = 1309,t1
20180503182407,Cluster 3  |  n = 284,t1
20180503182429,Cluster 2  |  n = 1309,t1
20180503182460,Cluster 1  |  n = 1280,t1
20180503182465,Cluster 2  |  n = 1309,t1
20180503182473,Cluster 2  |  n = 1309,t1
20180503182541,Cluster 2  |  n = 1309,t1
20180504180016,Cluster 2  |  n = 1309,t1
20180504180050,Cluster 2  |  n = 1309,t1
20180504180051,Cluster 1  |  n = 1280,t1
20180504180070,Cluster 2  |  n = 1309,t1
20180504180071,Cluster 2  |  n = 1309,t1
20180504180091,Cluster 3  |  n = 284,t1
20180504180095,Cluster 1  |  n = 1280,t1
20180504180108,Cluster 3  |  n = 284,t1
20180504180501,Cluster 1  |  n = 1280,t1
20180504180504,Cluster 2  |  n = 1309,t1
20180504180511,Cluster 2  |  n = 1309,t1
20180504180525,Cluster 2  |  n = 1309,t1
20180504180526,Cluster 1  |  n = 1280,t1
20180504180530,Cluster 1  |  n = 1280,t1
20180504180532,Cluster 2  |  n = 1309,t1
20180504180535,Cluster 1  |  n = 1280,t1
20180504180546,Cluster 2  |  n = 1309,t1
20180504180561,Cluster 2  |  n = 1309,t1
20180504180564,Cluster 1  |  n = 1280,t1
20180504180578,Cluster 2  |  n = 1309,t1
20180504180586,Cluster 2  |  n = 1309,t1
20180504180592,Cluster 1  |  n = 1280,t1
20180504180594,Cluster 1  |  n = 1280,t1
20180504180605,Cluster 3  |  n = 284,t1
20180504180613,Cluster 2  |  n = 1309,t1
20180504180614,Cluster 3  |  n = 284,t1
20180504180619,Cluster 2  |  n = 1309,t1
20180504180622,Cluster 1  |  n = 1280,t1
20180504180623,Cluster 1  |  n = 1280,t1
20180504180626,Cluster 2  |  n = 1309,t1
20180504180635,Cluster 1  |  n = 1280,t1
20180504180640,Cluster 1  |  n = 1280,t1
20180504180643,Cluster 3  |  n = 284,t1
20180504180645,Cluster 2  |  n = 1309,t1
20180504180646,Cluster 1  |  n = 1280,t1
20180504180655,Cluster 2  |  n = 1309,t1
20180504180666,Cluster 1  |  n = 1280,t1
20180504180678,Cluster 1  |  n = 1280,t1
20180504180691,Cluster 2  |  n = 1309,t1
20180504180715,Cluster 3  |  n = 284,t1
20180504180718,Cluster 2  |  n = 1309,t1
20180504180721,Cluster 3  |  n = 284,t1
20180504180730,Cluster 2  |  n = 1309,t1
20180504180746,Cluster 1  |  n = 1280,t1
20180504180752,Cluster 2  |  n = 1309,t1
20180504180763,Cluster 2  |  n = 1309,t1
20180504180764,Cluster 1  |  n = 1280,t1
20180504180771,Cluster 1  |  n = 1280,t1
20180504180773,Cluster 2  |  n = 1309,t1
20180504180775,Cluster 1  |  n = 1280,t1
20180504180776,Cluster 2  |  n = 1309,t1
20180504180782,Cluster 2  |  n = 1309,t1
20180504180789,Cluster 1  |  n = 1280,t1
20180504180804,Cluster 2  |  n = 1309,t1
20180504180808,Cluster 2  |  n = 1309,t1
20180504180821,Cluster 2  |  n = 1309,t1
20180504180833,Cluster 2  |  n = 1309,t1
20180504180838,Cluster 2  |  n = 1309,t1
20180504180846,Cluster 1  |  n = 1280,t1
20180504180856,Cluster 2  |  n = 1309,t1
20180504180868,Cluster 2  |  n = 1309,t1
20180504180878,Cluster 1  |  n = 1280,t1
20180504180881,Cluster 1  |  n = 1280,t1
20180504180886,Cluster 1  |  n = 1280,t1
20180504180896,Cluster 3  |  n = 284,t1
20180504180912,Cluster 1  |  n = 1280,t1
20180504180913,Cluster 2  |  n = 1309,t1
20180504180914,Cluster 1  |  n = 1280,t1
20180504180941,Cluster 2  |  n = 1309,t1
20180504180955,Cluster 1  |  n = 1280,t1
20180504180969,Cluster 1  |  n = 1280,t1
20180504180993,Cluster 1  |  n = 1280,t1
20180504180998,Cluster 2  |  n = 1309,t1
20180504181003,Cluster 1  |  n = 1280,t1
20180504181012,Cluster 3  |  n = 284,t1
20180504181026,Cluster 1  |  n = 1280,t1
20180504181031,Cluster 2  |  n = 1309,t1
20180504181046,Cluster 2  |  n = 1309,t1
20180504181048,Cluster 2  |  n = 1309,t1
20180504181049,Cluster 3  |  n = 284,t1
20180504181051,Cluster 1  |  n = 1280,t1
20180504181070,Cluster 2  |  n = 1309,t1
20180504181088,Cluster 2  |  n = 1309,t1
20180504181089,Cluster 1  |  n = 1280,t1
20180504181091,Cluster 1  |  n = 1280,t1
20180504181095,Cluster 1  |  n = 1280,t1
20180504181110,Cluster 2  |  n = 1309,t1
20180504181134,Cluster 1  |  n = 1280,t1
20180504181144,Cluster 2  |  n = 1309,t1
20180504181148,Cluster 1  |  n = 1280,t1
20180504181153,Cluster 1  |  n = 1280,t1
20180504181155,Cluster 2  |  n = 1309,t1
20180504181156,Cluster 2  |  n = 1309,t1
20180504181159,Cluster 3  |  n = 284,t1
20180504181162,Cluster 1  |  n = 1280,t1
20180504181177,Cluster 3  |  n = 284,t1
20180504181185,Cluster 3  |  n = 284,t1
20180504181191,Cluster 1  |  n = 1280,t1
20180504181192,Cluster 1  |  n = 1280,t1
20180504181204,Cluster 3  |  n = 284,t1
20180504181223,Cluster 1  |  n = 1280,t1
20180504181226,Cluster 2  |  n = 1309,t1
20180504181234,Cluster 1  |  n = 1280,t1
20180504181245,Cluster 2  |  n = 1309,t1
20180504181260,Cluster 3  |  n = 284,t1
20180504181261,Cluster 2  |  n = 1309,t1
20180504181273,Cluster 1  |  n = 1280,t1
20180504181291,Cluster 2  |  n = 1309,t1
20180504181292,Cluster 1  |  n = 1280,t1
20180504181295,Cluster 3  |  n = 284,t1
20180504181310,Cluster 1  |  n = 1280,t1
20180504181318,Cluster 3  |  n = 284,t1
20180504181319,Cluster 1  |  n = 1280,t1
20180504181320,Cluster 1  |  n = 1280,t1
20180504181324,Cluster 1  |  n = 1280,t1
20180504181343,Cluster 3  |  n = 284,t1
20180504181345,Cluster 2  |  n = 1309,t1
20180504181350,Cluster 2  |  n = 1309,t1
20180504181353,Cluster 2  |  n = 1309,t1
20180504181354,Cluster 2  |  n = 1309,t1
20180504181360,Cluster 3  |  n = 284,t1
20180504181378,Cluster 2  |  n = 1309,t1
20180504181379,Cluster 2  |  n = 1309,t1
20180504181382,Cluster 1  |  n = 1280,t1
20180504181416,Cluster 1  |  n = 1280,t1
20180504181419,Cluster 2  |  n = 1309,t1
20180504181420,Cluster 2  |  n = 1309,t1
20180504181423,Cluster 2  |  n = 1309,t1
20180504181432,Cluster 1  |  n = 1280,t1
20180504181435,Cluster 2  |  n = 1309,t1
20180504181440,Cluster 1  |  n = 1280,t1
20180504181448,Cluster 1  |  n = 1280,t1
20180504181454,Cluster 2  |  n = 1309,t1
20180504181468,Cluster 1  |  n = 1280,t1
20180504181477,Cluster 3  |  n = 284,t1
20180504181478,Cluster 2  |  n = 1309,t1
20180504181481,Cluster 2  |  n = 1309,t1
20180504181482,Cluster 3  |  n = 284,t1
20180504181498,Cluster 3  |  n = 284,t1
20180504181512,Cluster 1  |  n = 1280,t1
20180504181518,Cluster 1  |  n = 1280,t1
20180504181522,Cluster 1  |  n = 1280,t1
20180504181528,Cluster 2  |  n = 1309,t1
20180504181531,Cluster 2  |  n = 1309,t1
20180504181536,Cluster 1  |  n = 1280,t1
20180504181541,Cluster 2  |  n = 1309,t1
20180504181543,Cluster 1  |  n = 1280,t1
20180504181562,Cluster 1  |  n = 1280,t1
20180504181570,Cluster 1  |  n = 1280,t1
20180504181571,Cluster 2  |  n = 1309,t1
20180504181588,Cluster 2  |  n = 1309,t1
20180504181602,Cluster 2  |  n = 1309,t1
20180504181603,Cluster 2  |  n = 1309,t1
20180504181605,Cluster 1  |  n = 1280,t1
20180504181607,Cluster 2  |  n = 1309,t1
20180504181620,Cluster 2  |  n = 1309,t1
20180504181629,Cluster 2  |  n = 1309,t1
20180504181636,Cluster 1  |  n = 1280,t1
20180504181649,Cluster 1  |  n = 1280,t1
20180504181650,Cluster 2  |  n = 1309,t1
20180504181651,Cluster 2  |  n = 1309,t1
20180504181659,Cluster 2  |  n = 1309,t1
20180504181662,Cluster 1  |  n = 1280,t1
20180504181670,Cluster 1  |  n = 1280,t1
20180504181684,Cluster 2  |  n = 1309,t1
20180504181697,Cluster 2  |  n = 1309,t1
20180504181702,Cluster 1  |  n = 1280,t1
20180504181703,Cluster 1  |  n = 1280,t1
20180504181708,Cluster 2  |  n = 1309,t1
20180504181719,Cluster 1  |  n = 1280,t1
20180504181748,Cluster 3  |  n = 284,t1
20180504181751,Cluster 3  |  n = 284,t1
20180504181754,Cluster 2  |  n = 1309,t1
20180504181755,Cluster 1  |  n = 1280,t1
20180504181756,Cluster 1  |  n = 1280,t1
20180504181764,Cluster 1  |  n = 1280,t1
20180504181765,Cluster 2  |  n = 1309,t1
20180504181769,Cluster 3  |  n = 284,t1
20180504181772,Cluster 3  |  n = 284,t1
20180504181774,Cluster 3  |  n = 284,t1
20180504181781,Cluster 1  |  n = 1280,t1
20180504181782,Cluster 3  |  n = 284,t1
20180504181785,Cluster 2  |  n = 1309,t1
20180504181794,Cluster 3  |  n = 284,t1
20180504181795,Cluster 1  |  n = 1280,t1
20180504181812,Cluster 2  |  n = 1309,t1
20180504181826,Cluster 2  |  n = 1309,t1
20180504181830,Cluster 1  |  n = 1280,t1
20180504181834,Cluster 1  |  n = 1280,t1
20180504181845,Cluster 3  |  n = 284,t1
20180504181875,Cluster 2  |  n = 1309,t1
20180504181881,Cluster 2  |  n = 1309,t1
20180504181888,Cluster 2  |  n = 1309,t1
20180504181895,Cluster 2  |  n = 1309,t1
20180504181901,Cluster 3  |  n = 284,t1
20180504181910,Cluster 1  |  n = 1280,t1
20180504181924,Cluster 2  |  n = 1309,t1
20180504181933,Cluster 3  |  n = 284,t1
20180504181938,Cluster 2  |  n = 1309,t1
20180504181943,Cluster 3  |  n = 284,t1
20180504181965,Cluster 1  |  n = 1280,t1
20180504181966,Cluster 2  |  n = 1309,t1
20180504181970,Cluster 2  |  n = 1309,t1
20180504181974,Cluster 1  |  n = 1280,t1
20180504181995,Cluster 1  |  n = 1280,t1
20180504181998,Cluster 1  |  n = 1280,t1
20180504181999,Cluster 2  |  n = 1309,t1
20180504182008,Cluster 2  |  n = 1309,t1
20180504182019,Cluster 2  |  n = 1309,t1
20180504182030,Cluster 1  |  n = 1280,t1
20180504182035,Cluster 2  |  n = 1309,t1
20180504182041,Cluster 1  |  n = 1280,t1
20180504182047,Cluster 2  |  n = 1309,t1
20180504182050,Cluster 2  |  n = 1309,t1
20180504182053,Cluster 1  |  n = 1280,t1
20180504182062,Cluster 1  |  n = 1280,t1
20180504182066,Cluster 2  |  n = 1309,t1
20180504182070,Cluster 3  |  n = 284,t1
20180504182072,Cluster 3  |  n = 284,t1
20180504182091,Cluster 1  |  n = 1280,t1
20180504182094,Cluster 2  |  n = 1309,t1
20180504182096,Cluster 1  |  n = 1280,t1
20180504182110,Cluster 1  |  n = 1280,t1
20180504182128,Cluster 2  |  n = 1309,t1
20180504182153,Cluster 2  |  n = 1309,t1
20180504182155,Cluster 3  |  n = 284,t1
20180504182158,Cluster 1  |  n = 1280,t1
20180504182173,Cluster 2  |  n = 1309,t1
20180504182179,Cluster 3  |  n = 284,t1
20180504182197,Cluster 1  |  n = 1280,t1
20180504182207,Cluster 1  |  n = 1280,t1
20180504182209,Cluster 1  |  n = 1280,t1
20180504182214,Cluster 2  |  n = 1309,t1
20180504182219,Cluster 2  |  n = 1309,t1
20180504182221,Cluster 1  |  n = 1280,t1
20180504182222,Cluster 2  |  n = 1309,t1
20180504182235,Cluster 1  |  n = 1280,t1
20180504182236,Cluster 2  |  n = 1309,t1
20180504182237,Cluster 1  |  n = 1280,t1
20180504182238,Cluster 1  |  n = 1280,t1
20180504182258,Cluster 1  |  n = 1280,t1
20180504182264,Cluster 2  |  n = 1309,t1
20180504182271,Cluster 1  |  n = 1280,t1
20180504182274,Cluster 1  |  n = 1280,t1
20180504182280,Cluster 2  |  n = 1309,t1
20180504182297,Cluster 2  |  n = 1309,t1
20180504182305,Cluster 3  |  n = 284,t1
20180504182321,Cluster 1  |  n = 1280,t1
20180504182322,Cluster 2  |  n = 1309,t1
20180504182324,Cluster 2  |  n = 1309,t1
20180504182329,Cluster 2  |  n = 1309,t1
20180504182333,Cluster 1  |  n = 1280,t1
20180504182334,Cluster 2  |  n = 1309,t1
20180504182353,Cluster 2  |  n = 1309,t1
20180504182359,Cluster 2  |  n = 1309,t1
20180504182361,Cluster 2  |  n = 1309,t1
20180504182374,Cluster 1  |  n = 1280,t1
20180504182384,Cluster 1  |  n = 1280,t1
20180504182394,Cluster 2  |  n = 1309,t1
20180504182402,Cluster 2  |  n = 1309,t1
20180504182406,Cluster 2  |  n = 1309,t1
20180504182410,Cluster 2  |  n = 1309,t1
20180504182417,Cluster 2  |  n = 1309,t1
20180504182426,Cluster 2  |  n = 1309,t1
20180504182433,Cluster 2  |  n = 1309,t1
20180504182448,Cluster 2  |  n = 1309,t1
20180504182458,Cluster 1  |  n = 1280,t1
20180504182473,Cluster 1  |  n = 1280,t1
20180504182475,Cluster 2  |  n = 1309,t1
20180504182476,Cluster 2  |  n = 1309,t1
20180504182477,Cluster 2  |  n = 1309,t1
20180504182478,Cluster 1  |  n = 1280,t1
20180504182480,Cluster 1  |  n = 1280,t1
20180504182484,Cluster 3  |  n = 284,t1
20180504182485,Cluster 1  |  n = 1280,t1
20180504182489,Cluster 1  |  n = 1280,t1
20180504182498,Cluster 1  |  n = 1280,t1
20180504182505,Cluster 1  |  n = 1280,t1
20180504182519,Cluster 2  |  n = 1309,t1
20180504182524,Cluster 2  |  n = 1309,t1
20180504182526,Cluster 3  |  n = 284,t1
20180504182539,Cluster 1  |  n = 1280,t1
20180504182540,Cluster 1  |  n = 1280,t1
20180504182545,Cluster 1  |  n = 1280,t1
20180505180169,Cluster 2  |  n = 1309,t1
20180505180571,Cluster 1  |  n = 1280,t1
20180505180753,Cluster 1  |  n = 1280,t1
20180505180763,Cluster 2  |  n = 1309,t1
20180505180820,Cluster 1  |  n = 1280,t1
20180505180887,Cluster 1  |  n = 1280,t1
20180505181036,Cluster 1  |  n = 1280,t1
20180505181049,Cluster 2  |  n = 1309,t1
20180505181150,Cluster 1  |  n = 1280,t1
20180505181191,Cluster 1  |  n = 1280,t1
20180505181219,Cluster 1  |  n = 1280,t1
20180505181422,Cluster 1  |  n = 1280,t1
20180505181502,Cluster 2  |  n = 1309,t1
20180505181881,Cluster 3  |  n = 284,t1
20180505181921,Cluster 2  |  n = 1309,t1
20180505181996,Cluster 1  |  n = 1280,t1
20180505182012,Cluster 2  |  n = 1309,t1
20180505182129,Cluster 3  |  n = 284,t1
20180505182147,Cluster 3  |  n = 284,t1
20180505182210,Cluster 1  |  n = 1280,t1
20180505182235,Cluster 1  |  n = 1280,t1
20180505182337,Cluster 1  |  n = 1280,t1
20180505182438,Cluster 2  |  n = 1309,t1
20180603180065,Cluster 2  |  n = 1309,t1
20180603180773,Cluster 2  |  n = 1309,t1
20180603180849,Cluster 1  |  n = 1280,t1
20180603181052,Cluster 2  |  n = 1309,t1
20180603181647,Cluster 2  |  n = 1309,t1
20180603182455,Cluster 1  |  n = 1280,t1
20180604180038,Cluster 2  |  n = 1309,t1
20180604180135,Cluster 1  |  n = 1280,t1
20180604180510,Cluster 1  |  n = 1280,t1
20180604180542,Cluster 2  |  n = 1309,t1
20180604180679,Cluster 2  |  n = 1309,t1
20180604180784,Cluster 3  |  n = 284,t1
20180604180844,Cluster 1  |  n = 1280,t1
20180604180936,Cluster 2  |  n = 1309,t1
20180604180937,Cluster 1  |  n = 1280,t1
20180604180957,Cluster 1  |  n = 1280,t1
20180604181016,Cluster 1  |  n = 1280,t1
20180604181044,Cluster 1  |  n = 1280,t1
20180604181056,Cluster 2  |  n = 1309,t1
20180604181075,Cluster 3  |  n = 284,t1
20180604181102,Cluster 2  |  n = 1309,t1
20180604181104,Cluster 3  |  n = 284,t1
20180604181252,Cluster 1  |  n = 1280,t1
20180604181330,Cluster 1  |  n = 1280,t1
20180604181357,Cluster 1  |  n = 1280,t1
20180604181376,Cluster 1  |  n = 1280,t1
20180604181405,Cluster 1  |  n = 1280,t1
20180604181441,Cluster 1  |  n = 1280,t1
20180604181467,Cluster 2  |  n = 1309,t1
20180604181493,Cluster 2  |  n = 1309,t1
20180604181513,Cluster 2  |  n = 1309,t1
20180604181589,Cluster 2  |  n = 1309,t1
20180604181611,Cluster 1  |  n = 1280,t1
20180604181618,Cluster 2  |  n = 1309,t1
20180604181642,Cluster 2  |  n = 1309,t1
20180604181715,Cluster 2  |  n = 1309,t1
20180604181743,Cluster 2  |  n = 1309,t1
20180604181804,Cluster 3  |  n = 284,t1
20180604181811,Cluster 2  |  n = 1309,t1
20180604181864,Cluster 1  |  n = 1280,t1
20180604181907,Cluster 1  |  n = 1280,t1
20180604181947,Cluster 2  |  n = 1309,t1
20180604182010,Cluster 3  |  n = 284,t1
20180604182014,Cluster 2  |  n = 1309,t1
20180604182061,Cluster 1  |  n = 1280,t1
20180604182065,Cluster 2  |  n = 1309,t1
20180604182086,Cluster 2  |  n = 1309,t1
20180604182172,Cluster 1  |  n = 1280,t1
20180604182185,Cluster 2  |  n = 1309,t1
20180604182298,Cluster 1  |  n = 1280,t1
20180604182398,Cluster 1  |  n = 1280,t1
20180604182411,Cluster 1  |  n = 1280,t1
20180604182424,Cluster 2  |  n = 1309,t1
20180604182468,Cluster 2  |  n = 1309,t1
20180605180007,Cluster 1  |  n = 1280,t1
20180605180035,Cluster 1  |  n = 1280,t1
20180605180046,Cluster 1  |  n = 1280,t1
20180605180071,Cluster 3  |  n = 284,t1
20180605180072,Cluster 2  |  n = 1309,t1
20180605180076,Cluster 3  |  n = 284,t1
20180605180094,Cluster 3  |  n = 284,t1
20180605180102,Cluster 1  |  n = 1280,t1
20180605180116,Cluster 2  |  n = 1309,t1
20180605180124,Cluster 1  |  n = 1280,t1
20180605180136,Cluster 1  |  n = 1280,t1
20180605180139,Cluster 1  |  n = 1280,t1
20180605180143,Cluster 1  |  n = 1280,t1
20180605180147,Cluster 2  |  n = 1309,t1
20180605180148,Cluster 1  |  n = 1280,t1
20180605180506,Cluster 3  |  n = 284,t1
20180605180521,Cluster 1  |  n = 1280,t1
20180605180530,Cluster 2  |  n = 1309,t1
20180605180538,Cluster 1  |  n = 1280,t1
20180605180548,Cluster 2  |  n = 1309,t1
20180605180549,Cluster 2  |  n = 1309,t1
20180605180555,Cluster 2  |  n = 1309,t1
20180605180566,Cluster 2  |  n = 1309,t1
20180605180582,Cluster 2  |  n = 1309,t1
20180605180592,Cluster 1  |  n = 1280,t1
20180605180604,Cluster 1  |  n = 1280,t1
20180605180609,Cluster 1  |  n = 1280,t1
20180605180618,Cluster 2  |  n = 1309,t1
20180605180621,Cluster 2  |  n = 1309,t1
20180605180624,Cluster 1  |  n = 1280,t1
20180605180625,Cluster 2  |  n = 1309,t1
20180605180630,Cluster 3  |  n = 284,t1
20180605180633,Cluster 1  |  n = 1280,t1
20180605180660,Cluster 1  |  n = 1280,t1
20180605180662,Cluster 2  |  n = 1309,t1
20180605180667,Cluster 1  |  n = 1280,t1
20180605180676,Cluster 3  |  n = 284,t1
20180605180680,Cluster 2  |  n = 1309,t1
20180605180695,Cluster 1  |  n = 1280,t1
20180605180700,Cluster 2  |  n = 1309,t1
20180605180714,Cluster 3  |  n = 284,t1
20180605180733,Cluster 1  |  n = 1280,t1
20180605180745,Cluster 1  |  n = 1280,t1
20180605180764,Cluster 2  |  n = 1309,t1
20180605180791,Cluster 2  |  n = 1309,t1
20180605180796,Cluster 1  |  n = 1280,t1
20180605180798,Cluster 1  |  n = 1280,t1
20180605180803,Cluster 1  |  n = 1280,t1
20180605180807,Cluster 2  |  n = 1309,t1
20180605180811,Cluster 2  |  n = 1309,t1
20180605180844,Cluster 1  |  n = 1280,t1
20180605180848,Cluster 2  |  n = 1309,t1
20180605180856,Cluster 2  |  n = 1309,t1
20180605180866,Cluster 1  |  n = 1280,t1
20180605180869,Cluster 2  |  n = 1309,t1
20180605180872,Cluster 1  |  n = 1280,t1
20180605180874,Cluster 1  |  n = 1280,t1
20180605180877,Cluster 1  |  n = 1280,t1
20180605180891,Cluster 1  |  n = 1280,t1
20180605180903,Cluster 1  |  n = 1280,t1
20180605180909,Cluster 2  |  n = 1309,t1
20180605180915,Cluster 2  |  n = 1309,t1
20180605180927,Cluster 1  |  n = 1280,t1
20180605180943,Cluster 1  |  n = 1280,t1
20180605180957,Cluster 1  |  n = 1280,t1
20180605180969,Cluster 3  |  n = 284,t1
20180605180982,Cluster 1  |  n = 1280,t1
20180605181010,Cluster 1  |  n = 1280,t1
20180605181016,Cluster 1  |  n = 1280,t1
20180605181017,Cluster 2  |  n = 1309,t1
20180605181021,Cluster 1  |  n = 1280,t1
20180605181025,Cluster 3  |  n = 284,t1
20180605181033,Cluster 2  |  n = 1309,t1
20180605181040,Cluster 1  |  n = 1280,t1
20180605181041,Cluster 1  |  n = 1280,t1
20180605181047,Cluster 2  |  n = 1309,t1
20180605181048,Cluster 1  |  n = 1280,t1
20180605181054,Cluster 2  |  n = 1309,t1
20180605181070,Cluster 1  |  n = 1280,t1
20180605181073,Cluster 1  |  n = 1280,t1
20180605181081,Cluster 3  |  n = 284,t1
20180605181085,Cluster 1  |  n = 1280,t1
20180605181089,Cluster 3  |  n = 284,t1
20180605181094,Cluster 1  |  n = 1280,t1
20180605181098,Cluster 1  |  n = 1280,t1
20180605181116,Cluster 2  |  n = 1309,t1
20180605181117,Cluster 1  |  n = 1280,t1
20180605181121,Cluster 2  |  n = 1309,t1
20180605181129,Cluster 1  |  n = 1280,t1
20180605181131,Cluster 2  |  n = 1309,t1
20180605181135,Cluster 2  |  n = 1309,t1
20180605181149,Cluster 1  |  n = 1280,t1
20180605181167,Cluster 1  |  n = 1280,t1
20180605181176,Cluster 1  |  n = 1280,t1
20180605181178,Cluster 2  |  n = 1309,t1
20180605181188,Cluster 3  |  n = 284,t1
20180605181194,Cluster 2  |  n = 1309,t1
20180605181201,Cluster 1  |  n = 1280,t1
20180605181202,Cluster 2  |  n = 1309,t1
20180605181208,Cluster 2  |  n = 1309,t1
20180605181220,Cluster 2  |  n = 1309,t1
20180605181221,Cluster 1  |  n = 1280,t1
20180605181225,Cluster 1  |  n = 1280,t1
20180605181247,Cluster 3  |  n = 284,t1
20180605181256,Cluster 1  |  n = 1280,t1
20180605181263,Cluster 3  |  n = 284,t1
20180605181277,Cluster 1  |  n = 1280,t1
20180605181310,Cluster 1  |  n = 1280,t1
20180605181319,Cluster 2  |  n = 1309,t1
20180605181331,Cluster 2  |  n = 1309,t1
20180605181335,Cluster 2  |  n = 1309,t1
20180605181342,Cluster 2  |  n = 1309,t1
20180605181350,Cluster 2  |  n = 1309,t1
20180605181353,Cluster 3  |  n = 284,t1
20180605181357,Cluster 2  |  n = 1309,t1
20180605181365,Cluster 1  |  n = 1280,t1
20180605181366,Cluster 1  |  n = 1280,t1
20180605181371,Cluster 1  |  n = 1280,t1
20180605181374,Cluster 2  |  n = 1309,t1
20180605181391,Cluster 1  |  n = 1280,t1
20180605181398,Cluster 1  |  n = 1280,t1
20180605181401,Cluster 3  |  n = 284,t1
20180605181403,Cluster 1  |  n = 1280,t1
20180605181405,Cluster 1  |  n = 1280,t1
20180605181406,Cluster 1  |  n = 1280,t1
20180605181407,Cluster 1  |  n = 1280,t1
20180605181409,Cluster 1  |  n = 1280,t1
20180605181412,Cluster 2  |  n = 1309,t1
20180605181429,Cluster 3  |  n = 284,t1
20180605181434,Cluster 1  |  n = 1280,t1
20180605181440,Cluster 1  |  n = 1280,t1
20180605181451,Cluster 1  |  n = 1280,t1
20180605181456,Cluster 1  |  n = 1280,t1
20180605181461,Cluster 2  |  n = 1309,t1
20180605181488,Cluster 1  |  n = 1280,t1
20180605181501,Cluster 1  |  n = 1280,t1
20180605181505,Cluster 1  |  n = 1280,t1
20180605181515,Cluster 1  |  n = 1280,t1
20180605181520,Cluster 2  |  n = 1309,t1
20180605181524,Cluster 1  |  n = 1280,t1
20180605181528,Cluster 1  |  n = 1280,t1
20180605181554,Cluster 3  |  n = 284,t1
20180605181558,Cluster 1  |  n = 1280,t1
20180605181560,Cluster 1  |  n = 1280,t1
20180605181564,Cluster 1  |  n = 1280,t1
20180605181586,Cluster 3  |  n = 284,t1
20180605181591,Cluster 3  |  n = 284,t1
20180605181593,Cluster 2  |  n = 1309,t1
20180605181596,Cluster 1  |  n = 1280,t1
