ID,pair_id,cluster,time
20090101090640,NA,Cluster 1  | n =  2670,t1
20090111081333,NA,Cluster 1  | n =  2670,t1
20090111081340,NA,Cluster 1  | n =  2670,t1
20090111081350,NA,Cluster 3  | n =  1221,t1
20090111081361,NA,Cluster 1  | n =  2670,t1
20090111081375,NA,Cluster 1  | n =  2670,t1
20090111081423,NA,Cluster 1  | n =  2670,t1
20090111081432,NA,Cluster 1  | n =  2670,t1
20090111081455,NA,Cluster 3  | n =  1221,t1
20090111081462,NA,Cluster 2  | n =  256,t1
20090111081472,NA,Cluster 1  | n =  2670,t1
20090111081561,NA,Cluster 4  | n =  1195,t1
20090111081588,NA,Cluster 3  | n =  1221,t1
20090111081602,NA,Cluster 2  | n =  256,t1
20090111081614,NA,Cluster 1  | n =  2670,t1
20090111081630,NA,Cluster 1  | n =  2670,t1
20090111081635,NA,Cluster 1  | n =  2670,t1
20090111081726,NA,Cluster 1  | n =  2670,t1
20090111081738,NA,Cluster 1  | n =  2670,t1
20090111081754,NA,Cluster 1  | n =  2670,t1
20090111081897,NA,Cluster 4  | n =  1195,t1
20090111081899,NA,Cluster 1  | n =  2670,t1
20090111081907,NA,Cluster 1  | n =  2670,t1
20090111081908,NA,Cluster 1  | n =  2670,t1
20090111081928,NA,Cluster 1  | n =  2670,t1
20090111081953,NA,Cluster 2  | n =  256,t1
20090111081959,NA,Cluster 1  | n =  2670,t1
20090111081967,NA,Cluster 1  | n =  2670,t1
20090111081974,NA,Cluster 3  | n =  1221,t1
20090111081980,NA,Cluster 1  | n =  2670,t1
20090111081997,NA,Cluster 2  | n =  256,t1
20090111082024,NA,Cluster 1  | n =  2670,t1
20090111082088,NA,Cluster 3  | n =  1221,t1
20090111082099,NA,Cluster 1  | n =  2670,t1
20090111082122,NA,Cluster 1  | n =  2670,t1
20090111082145,NA,Cluster 4  | n =  1195,t1
20090111082152,NA,Cluster 4  | n =  1195,t1
20090111082186,NA,Cluster 3  | n =  1221,t1
20090111082202,NA,Cluster 4  | n =  1195,t1
20090111082236,NA,Cluster 4  | n =  1195,t1
20090111082251,NA,Cluster 1  | n =  2670,t1
20090111082294,NA,Cluster 3  | n =  1221,t1
20090111082299,NA,Cluster 4  | n =  1195,t1
20090111082318,NA,Cluster 3  | n =  1221,t1
20090111082320,NA,Cluster 1  | n =  2670,t1
20090111082394,NA,Cluster 2  | n =  256,t1
20090111082465,NA,Cluster 1  | n =  2670,t1
20090112080011,NA,Cluster 4  | n =  1195,t1
20090112080014,NA,Cluster 1  | n =  2670,t1
20090112080017,NA,Cluster 1  | n =  2670,t1
20090112080025,NA,Cluster 1  | n =  2670,t1
20090112080030,NA,Cluster 1  | n =  2670,t1
20090112080038,NA,Cluster 3  | n =  1221,t1
20090112080051,NA,Cluster 3  | n =  1221,t1
20090112080053,NA,Cluster 1  | n =  2670,t1
20090112080058,NA,Cluster 1  | n =  2670,t1
20090112080082,NA,Cluster 3  | n =  1221,t1
20090112080086,NA,Cluster 1  | n =  2670,t1
20090112080090,NA,Cluster 3  | n =  1221,t1
20090112080104,NA,Cluster 1  | n =  2670,t1
20090112080145,NA,Cluster 3  | n =  1221,t1
20090112080151,NA,Cluster 4  | n =  1195,t1
20090112080160,NA,Cluster 1  | n =  2670,t1
20090112080161,NA,Cluster 1  | n =  2670,t1
20090112080163,NA,Cluster 3  | n =  1221,t1
20090112080169,NA,Cluster 1  | n =  2670,t1
20090112080502,NA,Cluster 1  | n =  2670,t1
20090112080508,NA,Cluster 1  | n =  2670,t1
20090112080511,NA,Cluster 3  | n =  1221,t1
20090112080514,NA,Cluster 4  | n =  1195,t1
20090112080539,NA,Cluster 3  | n =  1221,t1
20090112080540,NA,Cluster 4  | n =  1195,t1
20090112080541,NA,Cluster 1  | n =  2670,t1
20090112080545,NA,Cluster 1  | n =  2670,t1
20090112080547,NA,Cluster 1  | n =  2670,t1
20090112080549,NA,Cluster 1  | n =  2670,t1
20090112080551,NA,Cluster 1  | n =  2670,t1
20090112080553,NA,Cluster 1  | n =  2670,t1
20090112080555,NA,Cluster 1  | n =  2670,t1
20090112080570,NA,Cluster 3  | n =  1221,t1
20090112080574,NA,Cluster 1  | n =  2670,t1
20090112080581,NA,Cluster 1  | n =  2670,t1
20090112080586,NA,Cluster 3  | n =  1221,t1
20090112080589,NA,Cluster 1  | n =  2670,t1
20090112080602,NA,Cluster 1  | n =  2670,t1
20090112080608,NA,Cluster 3  | n =  1221,t1
20090112080611,NA,Cluster 3  | n =  1221,t1
20090112080613,NA,Cluster 1  | n =  2670,t1
20090112080616,NA,Cluster 1  | n =  2670,t1
20090112080618,NA,Cluster 1  | n =  2670,t1
20090112080632,NA,Cluster 1  | n =  2670,t1
20090112080638,NA,Cluster 1  | n =  2670,t1
20090112080647,NA,Cluster 1  | n =  2670,t1
20090112080649,NA,Cluster 3  | n =  1221,t1
20090112080650,NA,Cluster 1  | n =  2670,t1
20090112080651,NA,Cluster 3  | n =  1221,t1
20090112080659,NA,Cluster 3  | n =  1221,t1
20090112080666,NA,Cluster 1  | n =  2670,t1
20090112080675,NA,Cluster 1  | n =  2670,t1
20090112080676,NA,Cluster 1  | n =  2670,t1
20090112080677,NA,Cluster 1  | n =  2670,t1
20090112080679,NA,Cluster 4  | n =  1195,t1
20090112080680,NA,Cluster 3  | n =  1221,t1
20090112080685,NA,Cluster 1  | n =  2670,t1
20090112080688,NA,Cluster 1  | n =  2670,t1
20090112080689,NA,Cluster 1  | n =  2670,t1
20090112080698,NA,Cluster 3  | n =  1221,t1
20090112080704,NA,Cluster 1  | n =  2670,t1
20090112080712,NA,Cluster 2  | n =  256,t1
20090112080732,NA,Cluster 4  | n =  1195,t1
20090112080733,NA,Cluster 3  | n =  1221,t1
20090112080748,NA,Cluster 1  | n =  2670,t1
20090112080759,NA,Cluster 3  | n =  1221,t1
20090112080761,NA,Cluster 3  | n =  1221,t1
20090112080763,NA,Cluster 1  | n =  2670,t1
20090112080767,NA,Cluster 1  | n =  2670,t1
20090112080787,NA,Cluster 3  | n =  1221,t1
20090112080794,NA,Cluster 1  | n =  2670,t1
20090112080795,NA,Cluster 1  | n =  2670,t1
20090112080801,NA,Cluster 1  | n =  2670,t1
20090112080804,NA,Cluster 2  | n =  256,t1
20090112080809,NA,Cluster 2  | n =  256,t1
20090112080814,NA,Cluster 3  | n =  1221,t1
20090112080815,NA,Cluster 1  | n =  2670,t1
20090112080821,NA,Cluster 1  | n =  2670,t1
20090112080835,NA,Cluster 4  | n =  1195,t1
20090112080840,NA,Cluster 1  | n =  2670,t1
20090112080843,NA,Cluster 1  | n =  2670,t1
20090112080845,NA,Cluster 3  | n =  1221,t1
20090112080848,NA,Cluster 1  | n =  2670,t1
20090112080857,NA,Cluster 3  | n =  1221,t1
20090112080859,NA,Cluster 1  | n =  2670,t1
20090112080860,NA,Cluster 1  | n =  2670,t1
20090112080865,NA,Cluster 3  | n =  1221,t1
20090112080871,NA,Cluster 1  | n =  2670,t1
20090112080872,NA,Cluster 4  | n =  1195,t1
20090112080877,NA,Cluster 1  | n =  2670,t1
20090112080879,NA,Cluster 1  | n =  2670,t1
20090112080883,NA,Cluster 1  | n =  2670,t1
20090112080885,NA,Cluster 1  | n =  2670,t1
20090112080897,NA,Cluster 1  | n =  2670,t1
20090112080901,NA,Cluster 3  | n =  1221,t1
20090112080902,NA,Cluster 1  | n =  2670,t1
20090112080904,NA,Cluster 1  | n =  2670,t1
20090112080909,NA,Cluster 3  | n =  1221,t1
20090112080911,NA,Cluster 2  | n =  256,t1
20090112080912,NA,Cluster 3  | n =  1221,t1
20090112080916,NA,Cluster 3  | n =  1221,t1
20090112080921,NA,Cluster 4  | n =  1195,t1
20090112080948,NA,Cluster 4  | n =  1195,t1
20090112080949,NA,Cluster 3  | n =  1221,t1
20090112080973,NA,Cluster 3  | n =  1221,t1
20090112080976,NA,Cluster 1  | n =  2670,t1
20090112080978,NA,Cluster 1  | n =  2670,t1
20090112080981,NA,Cluster 1  | n =  2670,t1
20090112080988,NA,Cluster 3  | n =  1221,t1
20090112080989,NA,Cluster 4  | n =  1195,t1
20090112080994,NA,Cluster 4  | n =  1195,t1
20090112080999,NA,Cluster 2  | n =  256,t1
20090112081007,NA,Cluster 1  | n =  2670,t1
20090112081011,NA,Cluster 1  | n =  2670,t1
20090112081012,NA,Cluster 3  | n =  1221,t1
20090112081020,NA,Cluster 4  | n =  1195,t1
20090112081025,NA,Cluster 1  | n =  2670,t1
20090112081026,NA,Cluster 3  | n =  1221,t1
20090112081027,NA,Cluster 1  | n =  2670,t1
20090112081030,NA,Cluster 4  | n =  1195,t1
20090112081037,NA,Cluster 2  | n =  256,t1
20090112081042,NA,Cluster 1  | n =  2670,t1
20090112081043,NA,Cluster 1  | n =  2670,t1
20090112081044,NA,Cluster 2  | n =  256,t1
20090112081049,NA,Cluster 1  | n =  2670,t1
20090112081055,NA,Cluster 4  | n =  1195,t1
20090112081059,NA,Cluster 3  | n =  1221,t1
20090112081080,NA,Cluster 3  | n =  1221,t1
20090112081082,NA,Cluster 1  | n =  2670,t1
20090112081090,NA,Cluster 4  | n =  1195,t1
20090112081091,NA,Cluster 4  | n =  1195,t1
20090112081108,NA,Cluster 1  | n =  2670,t1
20090112081111,NA,Cluster 1  | n =  2670,t1
20090112081114,NA,Cluster 3  | n =  1221,t1
20090112081120,NA,Cluster 1  | n =  2670,t1
20090112081130,NA,Cluster 2  | n =  256,t1
20090112081132,NA,Cluster 1  | n =  2670,t1
20090112081142,NA,Cluster 4  | n =  1195,t1
20090112081161,NA,Cluster 1  | n =  2670,t1
20090112081170,NA,Cluster 1  | n =  2670,t1
20090112081171,NA,Cluster 1  | n =  2670,t1
20090112081176,NA,Cluster 3  | n =  1221,t1
20090112081184,NA,Cluster 4  | n =  1195,t1
20090112081185,NA,Cluster 3  | n =  1221,t1
20090112081191,NA,Cluster 1  | n =  2670,t1
20090112081213,NA,Cluster 1  | n =  2670,t1
20090112081221,NA,Cluster 3  | n =  1221,t1
20090112081228,NA,Cluster 3  | n =  1221,t1
20090112081232,NA,Cluster 4  | n =  1195,t1
20090112081233,NA,Cluster 1  | n =  2670,t1
20090112081236,NA,Cluster 1  | n =  2670,t1
20090112081242,NA,Cluster 1  | n =  2670,t1
20090112081265,NA,Cluster 3  | n =  1221,t1
20090112081266,NA,Cluster 1  | n =  2670,t1
20090112081269,NA,Cluster 3  | n =  1221,t1
20090112081293,NA,Cluster 3  | n =  1221,t1
20090112081298,NA,Cluster 1  | n =  2670,t1
20090112081309,NA,Cluster 3  | n =  1221,t1
20090112081318,NA,Cluster 1  | n =  2670,t1
20090112081320,NA,Cluster 3  | n =  1221,t1
20090112081323,NA,Cluster 3  | n =  1221,t1
20090112081337,NA,Cluster 3  | n =  1221,t1
20090112081340,NA,Cluster 4  | n =  1195,t1
20090112081382,NA,Cluster 1  | n =  2670,t1
20090112081383,NA,Cluster 1  | n =  2670,t1
20090112081392,NA,Cluster 1  | n =  2670,t1
20090112081395,NA,Cluster 1  | n =  2670,t1
20090112081398,NA,Cluster 1  | n =  2670,t1
20090112081411,NA,Cluster 3  | n =  1221,t1
20090112081420,NA,Cluster 3  | n =  1221,t1
20090112081421,NA,Cluster 2  | n =  256,t1
20090112081423,NA,Cluster 1  | n =  2670,t1
20090112081429,NA,Cluster 4  | n =  1195,t1
20090112081443,NA,Cluster 3  | n =  1221,t1
20090112081445,NA,Cluster 1  | n =  2670,t1
20090112081451,NA,Cluster 1  | n =  2670,t1
20090112081454,NA,Cluster 2  | n =  256,t1
20090112081456,NA,Cluster 1  | n =  2670,t1
20090112081465,NA,Cluster 3  | n =  1221,t1
20090112081473,NA,Cluster 2  | n =  256,t1
20090112081484,NA,Cluster 1  | n =  2670,t1
20090112081487,NA,Cluster 4  | n =  1195,t1
20090112081497,NA,Cluster 1  | n =  2670,t1
20090112081499,NA,Cluster 3  | n =  1221,t1
20090112081503,NA,Cluster 4  | n =  1195,t1
20090112081508,NA,Cluster 1  | n =  2670,t1
20090112081523,NA,Cluster 2  | n =  256,t1
20090112081525,NA,Cluster 2  | n =  256,t1
20090112081548,NA,Cluster 1  | n =  2670,t1
20090112081559,NA,Cluster 4  | n =  1195,t1
20090112081561,NA,Cluster 3  | n =  1221,t1
20090112081568,NA,Cluster 1  | n =  2670,t1
20090112081573,NA,Cluster 3  | n =  1221,t1
20090112081575,NA,Cluster 1  | n =  2670,t1
20090112081578,NA,Cluster 3  | n =  1221,t1
20090112081579,NA,Cluster 1  | n =  2670,t1
20090112081586,NA,Cluster 4  | n =  1195,t1
20090112081590,NA,Cluster 1  | n =  2670,t1
20090112081592,NA,Cluster 1  | n =  2670,t1
20090112081602,NA,Cluster 1  | n =  2670,t1
20090112081606,NA,Cluster 1  | n =  2670,t1
20090112081612,NA,Cluster 3  | n =  1221,t1
20090112081622,NA,Cluster 3  | n =  1221,t1
20090112081624,NA,Cluster 3  | n =  1221,t1
20090112081625,NA,Cluster 3  | n =  1221,t1
20090112081629,NA,Cluster 3  | n =  1221,t1
20090112081634,NA,Cluster 1  | n =  2670,t1
20090112081641,NA,Cluster 1  | n =  2670,t1
20090112081652,NA,Cluster 3  | n =  1221,t1
20090112081661,NA,Cluster 1  | n =  2670,t1
20090112081666,NA,Cluster 1  | n =  2670,t1
20090112081670,NA,Cluster 1  | n =  2670,t1
20090112081675,NA,Cluster 1  | n =  2670,t1
20090112081692,NA,Cluster 3  | n =  1221,t1
20090112081698,NA,Cluster 1  | n =  2670,t1
20090112081717,NA,Cluster 2  | n =  256,t1
20090112081718,NA,Cluster 1  | n =  2670,t1
20090112081720,NA,Cluster 1  | n =  2670,t1
20090112081725,NA,Cluster 1  | n =  2670,t1
20090112081733,NA,Cluster 1  | n =  2670,t1
20090112081738,NA,Cluster 1  | n =  2670,t1
20090112081740,NA,Cluster 3  | n =  1221,t1
20090112081745,NA,Cluster 1  | n =  2670,t1
20090112081748,NA,Cluster 1  | n =  2670,t1
20090112081749,NA,Cluster 1  | n =  2670,t1
20090112081754,NA,Cluster 3  | n =  1221,t1
20090112081763,NA,Cluster 2  | n =  256,t1
20090112081769,NA,Cluster 4  | n =  1195,t1
20090112081771,NA,Cluster 1  | n =  2670,t1
20090112081776,NA,Cluster 3  | n =  1221,t1
20090112081778,NA,Cluster 3  | n =  1221,t1
20090112081779,NA,Cluster 1  | n =  2670,t1
20090112081783,NA,Cluster 4  | n =  1195,t1
20090112081786,NA,Cluster 1  | n =  2670,t1
20090112081805,NA,Cluster 4  | n =  1195,t1
20090112081809,NA,Cluster 1  | n =  2670,t1
20090112081823,NA,Cluster 4  | n =  1195,t1
20090112081827,NA,Cluster 1  | n =  2670,t1
20090112081848,NA,Cluster 3  | n =  1221,t1
20090112081860,NA,Cluster 4  | n =  1195,t1
20090112081862,NA,Cluster 4  | n =  1195,t1
20090112081864,NA,Cluster 1  | n =  2670,t1
20090112081874,NA,Cluster 2  | n =  256,t1
20090112081875,NA,Cluster 1  | n =  2670,t1
20090112081879,NA,Cluster 1  | n =  2670,t1
20090112081888,NA,Cluster 1  | n =  2670,t1
20090112081889,NA,Cluster 1  | n =  2670,t1
20090112081891,NA,Cluster 1  | n =  2670,t1
20090112081895,NA,Cluster 1  | n =  2670,t1
20090112081898,NA,Cluster 1  | n =  2670,t1
20090112081903,NA,Cluster 1  | n =  2670,t1
20090112081911,NA,Cluster 4  | n =  1195,t1
20090112081933,NA,Cluster 2  | n =  256,t1
20090112081938,NA,Cluster 1  | n =  2670,t1
20090112081939,NA,Cluster 1  | n =  2670,t1
20090112081942,NA,Cluster 1  | n =  2670,t1
20090112081951,NA,Cluster 1  | n =  2670,t1
20090112081955,NA,Cluster 3  | n =  1221,t1
20090112081962,NA,Cluster 1  | n =  2670,t1
20090112081965,NA,Cluster 4  | n =  1195,t1
20090112081968,NA,Cluster 1  | n =  2670,t1
20090112081970,NA,Cluster 4  | n =  1195,t1
20090112081971,NA,Cluster 4  | n =  1195,t1
20090112081973,NA,Cluster 4  | n =  1195,t1
20090112081985,NA,Cluster 3  | n =  1221,t1
20090112081986,NA,Cluster 2  | n =  256,t1
20090112081997,NA,Cluster 1  | n =  2670,t1
20090112081999,NA,Cluster 4  | n =  1195,t1
20090112082005,NA,Cluster 1  | n =  2670,t1
20090112082009,NA,Cluster 3  | n =  1221,t1
20090112082013,NA,Cluster 4  | n =  1195,t1
20090112082021,NA,Cluster 4  | n =  1195,t1
20090112082024,NA,Cluster 4  | n =  1195,t1
20090112082025,NA,Cluster 1  | n =  2670,t1
20090112082028,NA,Cluster 1  | n =  2670,t1
20090112082038,NA,Cluster 4  | n =  1195,t1
20090112082043,NA,Cluster 1  | n =  2670,t1
20090112082058,NA,Cluster 4  | n =  1195,t1
20090112082062,NA,Cluster 1  | n =  2670,t1
20090112082065,NA,Cluster 3  | n =  1221,t1
20090112082066,NA,Cluster 1  | n =  2670,t1
20090112082067,NA,Cluster 3  | n =  1221,t1
20090112082092,NA,Cluster 1  | n =  2670,t1
20090112082093,NA,Cluster 1  | n =  2670,t1
20090112082095,NA,Cluster 4  | n =  1195,t1
20090112082097,NA,Cluster 1  | n =  2670,t1
20090112082116,NA,Cluster 1  | n =  2670,t1
20090112082119,NA,Cluster 1  | n =  2670,t1
20090112082121,NA,Cluster 1  | n =  2670,t1
20090112082122,NA,Cluster 3  | n =  1221,t1
20090112082126,NA,Cluster 1  | n =  2670,t1
20090112082133,NA,Cluster 1  | n =  2670,t1
20090112082139,NA,Cluster 1  | n =  2670,t1
20090112082142,NA,Cluster 3  | n =  1221,t1
20090112082151,NA,Cluster 1  | n =  2670,t1
20090112082153,NA,Cluster 4  | n =  1195,t1
20090112082155,NA,Cluster 1  | n =  2670,t1
20090112082171,NA,Cluster 1  | n =  2670,t1
20090112082174,NA,Cluster 4  | n =  1195,t1
20090112082180,NA,Cluster 4  | n =  1195,t1
20090112082183,NA,Cluster 4  | n =  1195,t1
20090112082189,NA,Cluster 3  | n =  1221,t1
20090112082204,NA,Cluster 1  | n =  2670,t1
20090112082205,NA,Cluster 2  | n =  256,t1
20090112082213,NA,Cluster 1  | n =  2670,t1
20090112082214,NA,Cluster 3  | n =  1221,t1
20090112082217,NA,Cluster 3  | n =  1221,t1
20090112082223,NA,Cluster 1  | n =  2670,t1
20090112082225,NA,Cluster 3  | n =  1221,t1
20090112082229,NA,Cluster 1  | n =  2670,t1
20090112082237,NA,Cluster 3  | n =  1221,t1
20090112082240,NA,Cluster 4  | n =  1195,t1
20090112082247,NA,Cluster 4  | n =  1195,t1
20090112082252,NA,Cluster 1  | n =  2670,t1
20090112082253,NA,Cluster 3  | n =  1221,t1
20090112082260,NA,Cluster 3  | n =  1221,t1
20090112082263,NA,Cluster 3  | n =  1221,t1
20090112082289,NA,Cluster 4  | n =  1195,t1
20090112082296,NA,Cluster 3  | n =  1221,t1
20090112082297,NA,Cluster 1  | n =  2670,t1
20090112082298,NA,Cluster 4  | n =  1195,t1
20090112082314,NA,Cluster 1  | n =  2670,t1
20090112082316,NA,Cluster 1  | n =  2670,t1
20090112082317,NA,Cluster 1  | n =  2670,t1
20090112082332,NA,Cluster 1  | n =  2670,t1
20090112082335,NA,Cluster 4  | n =  1195,t1
20090112082347,NA,Cluster 4  | n =  1195,t1
20090112082351,NA,Cluster 2  | n =  256,t1
20090112082355,NA,Cluster 1  | n =  2670,t1
20090112082359,NA,Cluster 1  | n =  2670,t1
20090112082360,NA,Cluster 1  | n =  2670,t1
20090112082361,NA,Cluster 1  | n =  2670,t1
20090112082362,NA,Cluster 3  | n =  1221,t1
20090112082365,NA,Cluster 1  | n =  2670,t1
20090112082367,NA,Cluster 1  | n =  2670,t1
20090112082369,NA,Cluster 1  | n =  2670,t1
20090112082391,NA,Cluster 1  | n =  2670,t1
20090112082392,NA,Cluster 3  | n =  1221,t1
20090112082395,NA,Cluster 1  | n =  2670,t1
20090112082411,NA,Cluster 1  | n =  2670,t1
20090112082413,NA,Cluster 1  | n =  2670,t1
20090112082422,NA,Cluster 4  | n =  1195,t1
20090112082429,NA,Cluster 1  | n =  2670,t1
20090112082432,NA,Cluster 4  | n =  1195,t1
20090112082433,NA,Cluster 1  | n =  2670,t1
20090112082437,NA,Cluster 3  | n =  1221,t1
20090112082439,NA,Cluster 1  | n =  2670,t1
20090112082440,NA,Cluster 4  | n =  1195,t1
20090112082441,NA,Cluster 4  | n =  1195,t1
20090112082450,NA,Cluster 1  | n =  2670,t1
20090112082461,NA,Cluster 1  | n =  2670,t1
20090112082469,NA,Cluster 1  | n =  2670,t1
20090112082470,NA,Cluster 4  | n =  1195,t1
20090112082474,NA,Cluster 3  | n =  1221,t1
20090112082483,NA,Cluster 4  | n =  1195,t1
20090112082486,NA,Cluster 3  | n =  1221,t1
20090112082500,NA,Cluster 2  | n =  256,t1
20090112082505,NA,Cluster 1  | n =  2670,t1
20090112082509,NA,Cluster 1  | n =  2670,t1
20090201090020,NA,Cluster 4  | n =  1195,t1
20090201090030,NA,Cluster 3  | n =  1221,t1
20090201090032,NA,Cluster 3  | n =  1221,t1
20090201090044,NA,Cluster 3  | n =  1221,t1
20090201090063,NA,Cluster 3  | n =  1221,t1
20090201090079,NA,Cluster 1  | n =  2670,t1
20090201090084,NA,Cluster 3  | n =  1221,t1
20090201090502,NA,Cluster 1  | n =  2670,t1
20090201090505,NA,Cluster 1  | n =  2670,t1
20090201090507,NA,Cluster 1  | n =  2670,t1
20090201090511,NA,Cluster 3  | n =  1221,t1
20090201090515,NA,Cluster 4  | n =  1195,t1
20090201090516,NA,Cluster 4  | n =  1195,t1
20090201090524,NA,Cluster 3  | n =  1221,t1
20090201090525,NA,Cluster 1  | n =  2670,t1
20090201090528,NA,Cluster 3  | n =  1221,t1
20090201090530,NA,Cluster 1  | n =  2670,t1
20090201090533,NA,Cluster 1  | n =  2670,t1
20090201090538,NA,Cluster 3  | n =  1221,t1
20090201090539,NA,Cluster 1  | n =  2670,t1
20090201090540,NA,Cluster 1  | n =  2670,t1
20090201090545,NA,Cluster 1  | n =  2670,t1
20090201090548,NA,Cluster 4  | n =  1195,t1
20090201090549,NA,Cluster 1  | n =  2670,t1
20090201090556,NA,Cluster 1  | n =  2670,t1
20090201090561,NA,Cluster 3  | n =  1221,t1
20090201090565,NA,Cluster 3  | n =  1221,t1
20090201090569,NA,Cluster 1  | n =  2670,t1
20090201090575,NA,Cluster 1  | n =  2670,t1
20090201090579,NA,Cluster 3  | n =  1221,t1
20090201090588,NA,Cluster 4  | n =  1195,t1
20090201090596,NA,Cluster 1  | n =  2670,t1
20090201090605,NA,Cluster 3  | n =  1221,t1
20090201090606,NA,Cluster 1  | n =  2670,t1
20090201090607,NA,Cluster 1  | n =  2670,t1
20090201090608,NA,Cluster 3  | n =  1221,t1
20090201090614,NA,Cluster 3  | n =  1221,t1
20090201090621,NA,Cluster 3  | n =  1221,t1
20090201090624,NA,Cluster 1  | n =  2670,t1
20090201090626,NA,Cluster 2  | n =  256,t1
20090201090635,NA,Cluster 1  | n =  2670,t1
20090201090641,NA,Cluster 3  | n =  1221,t1
20090201090642,NA,Cluster 1  | n =  2670,t1
