ID,pair_id,cluster,time
20100502101591,NA,Cluster 4  |  n = 1510,t1
20100504100762,NA,Cluster 2  |  n = 475,t1
20100504100765,NA,Cluster 4  |  n = 1510,t1
20100504100766,NA,Cluster 4  |  n = 1510,t1
20100504100770,NA,Cluster 4  |  n = 1510,t1
20100504100773,NA,Cluster 2  |  n = 475,t1
20100504100775,NA,Cluster 1  |  n = 1842,t1
20100504100777,NA,Cluster 1  |  n = 1842,t1
20100504100779,NA,Cluster 2  |  n = 475,t1
20100504100781,NA,Cluster 4  |  n = 1510,t1
20100504100783,NA,Cluster 2  |  n = 475,t1
20100504100789,NA,Cluster 4  |  n = 1510,t1
20100504100793,NA,Cluster 1  |  n = 1842,t1
20100504100796,NA,Cluster 4  |  n = 1510,t1
20100504100803,NA,Cluster 1  |  n = 1842,t1
20100504100813,NA,Cluster 3  |  n = 166,t1
20100504100820,NA,Cluster 1  |  n = 1842,t1
20100504100823,NA,Cluster 4  |  n = 1510,t1
20100504100835,NA,Cluster 1  |  n = 1842,t1
20100504100843,NA,Cluster 4  |  n = 1510,t1
20100504100872,NA,Cluster 4  |  n = 1510,t1
20100504100874,NA,Cluster 1  |  n = 1842,t1
20100504100882,NA,Cluster 1  |  n = 1842,t1
20100504100884,NA,Cluster 1  |  n = 1842,t1
20100504100892,NA,Cluster 4  |  n = 1510,t1
20100504100906,NA,Cluster 4  |  n = 1510,t1
20100504100912,NA,Cluster 4  |  n = 1510,t1
20100504100919,NA,Cluster 4  |  n = 1510,t1
20100504100922,NA,Cluster 3  |  n = 166,t1
20100504100923,NA,Cluster 4  |  n = 1510,t1
20100504100933,NA,Cluster 1  |  n = 1842,t1
20100504100935,NA,Cluster 3  |  n = 166,t1
20100504100936,NA,Cluster 4  |  n = 1510,t1
20100504100953,NA,Cluster 4  |  n = 1510,t1
20100504100960,NA,Cluster 1  |  n = 1842,t1
20100504100964,NA,Cluster 4  |  n = 1510,t1
20100504100969,NA,Cluster 4  |  n = 1510,t1
20100504100972,NA,Cluster 1  |  n = 1842,t1
20100504100976,NA,Cluster 1  |  n = 1842,t1
20100504100985,NA,Cluster 4  |  n = 1510,t1
20100504100991,NA,Cluster 4  |  n = 1510,t1
20100504101000,NA,Cluster 2  |  n = 475,t1
20100504101012,NA,Cluster 4  |  n = 1510,t1
20100504101025,NA,Cluster 3  |  n = 166,t1
20100504101034,NA,Cluster 1  |  n = 1842,t1
20100504101038,NA,Cluster 4  |  n = 1510,t1
20100504101039,NA,Cluster 1  |  n = 1842,t1
20100504101046,NA,Cluster 1  |  n = 1842,t1
20100504101057,NA,Cluster 1  |  n = 1842,t1
20100504101062,NA,Cluster 1  |  n = 1842,t1
20100504101063,NA,Cluster 1  |  n = 1842,t1
20100504101068,NA,Cluster 4  |  n = 1510,t1
20100504101069,NA,Cluster 2  |  n = 475,t1
20100504101080,NA,Cluster 4  |  n = 1510,t1
20100504101100,NA,Cluster 4  |  n = 1510,t1
20100504101121,NA,Cluster 2  |  n = 475,t1
20100504101122,NA,Cluster 1  |  n = 1842,t1
20100504101125,NA,Cluster 4  |  n = 1510,t1
20100504101128,NA,Cluster 1  |  n = 1842,t1
20100504101131,NA,Cluster 4  |  n = 1510,t1
20100504101133,NA,Cluster 4  |  n = 1510,t1
20100504101135,NA,Cluster 4  |  n = 1510,t1
20100504101145,NA,Cluster 1  |  n = 1842,t1
20100504101162,NA,Cluster 1  |  n = 1842,t1
20100504101172,NA,Cluster 1  |  n = 1842,t1
20100504101179,NA,Cluster 1  |  n = 1842,t1
20100504101181,NA,Cluster 1  |  n = 1842,t1
20100504101182,NA,Cluster 1  |  n = 1842,t1
20100504101183,NA,Cluster 3  |  n = 166,t1
20100504101185,NA,Cluster 4  |  n = 1510,t1
20100504101189,NA,Cluster 1  |  n = 1842,t1
20100504101194,NA,Cluster 1  |  n = 1842,t1
20100504101195,NA,Cluster 4  |  n = 1510,t1
20100504101197,NA,Cluster 2  |  n = 475,t1
20100504101209,NA,Cluster 1  |  n = 1842,t1
20100504101215,NA,Cluster 1  |  n = 1842,t1
20100504101216,NA,Cluster 4  |  n = 1510,t1
20100504101223,NA,Cluster 4  |  n = 1510,t1
20100504101226,NA,Cluster 1  |  n = 1842,t1
20100504101227,NA,Cluster 4  |  n = 1510,t1
20100504101244,NA,Cluster 1  |  n = 1842,t1
20100504101255,NA,Cluster 4  |  n = 1510,t1
20100504101261,NA,Cluster 4  |  n = 1510,t1
20100504101262,NA,Cluster 1  |  n = 1842,t1
20100504101299,NA,Cluster 1  |  n = 1842,t1
20100504101300,NA,Cluster 3  |  n = 166,t1
20100504101305,NA,Cluster 4  |  n = 1510,t1
20100504101320,NA,Cluster 1  |  n = 1842,t1
20100504101325,NA,Cluster 1  |  n = 1842,t1
20100504101330,NA,Cluster 4  |  n = 1510,t1
20100504101343,NA,Cluster 1  |  n = 1842,t1
20100504101349,NA,Cluster 1  |  n = 1842,t1
20100504101353,NA,Cluster 2  |  n = 475,t1
20100504101360,NA,Cluster 2  |  n = 475,t1
20100504101368,NA,Cluster 1  |  n = 1842,t1
20100504101369,NA,Cluster 2  |  n = 475,t1
20100504101376,NA,Cluster 1  |  n = 1842,t1
20100504101379,NA,Cluster 3  |  n = 166,t1
20100504101387,NA,Cluster 2  |  n = 475,t1
20100504101400,NA,Cluster 1  |  n = 1842,t1
20100504101402,NA,Cluster 4  |  n = 1510,t1
20100504101405,NA,Cluster 1  |  n = 1842,t1
20100504101408,NA,Cluster 4  |  n = 1510,t1
20100504101410,NA,Cluster 3  |  n = 166,t1
20100504101425,NA,Cluster 4  |  n = 1510,t1
20100504101432,NA,Cluster 4  |  n = 1510,t1
20100504101433,NA,Cluster 1  |  n = 1842,t1
20100504101440,NA,Cluster 1  |  n = 1842,t1
20100504101443,NA,Cluster 4  |  n = 1510,t1
20100504101452,NA,Cluster 1  |  n = 1842,t1
20100504101468,NA,Cluster 4  |  n = 1510,t1
20100504101473,NA,Cluster 2  |  n = 475,t1
20100504101477,NA,Cluster 1  |  n = 1842,t1
20100504101487,NA,Cluster 4  |  n = 1510,t1
20100504101489,NA,Cluster 1  |  n = 1842,t1
20100504101493,NA,Cluster 4  |  n = 1510,t1
20100504101494,NA,Cluster 2  |  n = 475,t1
20100504101500,NA,Cluster 1  |  n = 1842,t1
20100504101502,NA,Cluster 1  |  n = 1842,t1
20100504101508,NA,Cluster 3  |  n = 166,t1
20100504101509,NA,Cluster 1  |  n = 1842,t1
20100504101515,NA,Cluster 4  |  n = 1510,t1
20100504101523,NA,Cluster 4  |  n = 1510,t1
20100504101524,NA,Cluster 1  |  n = 1842,t1
20100504101528,NA,Cluster 4  |  n = 1510,t1
20100504101540,NA,Cluster 4  |  n = 1510,t1
20100504101543,NA,Cluster 2  |  n = 475,t1
20100504101550,NA,Cluster 1  |  n = 1842,t1
20100504101563,NA,Cluster 4  |  n = 1510,t1
20100504101565,NA,Cluster 1  |  n = 1842,t1
20100504101566,NA,Cluster 1  |  n = 1842,t1
20100504101569,NA,Cluster 4  |  n = 1510,t1
20100504101576,NA,Cluster 1  |  n = 1842,t1
20100504101578,NA,Cluster 4  |  n = 1510,t1
20100504101579,NA,Cluster 4  |  n = 1510,t1
20100504101581,NA,Cluster 2  |  n = 475,t1
20100504101583,NA,Cluster 4  |  n = 1510,t1
20100504101597,NA,Cluster 1  |  n = 1842,t1
20100504101599,NA,Cluster 1  |  n = 1842,t1
20100504101604,NA,Cluster 1  |  n = 1842,t1
20100504101605,NA,Cluster 4  |  n = 1510,t1
20100504101609,NA,Cluster 4  |  n = 1510,t1
20100504101619,NA,Cluster 4  |  n = 1510,t1
20100504101626,NA,Cluster 1  |  n = 1842,t1
20100504101628,NA,Cluster 2  |  n = 475,t1
20100504101630,NA,Cluster 4  |  n = 1510,t1
20100504101632,NA,Cluster 1  |  n = 1842,t1
20100504101639,NA,Cluster 3  |  n = 166,t1
20100504101645,NA,Cluster 4  |  n = 1510,t1
20100504101648,NA,Cluster 4  |  n = 1510,t1
20100504101649,NA,Cluster 4  |  n = 1510,t1
20100504101671,NA,Cluster 4  |  n = 1510,t1
20100504101676,NA,Cluster 4  |  n = 1510,t1
20100504101679,NA,Cluster 4  |  n = 1510,t1
20100504101680,NA,Cluster 1  |  n = 1842,t1
20100504101687,NA,Cluster 1  |  n = 1842,t1
20100504101696,NA,Cluster 4  |  n = 1510,t1
20100504101701,NA,Cluster 4  |  n = 1510,t1
20100504101707,NA,Cluster 1  |  n = 1842,t1
20100504101708,NA,Cluster 2  |  n = 475,t1
20100504101710,NA,Cluster 1  |  n = 1842,t1
20100504101731,NA,Cluster 1  |  n = 1842,t1
20100504101734,NA,Cluster 1  |  n = 1842,t1
20100504101742,NA,Cluster 1  |  n = 1842,t1
20100504101743,NA,Cluster 2  |  n = 475,t1
20100504101748,NA,Cluster 1  |  n = 1842,t1
20100504101756,NA,Cluster 4  |  n = 1510,t1
20100504101763,NA,Cluster 4  |  n = 1510,t1
20100504101774,NA,Cluster 4  |  n = 1510,t1
20100504101777,NA,Cluster 1  |  n = 1842,t1
20100504101779,NA,Cluster 3  |  n = 166,t1
20100504101787,NA,Cluster 3  |  n = 166,t1
20100504101794,NA,Cluster 1  |  n = 1842,t1
20100504101796,NA,Cluster 1  |  n = 1842,t1
20100504101812,NA,Cluster 2  |  n = 475,t1
20100504101813,NA,Cluster 1  |  n = 1842,t1
20100504101822,NA,Cluster 4  |  n = 1510,t1
20100504101826,NA,Cluster 3  |  n = 166,t1
20100504101827,NA,Cluster 1  |  n = 1842,t1
20100504101829,NA,Cluster 1  |  n = 1842,t1
20100504101832,NA,Cluster 1  |  n = 1842,t1
20100504101837,NA,Cluster 2  |  n = 475,t1
20100504101838,NA,Cluster 2  |  n = 475,t1
20100504101852,NA,Cluster 1  |  n = 1842,t1
20100504101856,NA,Cluster 4  |  n = 1510,t1
20100504101857,NA,Cluster 1  |  n = 1842,t1
20100504101867,NA,Cluster 1  |  n = 1842,t1
20100504101877,NA,Cluster 4  |  n = 1510,t1
20100504101878,NA,Cluster 2  |  n = 475,t1
20100504101881,NA,Cluster 1  |  n = 1842,t1
20100504101891,NA,Cluster 1  |  n = 1842,t1
20100504101909,NA,Cluster 1  |  n = 1842,t1
20100504101914,NA,Cluster 1  |  n = 1842,t1
20100504101919,NA,Cluster 4  |  n = 1510,t1
20100504101923,NA,Cluster 4  |  n = 1510,t1
20100504101924,NA,Cluster 2  |  n = 475,t1
20100504101929,NA,Cluster 1  |  n = 1842,t1
20100504101930,NA,Cluster 4  |  n = 1510,t1
20100504101931,NA,Cluster 1  |  n = 1842,t1
20100504101940,NA,Cluster 3  |  n = 166,t1
20100504101952,NA,Cluster 1  |  n = 1842,t1
20100504101959,NA,Cluster 1  |  n = 1842,t1
20100504101961,NA,Cluster 2  |  n = 475,t1
20100504101967,NA,Cluster 4  |  n = 1510,t1
20100504101975,NA,Cluster 1  |  n = 1842,t1
20100504101978,NA,Cluster 4  |  n = 1510,t1
20100504101980,NA,Cluster 4  |  n = 1510,t1
20100504101985,NA,Cluster 1  |  n = 1842,t1
20100504101988,NA,Cluster 1  |  n = 1842,t1
20100504101990,NA,Cluster 1  |  n = 1842,t1
20100504101997,NA,Cluster 4  |  n = 1510,t1
20100504102016,NA,Cluster 4  |  n = 1510,t1
20100504102017,NA,Cluster 4  |  n = 1510,t1
20100504102020,NA,Cluster 4  |  n = 1510,t1
20100504102023,NA,Cluster 3  |  n = 166,t1
20100504102024,NA,Cluster 4  |  n = 1510,t1
20100504102030,NA,Cluster 4  |  n = 1510,t1
20100504102037,NA,Cluster 4  |  n = 1510,t1
20100504102041,NA,Cluster 1  |  n = 1842,t1
20100504102042,NA,Cluster 1  |  n = 1842,t1
20100504102055,NA,Cluster 2  |  n = 475,t1
20100504102056,NA,Cluster 1  |  n = 1842,t1
20100504102068,NA,Cluster 4  |  n = 1510,t1
20100504102069,NA,Cluster 1  |  n = 1842,t1
20100504102071,NA,Cluster 2  |  n = 475,t1
20100504102092,NA,Cluster 1  |  n = 1842,t1
20100504102100,NA,Cluster 4  |  n = 1510,t1
20100504102105,NA,Cluster 1  |  n = 1842,t1
20100504102106,NA,Cluster 1  |  n = 1842,t1
20100504102108,NA,Cluster 4  |  n = 1510,t1
20100504102110,NA,Cluster 1  |  n = 1842,t1
20100504102111,NA,Cluster 1  |  n = 1842,t1
20100504102116,NA,Cluster 1  |  n = 1842,t1
20100504102124,NA,Cluster 1  |  n = 1842,t1
20100504102131,NA,Cluster 2  |  n = 475,t1
20100504102134,NA,Cluster 1  |  n = 1842,t1
20100504102136,NA,Cluster 4  |  n = 1510,t1
20100504102137,NA,Cluster 1  |  n = 1842,t1
20100504102139,NA,Cluster 1  |  n = 1842,t1
20100504102149,NA,Cluster 2  |  n = 475,t1
20100504102150,NA,Cluster 4  |  n = 1510,t1
20100504102154,NA,Cluster 1  |  n = 1842,t1
20100504102157,NA,Cluster 1  |  n = 1842,t1
20100504102163,NA,Cluster 1  |  n = 1842,t1
20100504102165,NA,Cluster 4  |  n = 1510,t1
20100504102167,NA,Cluster 1  |  n = 1842,t1
20100504102176,NA,Cluster 1  |  n = 1842,t1
20100504102179,NA,Cluster 1  |  n = 1842,t1
20100504102182,NA,Cluster 4  |  n = 1510,t1
20100504102190,NA,Cluster 4  |  n = 1510,t1
20100504102197,NA,Cluster 1  |  n = 1842,t1
20100504102200,NA,Cluster 1  |  n = 1842,t1
20100504102202,NA,Cluster 1  |  n = 1842,t1
20100504102203,NA,Cluster 1  |  n = 1842,t1
20100504102215,NA,Cluster 1  |  n = 1842,t1
20100504102221,NA,Cluster 4  |  n = 1510,t1
20100504102226,NA,Cluster 1  |  n = 1842,t1
20100504102230,NA,Cluster 1  |  n = 1842,t1
20100504102242,NA,Cluster 4  |  n = 1510,t1
20100504102243,NA,Cluster 4  |  n = 1510,t1
20100504102250,NA,Cluster 4  |  n = 1510,t1
20100504102253,NA,Cluster 3  |  n = 166,t1
20100504102254,NA,Cluster 1  |  n = 1842,t1
20100504102255,NA,Cluster 2  |  n = 475,t1
20100504102257,NA,Cluster 1  |  n = 1842,t1
20100504102258,NA,Cluster 1  |  n = 1842,t1
20100504102260,NA,Cluster 2  |  n = 475,t1
20100504102262,NA,Cluster 1  |  n = 1842,t1
20100504102268,NA,Cluster 4  |  n = 1510,t1
20100504102270,NA,Cluster 1  |  n = 1842,t1
20100504102271,NA,Cluster 1  |  n = 1842,t1
20100504102280,NA,Cluster 4  |  n = 1510,t1
20100504102284,NA,Cluster 1  |  n = 1842,t1
20100504102300,NA,Cluster 4  |  n = 1510,t1
20100504102302,NA,Cluster 2  |  n = 475,t1
20100504102310,NA,Cluster 1  |  n = 1842,t1
20100504102314,NA,Cluster 1  |  n = 1842,t1
20100504102319,NA,Cluster 1  |  n = 1842,t1
20100504102330,NA,Cluster 1  |  n = 1842,t1
20100504102334,NA,Cluster 4  |  n = 1510,t1
20100504102337,NA,Cluster 4  |  n = 1510,t1
20100504102350,NA,Cluster 4  |  n = 1510,t1
20100504102354,NA,Cluster 4  |  n = 1510,t1
20100504102358,NA,Cluster 2  |  n = 475,t1
20100504102360,NA,Cluster 1  |  n = 1842,t1
20100504102362,NA,Cluster 4  |  n = 1510,t1
20100504102364,NA,Cluster 4  |  n = 1510,t1
20100504102375,NA,Cluster 1  |  n = 1842,t1
20100504102378,NA,Cluster 4  |  n = 1510,t1
20100504102379,NA,Cluster 4  |  n = 1510,t1
20100504102386,NA,Cluster 1  |  n = 1842,t1
20100504102387,NA,Cluster 3  |  n = 166,t1
20100504102388,NA,Cluster 2  |  n = 475,t1
20100504102394,NA,Cluster 4  |  n = 1510,t1
20100504102399,NA,Cluster 1  |  n = 1842,t1
20100504102401,NA,Cluster 4  |  n = 1510,t1
20100504102406,NA,Cluster 1  |  n = 1842,t1
20100504102407,NA,Cluster 4  |  n = 1510,t1
20100504102408,NA,Cluster 1  |  n = 1842,t1
20100504102410,NA,Cluster 1  |  n = 1842,t1
20100504102419,NA,Cluster 2  |  n = 475,t1
20100504102424,NA,Cluster 1  |  n = 1842,t1
20100504102430,NA,Cluster 4  |  n = 1510,t1
20100504102447,NA,Cluster 4  |  n = 1510,t1
20100504102453,NA,Cluster 4  |  n = 1510,t1
20100504102454,NA,Cluster 4  |  n = 1510,t1
20100504102455,NA,Cluster 4  |  n = 1510,t1
20100504102457,NA,Cluster 1  |  n = 1842,t1
20100504102463,NA,Cluster 2  |  n = 475,t1
20100504102466,NA,Cluster 1  |  n = 1842,t1
20100504102476,NA,Cluster 1  |  n = 1842,t1
20100504102477,NA,Cluster 1  |  n = 1842,t1
20100504102480,NA,Cluster 1  |  n = 1842,t1
20100504102482,NA,Cluster 4  |  n = 1510,t1
20100504102483,NA,Cluster 4  |  n = 1510,t1
20100504102484,NA,Cluster 4  |  n = 1510,t1
20100504102489,NA,Cluster 4  |  n = 1510,t1
20100504102520,NA,Cluster 4  |  n = 1510,t1
20100505100005,NA,Cluster 3  |  n = 166,t1
20100505100048,NA,Cluster 1  |  n = 1842,t1
20100505100073,NA,Cluster 4  |  n = 1510,t1
20100505100140,NA,Cluster 4  |  n = 1510,t1
20100505100556,NA,Cluster 1  |  n = 1842,t1
20100505100612,NA,Cluster 4  |  n = 1510,t1
20100505100652,NA,Cluster 2  |  n = 475,t1
20100505100684,NA,Cluster 4  |  n = 1510,t1
20100505100835,NA,Cluster 1  |  n = 1842,t1
20100505100852,NA,Cluster 2  |  n = 475,t1
20100505100861,NA,Cluster 1  |  n = 1842,t1
20100505100866,NA,Cluster 1  |  n = 1842,t1
20100505100963,NA,Cluster 2  |  n = 475,t1
20100505100972,NA,Cluster 3  |  n = 166,t1
20100505101021,NA,Cluster 4  |  n = 1510,t1
20100505101029,NA,Cluster 1  |  n = 1842,t1
20100505101052,NA,Cluster 1  |  n = 1842,t1
20100505101071,NA,Cluster 1  |  n = 1842,t1
20100505101118,NA,Cluster 1  |  n = 1842,t1
20100505101147,NA,Cluster 4  |  n = 1510,t1
20100505101200,NA,Cluster 4  |  n = 1510,t1
20100505101237,NA,Cluster 4  |  n = 1510,t1
20100505101292,NA,Cluster 1  |  n = 1842,t1
20100505101300,NA,Cluster 1  |  n = 1842,t1
20100505101302,NA,Cluster 1  |  n = 1842,t1
20100505101380,NA,Cluster 1  |  n = 1842,t1
20100505101388,NA,Cluster 4  |  n = 1510,t1
20100505101393,NA,Cluster 1  |  n = 1842,t1
20100505101398,NA,Cluster 2  |  n = 475,t1
20100505101458,NA,Cluster 4  |  n = 1510,t1
20100505101510,NA,Cluster 4  |  n = 1510,t1
20100505101515,NA,Cluster 4  |  n = 1510,t1
20100505101532,NA,Cluster 1  |  n = 1842,t1
20100505101554,NA,Cluster 1  |  n = 1842,t1
20100505101610,NA,Cluster 4  |  n = 1510,t1
20100505101611,NA,Cluster 1  |  n = 1842,t1
20100505101651,NA,Cluster 4  |  n = 1510,t1
20100505101726,NA,Cluster 4  |  n = 1510,t1
20100505101818,NA,Cluster 4  |  n = 1510,t1
20100505101964,NA,Cluster 1  |  n = 1842,t1
20100505101988,NA,Cluster 4  |  n = 1510,t1
20100505102034,NA,Cluster 4  |  n = 1510,t1
20100505102117,NA,Cluster 2  |  n = 475,t1
20100505102139,NA,Cluster 3  |  n = 166,t1
20100505102183,NA,Cluster 1  |  n = 1842,t1
20100505102186,NA,Cluster 1  |  n = 1842,t1
20100505102229,NA,Cluster 4  |  n = 1510,t1
20100505102316,NA,Cluster 3  |  n = 166,t1
20100505102347,NA,Cluster 4  |  n = 1510,t1
20100505102353,NA,Cluster 1  |  n = 1842,t1
20100505102477,NA,Cluster 4  |  n = 1510,t1
20100505102510,NA,Cluster 2  |  n = 475,t1
20100505102536,NA,Cluster 4  |  n = 1510,t1
20100604100016,NA,Cluster 4  |  n = 1510,t1
20100604100100,NA,Cluster 1  |  n = 1842,t1
20100604100504,NA,Cluster 1  |  n = 1842,t1
20100604100511,NA,Cluster 1  |  n = 1842,t1
20100604100534,NA,Cluster 2  |  n = 475,t1
20100604100538,NA,Cluster 1  |  n = 1842,t1
20100604100584,NA,Cluster 1  |  n = 1842,t1
20100604100636,NA,Cluster 1  |  n = 1842,t1
20100604100645,NA,Cluster 1  |  n = 1842,t1
20100604100648,NA,Cluster 2  |  n = 475,t1
20100604100663,NA,Cluster 1  |  n = 1842,t1
20100604100697,NA,Cluster 1  |  n = 1842,t1
20100604100703,NA,Cluster 4  |  n = 1510,t1
20100604100725,NA,Cluster 4  |  n = 1510,t1
20100604100727,NA,Cluster 1  |  n = 1842,t1
20100604100730,NA,Cluster 2  |  n = 475,t1
20100604100732,NA,Cluster 4  |  n = 1510,t1
20100604100824,NA,Cluster 1  |  n = 1842,t1
20100604100875,NA,Cluster 4  |  n = 1510,t1
20100604100939,NA,Cluster 4  |  n = 1510,t1
20100604100997,NA,Cluster 4  |  n = 1510,t1
20100604101042,NA,Cluster 2  |  n = 475,t1
20100604101115,NA,Cluster 1  |  n = 1842,t1
20100604101287,NA,Cluster 4  |  n = 1510,t1
20100604101340,NA,Cluster 2  |  n = 475,t1
20100604101347,NA,Cluster 1  |  n = 1842,t1
20100604101399,NA,Cluster 4  |  n = 1510,t1
20100604101441,NA,Cluster 1  |  n = 1842,t1
20100604101467,NA,Cluster 1  |  n = 1842,t1
20100604101474,NA,Cluster 1  |  n = 1842,t1
20100604101499,NA,Cluster 3  |  n = 166,t1
20100604101631,NA,Cluster 4  |  n = 1510,t1
20100604101643,NA,Cluster 4  |  n = 1510,t1
20100604101647,NA,Cluster 2  |  n = 475,t1
20100604101660,NA,Cluster 4  |  n = 1510,t1
20100604101713,NA,Cluster 1  |  n = 1842,t1
20100604101740,NA,Cluster 1  |  n = 1842,t1
20100604101767,NA,Cluster 1  |  n = 1842,t1
20100604101785,NA,Cluster 1  |  n = 1842,t1
20100604101786,NA,Cluster 1  |  n = 1842,t1
20100604101823,NA,Cluster 4  |  n = 1510,t1
20100604101888,NA,Cluster 1  |  n = 1842,t1
20100604101894,NA,Cluster 4  |  n = 1510,t1
20100604101895,NA,Cluster 1  |  n = 1842,t1
20100604101968,NA,Cluster 1  |  n = 1842,t1
20100604102048,NA,Cluster 2  |  n = 475,t1
